order_id,payment_value,payment_type,payment_installments
CA-2015-132388,227.220001220703,debit_card,8
CA-2015-132465,275.730010986328,credit_card,2
CA-2015-132486,1673,voucher,3
CA-2015-132570,70.9039993286133,credit_card,10
CA-2015-132626,610.192016601563,credit_card,1
CA-2015-132815,91.9599990844727,credit_card,8
CA-2015-132906,35.0400009155273,credit_card,5
CA-2015-132941,579.049987792969,credit_card,3
CA-2015-132948,6.92399978637695,credit_card,1
CA-2015-133025,20.9599990844727,debit_card,4
CA-2015-133242,973.148010253906,debit_card,5
CA-2015-133396,47.2999992370605,credit_card,1
CA-2015-133445,16.996000289917,credit_card,7
CA-2015-133452,8.85999965667725,credit_card,10
CA-2015-133494,54.3199996948242,credit_card,1
CA-2015-133536,47.5200004577637,debit_card,8
CA-2015-133627,31.9839992523193,credit_card,11
CA-2015-133837,184.751998901367,credit_card,5
CA-2015-133977,79.9599990844727,credit_card,4
CA-2015-134075,1023.14001464844,debit_card,10
CA-2015-134082,2.92000007629395,credit_card,4
CA-2015-134117,680.635986328125,credit_card,2
CA-2015-134201,1268.5400390625,credit_card,2
CA-2015-134257,69.6999969482422,credit_card,2
CA-2015-134719,1740.06005859375,credit_card,2
CA-2015-134747,437.122009277344,credit_card,10
CA-2015-134782,84.0899963378906,credit_card,12
CA-2015-134859,205.328002929688,credit_card,1
CA-2015-134894,22.5,credit_card,1
CA-2015-134922,48.0320014953613,credit_card,2
CA-2015-134943,31.5,credit_card,4
CA-2015-134992,1723.21801757813,credit_card,2
CA-2015-135020,2406.57006835938,credit_card,7
CA-2015-135174,9.84000015258789,credit_card,3
CA-2015-135251,479.43798828125,credit_card,1
CA-2015-135272,1.96399998664856,credit_card,10
CA-2015-135363,536.820007324219,credit_card,2
CA-2015-135391,2356.82006835938,credit_card,4
CA-2015-135489,13.0799999237061,credit_card,3
CA-2015-135510,15.8400001525879,credit_card,4
CA-2015-135538,19.4400005340576,debit_card,6
CA-2015-135545,4563.18994140625,credit_card,2
CA-2015-135580,367.640014648438,credit_card,10
CA-2015-135622,315.481994628906,debit_card,1
CA-2015-135685,567.632019042969,credit_card,8
CA-2015-135727,43.5839996337891,credit_card,1
CA-2015-135853,435.704010009766,debit_card,1
CA-2015-136105,177.199996948242,credit_card,3
CA-2015-136147,65.3040008544922,credit_card,2
CA-2015-136196,368.910003662109,voucher,1
CA-2015-136224,165.600006103516,credit_card,6
CA-2015-136378,74.3519973754883,credit_card,10
CA-2015-136420,93.8300018310547,credit_card,6
CA-2015-136469,665.427978515625,credit_card,1
CA-2015-136658,13.8719997406006,credit_card,5
CA-2015-136728,13.4879999160767,credit_card,8
CA-2015-136735,17.9400005340576,credit_card,10
CA-2015-136798,619.901000976563,credit_card,2
CA-2015-136805,88.6259994506836,debit_card,2
CA-2015-137064,1512.73999023438,credit_card,8
CA-2015-137071,563.429992675781,credit_card,6
CA-2015-137106,4799.98388671875,credit_card,4
CA-2015-137113,1421.45202636719,debit_card,1
CA-2015-137225,62.6500015258789,credit_card,10
CA-2015-137281,15.2799997329712,credit_card,2
CA-2015-137302,1235.08996582031,credit_card,8
CA-2015-137512,222.934005737305,credit_card,2
CA-2015-137526,294.65478515625,credit_card,3
CA-2015-137603,66.9759979248047,credit_card,3
CA-2015-137708,431.006988525391,credit_card,10
CA-2015-137750,21.9599990844727,credit_card,10
CA-2015-137897,52.9119987487793,credit_card,8
CA-2015-137925,22.5450000762939,debit_card,3
CA-2015-137946,738.72998046875,credit_card,1
CA-2015-137974,676.043029785156,credit_card,1
CA-2015-138002,394.773010253906,credit_card,5
CA-2015-138009,101.536003112793,credit_card,10
CA-2015-138219,12.201000213623,credit_card,1
CA-2015-138331,34.7000007629395,debit_card,6
CA-2015-138457,61.0999984741211,credit_card,8
CA-2015-138485,4899.93017578125,credit_card,7
CA-2015-138492,549.989990234375,voucher,10
CA-2015-138534,13.1280002593994,credit_card,1
CA-2015-138625,230.279998779297,voucher,8
CA-2015-138674,35.2859992980957,credit_card,1
CA-2015-138898,131.904006958008,credit_card,2
CA-2015-138954,206.460006713867,credit_card,2
CA-2015-139094,12.6700000762939,credit_card,2
CA-2015-139164,68.6240005493164,credit_card,4
CA-2015-139248,10.4399995803833,credit_card,3
CA-2015-139290,22.1399993896484,credit_card,1
CA-2015-139374,36.2700004577637,credit_card,1
CA-2015-139584,267.872009277344,credit_card,8
CA-2015-139731,48.6279983520508,credit_card,4
CA-2015-139738,341.959991455078,credit_card,2
CA-2015-139780,10.3680000305176,credit_card,2
CA-2015-139850,13.6879997253418,credit_card,5
CA-2015-139962,567.080017089844,credit_card,5
CA-2015-140025,221.231994628906,credit_card,1
CA-2015-140144,155.509994506836,credit_card,10
CA-2015-140221,134.759994506836,credit_card,2
CA-2015-140375,364.971008300781,credit_card,10
CA-2015-140410,137.419998168945,credit_card,8
CA-2015-140557,854.940002441406,credit_card,3
CA-2015-140718,406.803985595703,credit_card,1
CA-2015-140830,61.4199981689453,credit_card,6
CA-2015-140921,942.606018066406,credit_card,10
CA-2015-140984,853.22802734375,credit_card,6
CA-2015-141012,94.5699996948242,credit_card,1
CA-2015-141040,250.639999389648,debit_card,1
CA-2015-141145,72.7440032958984,credit_card,1
CA-2015-141243,243.339996337891,credit_card,10
CA-2015-141250,151.723999023438,debit_card,2
CA-2015-141327,813.984008789063,credit_card,3
CA-2015-141565,331.704010009766,credit_card,10
CA-2015-141593,651.916015625,credit_card,2
CA-2015-141740,102.833000183105,credit_card,2
CA-2015-141754,11.210000038147,credit_card,3
CA-2015-141768,8.44799995422363,credit_card,10
CA-2015-141810,40.7719993591309,credit_card,2
CA-2015-141936,125.98999786377,credit_card,10
CA-2015-142027,12.8400001525879,credit_card,8
CA-2015-142041,27.9360008239746,credit_card,2
CA-2015-142055,3.16000008583069,voucher,8
CA-2015-142139,17.9400005340576,credit_card,2
CA-2015-142202,4.62400007247925,credit_card,8
CA-2015-142237,1038.57604980469,credit_card,4
CA-2015-142377,116.279998779297,credit_card,8
CA-2015-142419,74.3519973754883,credit_card,4
CA-2015-142433,655.900024414063,credit_card,2
CA-2015-142454,191.792007446289,credit_card,3
CA-2015-142475,9.81999969482422,credit_card,2
CA-2015-142601,831.408020019531,credit_card,1
CA-2015-142692,503.959991455078,credit_card,8
CA-2015-142734,122.970001220703,credit_card,6
CA-2015-142755,1054.07995605469,credit_card,1
CA-2015-142930,39.7599983215332,credit_card,5
CA-2015-142937,15.539999961853,credit_card,6
CA-2015-142944,577.04150390625,credit_card,5
CA-2015-142993,45.6720008850098,debit_card,5
CA-2015-143077,153.990005493164,credit_card,5
CA-2015-143105,1283.28198242188,credit_card,5
CA-2015-143119,1067.93994140625,credit_card,4
CA-2015-143147,1172.31604003906,debit_card,1
CA-2015-143238,9.21599960327148,credit_card,8
CA-2015-143364,540.489990234375,credit_card,2
CA-2015-143490,2663.66796875,credit_card,10
CA-2015-143532,82.4000015258789,voucher,2
CA-2015-143616,4.66200017929077,credit_card,1
CA-2015-143700,20.7840003967285,credit_card,3
CA-2015-143882,17.9400005340576,voucher,10
CA-2015-143980,72.5879974365234,credit_card,6
CA-2015-144043,89.568000793457,credit_card,6
CA-2015-144099,34.2000007629395,credit_card,3
CA-2015-144190,85.2460021972656,credit_card,2
CA-2015-144253,286.929992675781,credit_card,10
CA-2015-144267,482.832000732422,credit_card,5
CA-2015-144274,2251.57592773438,credit_card,3
CA-2015-144288,30.5699996948242,credit_card,1
CA-2015-144302,899.429992675781,debit_card,2
CA-2015-144386,45.9199981689453,credit_card,1
CA-2015-144519,176.151992797852,credit_card,2
CA-2015-144652,331.023010253906,voucher,2
CA-2015-144722,13.3599996566772,voucher,1
CA-2015-144806,687.713989257813,credit_card,8
CA-2015-144890,4.71199989318848,credit_card,3
CA-2015-145065,70.1920013427734,credit_card,1
CA-2015-145184,172.800003051758,credit_card,1
CA-2015-145324,32.4000015258789,credit_card,3
CA-2015-145352,1083.63793945313,credit_card,2
CA-2015-145394,448.850006103516,credit_card,3
CA-2015-145401,2.97000002861023,credit_card,2
CA-2015-145415,245.979995727539,credit_card,1
CA-2015-145457,6.15999984741211,debit_card,2
CA-2015-145485,8.71199989318848,credit_card,5
CA-2015-145814,18.7679996490479,credit_card,3
CA-2015-145828,212.940002441406,credit_card,3
CA-2015-145835,785.244018554688,credit_card,1
CA-2015-145849,390.123992919922,credit_card,1
CA-2015-146038,15.75,credit_card,8
CA-2015-146087,409.589996337891,credit_card,10
CA-2015-146255,814.067993164063,credit_card,2
CA-2015-146262,453.144012451172,credit_card,5
CA-2015-146290,3.80999994277954,credit_card,7
CA-2015-146465,17.9400005340576,credit_card,5
CA-2015-146486,665.169982910156,credit_card,7
CA-2015-146563,4003.56591796875,credit_card,2
CA-2015-146675,259.566009521484,credit_card,1
CA-2015-146696,10.9499998092651,credit_card,2
CA-2015-146829,16.5200004577637,credit_card,10
CA-2015-146948,200.475997924805,credit_card,1
CA-2015-147011,106.319999694824,credit_card,8
CA-2015-147102,239.699996948242,credit_card,3
CA-2015-147501,134.259994506836,credit_card,1
CA-2015-147529,764.72802734375,debit_card,4
CA-2015-147690,1166.92004394531,credit_card,2
CA-2015-147788,139.688003540039,debit_card,3
CA-2015-147816,25.3999996185303,credit_card,8
CA-2015-147830,539.866027832031,credit_card,3
CA-2015-147851,49.6319999694824,debit_card,8
CA-2015-148180,33.9959983825684,credit_card,10
CA-2015-148250,251.376007080078,credit_card,2
CA-2015-148376,1161.06604003906,credit_card,10
CA-2015-148432,349.868011474609,credit_card,1
CA-2015-148495,119.040000915527,credit_card,4
CA-2015-148628,1.18799996376038,debit_card,1
CA-2015-148635,400.10400390625,debit_card,1
CA-2015-148705,18.1599998474121,credit_card,1
CA-2015-148712,52.2120018005371,credit_card,8
CA-2015-148859,6.40799999237061,credit_card,1
CA-2015-148964,1685.88000488281,credit_card,1
CA-2015-149083,14.5200004577637,credit_card,4
CA-2015-149300,5.88800001144409,credit_card,1
CA-2015-149342,395.869995117188,credit_card,4
CA-2015-149384,4.3600001335144,credit_card,8
CA-2015-149517,742.335998535156,credit_card,2
CA-2015-149566,689.940002441406,debit_card,2
CA-2015-149587,789.109985351563,debit_card,2
CA-2015-149601,54.3279991149902,credit_card,1
CA-2015-149636,169.697998046875,voucher,3
CA-2015-149650,572.760009765625,credit_card,2
CA-2015-149678,96.9599990844727,credit_card,2
CA-2015-149713,337.903991699219,credit_card,1
CA-2015-149734,16.2299995422363,credit_card,3
CA-2015-149748,640.830017089844,credit_card,1
CA-2015-149811,98.7519989013672,credit_card,1
CA-2015-149846,440.921997070313,debit_card,2
CA-2015-149909,671.338012695313,credit_card,7
CA-2015-149972,466.223999023438,credit_card,7
CA-2015-149993,77.9520034790039,credit_card,2
CA-2015-150196,8.64000034332275,credit_card,5
CA-2015-150308,9.98400020599365,credit_card,1
CA-2015-150441,10.7440004348755,credit_card,2
CA-2015-150511,81.4380035400391,credit_card,1
CA-2015-150560,63.9000015258789,debit_card,10
CA-2015-150714,400.342010498047,debit_card,3
CA-2015-150749,631.781982421875,credit_card,6
CA-2015-150770,91.8479995727539,debit_card,1
CA-2015-150791,7.31199979782104,credit_card,1
CA-2015-150875,544.007995605469,credit_card,10
CA-2015-151043,79.1399993896484,credit_card,3
CA-2015-151253,460.506011962891,credit_card,13
CA-2015-151470,10.8959999084473,credit_card,10
CA-2015-151547,39.2960014343262,debit_card,3
CA-2015-151589,728.848022460938,credit_card,3
CA-2015-151624,598.4580078125,credit_card,2
CA-2015-151680,3.75,credit_card,1
CA-2015-151722,1282.41003417969,credit_card,8
CA-2015-151785,429.600006103516,credit_card,7
CA-2015-151841,137.384002685547,credit_card,2
CA-2015-151869,839.760009765625,credit_card,3
CA-2015-152513,119.975997924805,credit_card,8
CA-2015-152527,25.2999992370605,voucher,2
CA-2015-152611,408.743988037109,credit_card,4
CA-2015-152681,31.0860004425049,debit_card,2
CA-2015-152891,89.4560012817383,voucher,2
CA-2015-153038,106.040000915527,credit_card,1
CA-2015-153073,1196.85998535156,debit_card,1
CA-2015-153108,821.731994628906,credit_card,3
CA-2015-153220,446.067993164063,credit_card,3
CA-2015-153325,12.539999961853,credit_card,1
CA-2015-153381,25.0799999237061,credit_card,5
CA-2015-153388,292.752014160156,debit_card,1
CA-2015-153416,561.614013671875,credit_card,8
CA-2015-153423,47.976001739502,credit_card,1
CA-2015-153535,98.302001953125,credit_card,2
CA-2015-153549,23.2000007629395,credit_card,7
CA-2015-153612,9.2480001449585,credit_card,1
CA-2015-153626,12.960000038147,debit_card,10
CA-2015-153717,2272.041015625,credit_card,4
CA-2015-153738,599.989990234375,credit_card,1
CA-2015-153752,15.4700002670288,credit_card,5
CA-2015-153794,636.408020019531,credit_card,3
CA-2015-153878,201.966003417969,credit_card,3
CA-2015-153906,60.0480003356934,credit_card,7
CA-2015-154144,61.1920013427734,credit_card,1
CA-2015-154200,391.980010986328,credit_card,3
CA-2015-154284,1264.1259765625,credit_card,4
CA-2015-154291,10.6879997253418,credit_card,1
CA-2015-154326,674.648010253906,credit_card,6
CA-2015-154340,14.9399995803833,credit_card,5
CA-2015-154620,13.9040002822876,credit_card,5
CA-2015-154746,588.648010253906,credit_card,1
CA-2015-154795,99.8720016479492,voucher,3
CA-2015-154823,198.744003295898,credit_card,3
CA-2015-154886,5.07999992370605,credit_card,2
CA-2015-154900,60.7999992370605,credit_card,10
CA-2015-154970,18.6900005340576,credit_card,1
CA-2015-155040,332.028015136719,credit_card,1
CA-2015-155068,541.942016601563,credit_card,1
CA-2015-155124,906.679992675781,credit_card,2
CA-2015-155145,105.583999633789,credit_card,6
CA-2015-155306,366.277008056641,credit_card,2
CA-2015-155334,63.5359992980957,credit_card,3
CA-2015-155453,3.00799989700317,debit_card,4
CA-2015-155586,672.504028320313,credit_card,3
CA-2015-155600,1279.9599609375,credit_card,10
CA-2015-155635,13.1199998855591,credit_card,6
CA-2015-155761,1558.14001464844,credit_card,5
CA-2015-156013,13.6040000915527,credit_card,3
CA-2015-156104,205.332794189453,credit_card,10
CA-2015-156118,195.639999389648,credit_card,8
CA-2015-156153,66.0299987792969,credit_card,7
CA-2015-156328,12.960000038147,debit_card,4
CA-2015-156335,359.376007080078,credit_card,2
CA-2015-156377,369.059997558594,credit_card,1
CA-2015-156440,10.0799999237061,credit_card,1
CA-2015-156482,1517.34802246094,credit_card,8
CA-2015-156510,68.1520004272461,credit_card,4
CA-2015-156524,16.7840003967285,credit_card,8
CA-2015-156566,24.1000003814697,credit_card,2
CA-2015-156608,613.999206542969,credit_card,2
CA-2015-156734,1661.63000488281,credit_card,10
CA-2015-156755,388.429992675781,debit_card,1
CA-2015-156853,89.9800033569336,credit_card,2
CA-2015-157028,99.1999969482422,credit_card,4
CA-2015-157035,68.5199966430664,credit_card,2
CA-2015-157084,122.470001220703,credit_card,10
CA-2015-157133,104.970001220703,credit_card,8
CA-2015-157287,316.872009277344,credit_card,6
CA-2015-157322,412.925994873047,credit_card,1
CA-2015-157343,694.159973144531,credit_card,2
CA-2015-157434,127.785003662109,credit_card,3
CA-2015-157770,152.658004760742,credit_card,3
CA-2015-157805,697.159973144531,credit_card,1
CA-2015-157812,154.714004516602,credit_card,8
CA-2015-157959,44.939998626709,credit_card,1
CA-2015-158148,7.96799993515015,credit_card,1
CA-2015-158323,15.9200000762939,credit_card,8
CA-2015-158351,86.9700012207031,debit_card,4
CA-2015-158421,617.640014648438,credit_card,4
CA-2015-158456,177.339996337891,credit_card,1
CA-2015-158491,98.6100006103516,credit_card,10
CA-2015-158554,28.9099998474121,credit_card,10
CA-2015-158659,157.740005493164,credit_card,4
CA-2015-158701,413.783996582031,credit_card,1
CA-2015-158792,84.2720031738281,credit_card,1
CA-2015-158918,13.1199998855591,credit_card,5
CA-2015-158939,540.570007324219,credit_card,1
CA-2015-159380,271.559997558594,credit_card,2
CA-2015-159534,2517.60302734375,credit_card,2
CA-2015-159590,43.1199989318848,credit_card,8
CA-2015-159779,54.7919998168945,credit_card,2
CA-2015-159786,32.7840003967285,credit_card,2
CA-2015-159863,3.13599991798401,credit_card,3
CA-2015-160059,64.8479995727539,debit_card,10
CA-2015-160171,133.727996826172,credit_card,8
CA-2015-160213,341.990997314453,credit_card,3
CA-2015-160227,158.36799621582,credit_card,5
CA-2015-160472,4124.1318359375,credit_card,1
CA-2015-160696,299.980010986328,credit_card,1
CA-2015-160787,235.188003540039,debit_card,2
CA-2015-160794,78.6600036621094,credit_card,2
CA-2015-160864,18.4640007019043,credit_card,10
CA-2015-161214,33.2799987792969,credit_card,3
CA-2015-161242,2.86400008201599,debit_card,6
CA-2015-161263,958.697998046875,credit_card,3
CA-2015-161445,601.536010742188,debit_card,6
CA-2015-161452,32.4000015258789,credit_card,4
CA-2015-161627,286.929992675781,credit_card,2
CA-2015-161711,986.25,credit_card,2
CA-2015-161718,210.048004150391,credit_card,8
CA-2015-161767,3.03600001335144,debit_card,3
CA-2015-161795,4.83599996566772,credit_card,3
CA-2015-161830,772.60400390625,debit_card,6
CA-2015-161998,147.52799987793,credit_card,2
CA-2015-162047,361.920013427734,credit_card,1
CA-2015-162166,274.286010742188,credit_card,1
CA-2015-162201,3051.78393554688,credit_card,10
CA-2015-162369,20.8600006103516,credit_card,1
CA-2015-162376,2273.89794921875,credit_card,2
CA-2015-162537,530.090026855469,credit_card,8
CA-2015-162544,11.8800001144409,credit_card,5
CA-2015-162607,47.3199996948242,credit_card,1
CA-2015-162621,62.015998840332,credit_card,10
CA-2015-162761,115.486000061035,credit_card,4
CA-2015-162782,96.5299987792969,credit_card,8
CA-2015-162887,11.9919996261597,credit_card,1
CA-2015-162950,15.039999961853,credit_card,6
CA-2015-162964,774.143981933594,credit_card,6
CA-2015-163055,506.700012207031,credit_card,3
CA-2015-163090,243.919998168945,credit_card,8
CA-2015-163104,207,credit_card,2
CA-2015-163181,560.302001953125,credit_card,6
CA-2015-163237,61.0120010375977,credit_card,8
CA-2015-163440,335.720001220703,credit_card,2
CA-2015-163587,1340.48999023438,credit_card,1
CA-2015-163734,127.879997253418,credit_card,2
CA-2015-163762,13.9799995422363,debit_card,2
CA-2015-163923,90.8000030517578,credit_card,3
CA-2015-163965,274.170013427734,credit_card,4
CA-2015-164007,98.447998046875,credit_card,6
CA-2015-164084,758.098022460938,credit_card,8
CA-2015-164301,75.1800003051758,credit_card,5
CA-2015-164336,285.079986572266,credit_card,2
CA-2015-164427,27.2159996032715,credit_card,2
CA-2015-164441,551.837524414063,credit_card,10
CA-2015-164497,273.959991455078,credit_card,8
CA-2015-164539,119.980003356934,credit_card,3
CA-2015-164567,76.7760009765625,credit_card,3
CA-2015-164623,34.9440002441406,credit_card,1
CA-2015-164777,97.0400009155273,credit_card,5
CA-2015-164833,158.539993286133,credit_card,1
CA-2015-164882,1426.94201660156,credit_card,2
CA-2015-165050,110.384002685547,credit_card,1
CA-2015-165057,736.52001953125,credit_card,4
CA-2015-165085,13.9160003662109,credit_card,2
CA-2015-165162,23.3600006103516,credit_card,1
CA-2015-165414,30.9300003051758,debit_card,6
CA-2015-165554,45.6800003051758,credit_card,6
CA-2015-165624,896.754028320313,credit_card,1
CA-2015-165799,68.5999984741211,credit_card,1
CA-2015-165813,150.800003051758,credit_card,1
CA-2015-166135,51.1199989318848,credit_card,6
CA-2015-166219,81.1340026855469,credit_card,4
CA-2015-166338,479.920013427734,credit_card,2
CA-2015-166464,4.67199993133545,credit_card,10
CA-2015-166492,157.5,credit_card,5
CA-2015-166583,2735.95190429688,credit_card,1
CA-2015-166604,43.1300010681152,credit_card,1
CA-2015-166800,30.3199996948242,debit_card,3
CA-2015-166947,5.32800006866455,credit_card,3
CA-2015-166975,24,credit_card,1
CA-2015-167010,2174.751953125,credit_card,1
CA-2015-167255,548.89599609375,credit_card,2
CA-2015-167269,631.960021972656,debit_card,7
CA-2015-167374,74.8199996948242,debit_card,3
CA-2015-167479,1319.80004882813,credit_card,10
CA-2015-167696,7.6399998664856,credit_card,1
CA-2015-167745,382.579986572266,credit_card,2
CA-2015-168004,9.72799968719482,debit_card,4
CA-2015-168088,177.160003662109,credit_card,1
CA-2015-168186,17.5200004577637,credit_card,2
CA-2015-168207,183.098007202148,credit_card,6
CA-2015-168277,933.262023925781,debit_card,3
CA-2015-168459,727.487976074219,credit_card,10
CA-2015-168480,11.7840003967285,debit_card,3
CA-2015-168529,206.429992675781,credit_card,3
CA-2015-168564,2403.2919921875,credit_card,7
CA-2015-168634,17.6399993896484,debit_card,2
CA-2015-168746,1190.42199707031,credit_card,2
CA-2015-168760,3.88199996948242,credit_card,10
CA-2015-168767,2.88000011444092,credit_card,1
CA-2015-168809,3311.88208007813,credit_card,2
CA-2015-169201,96.6240005493164,credit_card,5
CA-2015-169278,50.2319984436035,credit_card,1
CA-2015-169299,315.200012207031,debit_card,2
CA-2015-169397,818.18798828125,credit_card,1
CA-2015-169537,2621.32202148438,debit_card,3
CA-2015-169572,18.8999996185303,credit_card,3
CA-2015-169656,88.4000015258789,credit_card,1
CA-2015-169677,50.3520011901855,credit_card,2
CA-2015-169733,97.4240036010742,credit_card,10
CA-2015-169740,25.8299999237061,credit_card,2
CA-2015-169796,75.4560012817383,credit_card,5
CA-2016-100041,107.279998779297,credit_card,5
CA-2016-100083,217.583999633789,credit_card,3
CA-2016-100153,623.464782714844,credit_card,10
CA-2016-100244,534.731994628906,credit_card,7
CA-2016-100300,60.0180015563965,credit_card,4
CA-2016-100307,22.8299999237061,debit_card,8
CA-2016-100468,10.9799995422363,credit_card,8
CA-2016-100510,500.040008544922,credit_card,1
CA-2016-100587,381.359985351563,credit_card,8
CA-2016-100671,7.8899998664856,credit_card,4
CA-2016-100790,76.2200012207031,debit_card,1
CA-2016-100944,733.658020019531,credit_card,5
CA-2016-100965,17.4799995422363,credit_card,2
CA-2016-100993,1062.53002929688,credit_card,3
CA-2016-101161,2746.1298828125,debit_card,8
CA-2016-101168,36,credit_card,1
CA-2016-101189,7.6560001373291,credit_card,5
CA-2016-101329,712.599975585938,credit_card,2
CA-2016-101336,666.369018554688,credit_card,2
CA-2016-101343,9.96000003814697,voucher,3
CA-2016-101378,299.975006103516,credit_card,10
CA-2016-101385,48.5800018310547,credit_card,10
CA-2016-101448,9.58800029754639,debit_card,1
CA-2016-101525,521.304016113281,credit_card,8
CA-2016-101546,340.144012451172,credit_card,8
CA-2016-101623,83.6999969482422,credit_card,4
CA-2016-101630,199.304000854492,credit_card,1
CA-2016-101651,85.5059967041016,credit_card,3
CA-2016-101672,1751.63598632813,credit_card,8
CA-2016-101693,575.030029296875,credit_card,10
CA-2016-101742,56.4000015258789,credit_card,2
CA-2016-101791,398.002014160156,debit_card,2
CA-2016-101938,552,credit_card,1
CA-2016-101966,419.399993896484,debit_card,1
CA-2016-101980,286.2080078125,credit_card,1
CA-2016-102092,69.9899978637695,credit_card,5
CA-2016-102127,605.023986816406,credit_card,6
CA-2016-102134,34.7400016784668,credit_card,9
CA-2016-102162,273.661987304688,credit_card,1
CA-2016-102456,67.8000030517578,credit_card,3
CA-2016-102498,51.75,debit_card,1
CA-2016-102561,366.559997558594,debit_card,5
CA-2016-102596,164.792007446289,credit_card,10
CA-2016-102792,55.3600006103516,credit_card,5
CA-2016-102813,11.3120002746582,credit_card,3
CA-2016-102932,461.888000488281,credit_card,10
CA-2016-103037,154.899993896484,credit_card,1
CA-2016-103107,593.265014648438,credit_card,4
CA-2016-103128,31.7439994812012,credit_card,3
CA-2016-103163,40.9039993286133,credit_card,5
CA-2016-103359,68.5410003662109,credit_card,8
CA-2016-103464,15.5520000457764,credit_card,1
CA-2016-103709,169.432006835938,credit_card,5
CA-2016-103730,1370.46301269531,credit_card,6
CA-2016-103891,9.56799983978271,credit_card,2
CA-2016-103919,68.1119995117188,credit_card,5
CA-2016-103947,1085.80004882813,credit_card,3
CA-2016-103982,728.325988769531,credit_card,5
CA-2016-104150,977.007995605469,credit_card,8
CA-2016-104157,227.048004150391,debit_card,3
CA-2016-104276,46.7999992370605,credit_card,5
CA-2016-104311,440.917999267578,credit_card,2
CA-2016-104633,954.969970703125,credit_card,1
CA-2016-104689,367.959991455078,credit_card,2
CA-2016-104969,14.7600002288818,credit_card,3
CA-2016-104983,17.9400005340576,credit_card,4
CA-2016-105018,177.647994995117,credit_card,5
CA-2016-105081,429.152008056641,credit_card,2
CA-2016-105207,201.563995361328,debit_card,2
CA-2016-105256,1114.40002441406,credit_card,1
CA-2016-105263,25.1599998474121,credit_card,2
CA-2016-105277,12.4200000762939,credit_card,7
CA-2016-105284,400.783996582031,debit_card,2
CA-2016-105291,11.6459999084473,credit_card,1
CA-2016-105354,509.488006591797,credit_card,8
CA-2016-105459,189.02799987793,credit_card,10
CA-2016-105473,5.76000022888184,credit_card,10
CA-2016-105494,349.260009765625,credit_card,3
CA-2016-105585,516.22998046875,voucher,1
CA-2016-105732,1173.17602539063,credit_card,4
CA-2016-105753,5.90399980545044,credit_card,5
CA-2016-105760,396.920013427734,credit_card,1
CA-2016-105781,110.416000366211,credit_card,2
CA-2016-105816,177,credit_card,3
CA-2016-105900,173.488006591797,credit_card,2
CA-2016-105963,1359.9599609375,credit_card,8
CA-2016-106075,151.960006713867,credit_card,1
CA-2016-106243,58.3680000305176,credit_card,6
CA-2016-106278,149.070007324219,credit_card,3
CA-2016-106306,231.720001220703,credit_card,4
CA-2016-106341,22.9599990844727,credit_card,2
CA-2016-106383,27.3600006103516,credit_card,8
CA-2016-106397,65.0800018310547,credit_card,8
CA-2016-106460,27.9200000762939,credit_card,10
CA-2016-106530,1360.79797363281,credit_card,10
CA-2016-106558,254.240005493164,credit_card,14
CA-2016-106621,30.8400001525879,credit_card,5
CA-2016-106656,40.6800003051758,credit_card,6
CA-2016-106894,235.171997070313,credit_card,2
CA-2016-106915,16,debit_card,4
CA-2016-106950,1424.31005859375,credit_card,2
CA-2016-107104,196.039993286133,credit_card,3
CA-2016-107146,581.68798828125,debit_card,1
CA-2016-107202,3.30399990081787,credit_card,2
CA-2016-107216,1171.26599121094,credit_card,3
CA-2016-107328,2023.26000976563,credit_card,5
CA-2016-107475,450,credit_card,1
CA-2016-107615,9.23999977111816,debit_card,7
CA-2016-107783,650.7919921875,credit_card,2
CA-2016-107790,2934.330078125,credit_card,2
CA-2016-108056,1199.97595214844,credit_card,10
CA-2016-108105,34.3240013122559,credit_card,2
CA-2016-108196,3311.46997070313,credit_card,2
CA-2016-108210,185.919998168945,credit_card,1
CA-2016-108350,12.3900003433228,credit_card,6
CA-2016-108364,36.7439994812012,debit_card,3
CA-2016-108434,10.3680000305176,credit_card,3
CA-2016-108567,15.9359998703003,credit_card,1
CA-2016-108581,148.320007324219,voucher,10
CA-2016-108616,902.348022460938,credit_card,2
CA-2016-108644,528.429992675781,credit_card,3
CA-2016-108735,111.790000915527,credit_card,5
CA-2016-108868,84.8560028076172,credit_card,10
CA-2016-108882,112.664001464844,credit_card,2
CA-2016-108959,37.9300003051758,credit_card,8
CA-2016-108987,819.679992675781,credit_card,3
CA-2016-109057,93.4560012817383,credit_card,3
CA-2016-109176,79.5479965209961,debit_card,3
CA-2016-109344,1488.42395019531,credit_card,5
CA-2016-109365,1631.50402832031,credit_card,8
CA-2016-109400,6.15999984741211,credit_card,7
CA-2016-109407,235.151992797852,credit_card,1
CA-2016-109652,3.28999996185303,credit_card,3
CA-2016-109666,1591.82604980469,credit_card,6
CA-2016-109722,3078.26196289063,credit_card,10
CA-2016-109743,82.9120025634766,credit_card,8
CA-2016-109806,74.7699966430664,credit_card,5
CA-2016-109820,29.6040000915527,credit_card,1
CA-2016-109827,1034.833984375,credit_card,5
CA-2016-109869,284.988006591797,debit_card,1
CA-2016-109911,7.5,credit_card,1
CA-2016-109953,467.471984863281,credit_card,6
