PaymentID,OrderID,PaymentDate,GiftCardUsage,GiftCardAmount,CouponUsage,CouponAmount,PaymentMethodID
PAY-048088,OR-048118,2022-11-22 00:53:00+00:00,Yes,1625.0,No,,PM-002
PAY-048089,OR-048119,2021-07-14 23:11:00+00:00,Yes,947.0,No,,PM-002
PAY-048090,OR-048120,2024-06-01 11:13:00+00:00,No,,Yes,453.0,PM-002
PAY-048091,OR-048121,2023-08-14 22:57:00+00:00,No,,Yes,424.0,PM-005
PAY-048092,OR-048122,2024-02-04 06:47:00+00:00,Yes,1359.0,Yes,63.0,PM-003
PAY-048093,OR-048123,2024-06-06 07:06:00+00:00,Yes,212.0,Yes,468.0,PM-002
PAY-048094,OR-048124,2023-03-19 14:11:00+00:00,Yes,4080.0,Yes,61.0,PM-002
PAY-048095,OR-048125,2022-02-27 12:48:00+00:00,Yes,992.0,Yes,271.0,PM-002
PAY-048096,OR-048126,2011-09-18 21:12:00+00:00,Yes,4493.0,Yes,149.0,PM-002
PAY-048097,OR-048127,2010-10-19 04:23:00+00:00,Yes,1264.0,Yes,398.0,PM-001
PAY-048098,OR-048128,2023-08-16 11:51:00+00:00,Yes,1966.0,No,,PM-004
PAY-048099,OR-048129,2023-09-23 14:35:00+00:00,No,,No,,PM-002
PAY-048100,OR-048130,2023-10-31 06:37:00+00:00,Yes,1218.0,Yes,347.0,PM-002
PAY-048101,OR-048131,2019-07-23 16:52:00+00:00,No,,Yes,206.0,PM-002
PAY-048102,OR-048132,2023-08-16 16:17:00+00:00,Yes,1543.0,No,,PM-002
PAY-048103,OR-048133,2020-09-27 13:25:00+00:00,No,,Yes,139.0,PM-002
PAY-048104,OR-048134,2016-07-31 08:57:00+00:00,Yes,190.0,No,,PM-002
PAY-048105,OR-048135,2023-11-18 05:29:00+00:00,Yes,1608.0,No,,PM-002
PAY-048106,OR-048136,2023-01-29 09:44:00+00:00,No,,Yes,223.0,PM-002
PAY-048107,OR-048137,2024-01-26 19:10:00+00:00,No,,No,,PM-005
PAY-048108,OR-048138,2022-07-29 16:59:00+00:00,Yes,2034.0,Yes,148.0,PM-001
PAY-048109,OR-048139,2024-02-27 03:58:00+00:00,Yes,4555.0,No,,PM-005
PAY-048110,OR-048140,2024-04-06 14:42:00+00:00,Yes,1134.0,Yes,452.0,PM-001
PAY-048111,OR-048141,2019-12-16 14:08:00+00:00,Yes,901.0,Yes,171.0,PM-002
PAY-048112,OR-048142,2020-05-08 18:41:00+00:00,Yes,1912.0,Yes,152.0,PM-001
PAY-048113,OR-048143,2021-08-07 01:53:00+00:00,Yes,2390.0,No,,PM-002
PAY-048114,OR-048144,2023-02-08 12:36:00+00:00,Yes,4058.0,Yes,18.0,PM-003
PAY-048115,OR-048145,2020-08-14 15:48:00+00:00,No,,No,,PM-002
PAY-048116,OR-048146,2014-11-18 17:21:00+00:00,Yes,3425.0,No,,PM-003
PAY-048117,OR-048147,2021-02-02 00:47:00+00:00,No,,Yes,251.0,PM-002
PAY-048118,OR-048148,2020-06-22 08:20:00+00:00,No,,Yes,175.0,PM-004
PAY-048119,OR-048149,2015-03-15 14:01:00+00:00,No,,No,,PM-002
PAY-048120,OR-048150,2021-04-10 10:57:00+00:00,Yes,3978.0,No,,PM-004
PAY-048121,OR-048151,2021-04-22 01:33:00+00:00,No,,No,,PM-002
PAY-048122,OR-048152,2020-10-10 10:29:00+00:00,Yes,4712.0,Yes,497.0,PM-005
PAY-048123,OR-048153,2024-03-17 13:14:00+00:00,No,,No,,PM-002
PAY-048124,OR-048154,2024-02-06 19:16:00+00:00,Yes,2890.0,No,,PM-002
PAY-048125,OR-048155,2024-05-14 00:43:00+00:00,No,,No,,PM-002
PAY-048126,OR-048156,2017-09-28 00:40:00+00:00,No,,No,,PM-002
PAY-048127,OR-048157,2014-11-25 01:33:00+00:00,Yes,4219.0,No,,PM-002
PAY-048128,OR-048158,2017-12-20 15:44:00+00:00,Yes,4078.0,No,,PM-002
PAY-048129,OR-048159,2022-07-16 06:40:00+00:00,No,,No,,PM-005
PAY-048130,OR-048160,2023-04-13 10:20:00+00:00,No,,Yes,83.0,PM-005
PAY-048131,OR-048161,2022-12-11 13:04:00+00:00,No,,Yes,106.0,PM-002
PAY-048132,OR-048162,2024-04-17 02:42:00+00:00,Yes,2351.0,No,,PM-001
PAY-048133,OR-048163,2022-12-08 15:01:00+00:00,No,,Yes,167.0,PM-002
PAY-048134,OR-048164,2013-02-18 19:30:00+00:00,Yes,1806.0,Yes,411.0,PM-002
PAY-048135,OR-048165,2001-05-09 10:10:00+00:00,No,,Yes,408.0,PM-002
PAY-048136,OR-048166,2022-06-10 21:40:00+00:00,No,,Yes,313.0,PM-001
PAY-048137,OR-048167,2019-01-07 02:31:00+00:00,No,,Yes,151.0,PM-003
PAY-048138,OR-048168,2023-01-05 15:40:00+00:00,No,,No,,PM-002
PAY-048139,OR-048169,2018-02-28 21:12:00+00:00,No,,Yes,364.0,PM-002
PAY-048140,OR-048170,2024-04-02 20:20:00+00:00,Yes,2584.0,Yes,304.0,PM-003
PAY-048141,OR-048171,2022-05-26 14:55:00+00:00,No,,Yes,156.0,PM-005
PAY-048142,OR-048172,2023-09-15 23:12:00+00:00,Yes,3154.0,Yes,435.0,PM-003
PAY-048143,OR-048173,2022-05-29 06:46:00+00:00,No,,No,,PM-004
PAY-048144,OR-048174,2023-08-13 05:31:00+00:00,Yes,3949.0,No,,PM-002
PAY-048145,OR-048175,2019-10-08 19:39:00+00:00,No,,No,,PM-003
PAY-048146,OR-048176,2024-05-01 13:40:00+00:00,Yes,340.0,Yes,335.0,PM-002
PAY-048147,OR-048177,2024-03-29 14:57:00+00:00,No,,Yes,462.0,PM-002
PAY-048148,OR-048178,2020-01-04 18:40:00+00:00,No,,No,,PM-004
PAY-048149,OR-048179,2007-02-02 06:06:00+00:00,Yes,1360.0,No,,PM-002
PAY-048150,OR-048180,2007-06-08 19:24:00+00:00,No,,Yes,290.0,PM-004
PAY-048151,OR-048181,2022-03-25 15:58:00+00:00,No,,No,,PM-002
PAY-048152,OR-048182,2024-04-08 11:36:00+00:00,No,,Yes,162.0,PM-002
PAY-048153,OR-048183,2018-10-26 15:56:00+00:00,No,,Yes,55.0,PM-002
PAY-048154,OR-048184,2020-12-14 04:18:00+00:00,No,,Yes,470.0,PM-002
PAY-048155,OR-048185,2017-12-10 07:15:00+00:00,Yes,2892.0,No,,PM-002
PAY-048156,OR-048186,2023-12-13 06:41:00+00:00,No,,Yes,141.0,PM-002
PAY-048157,OR-048187,2024-06-12 11:18:00+00:00,Yes,4537.0,Yes,289.0,PM-002
PAY-048158,OR-048188,2020-05-12 07:22:00+00:00,Yes,2224.0,No,,PM-002
PAY-048159,OR-048189,2007-12-07 09:39:00+00:00,Yes,4987.0,Yes,413.0,PM-002
PAY-048160,OR-048190,2017-01-23 12:06:00+00:00,Yes,313.0,No,,PM-001
PAY-048161,OR-048191,2023-05-05 14:51:00+00:00,No,,No,,PM-001
PAY-048162,OR-048192,2023-12-08 04:21:00+00:00,No,,Yes,482.0,PM-003
PAY-048163,OR-048193,2020-04-03 19:35:00+00:00,Yes,4096.0,No,,PM-002
PAY-048164,OR-048194,2016-08-11 18:36:00+00:00,Yes,4729.0,Yes,164.0,PM-002
PAY-048165,OR-048195,2024-03-22 00:38:00+00:00,Yes,1788.0,No,,PM-004
PAY-048166,OR-048196,2023-09-01 07:57:00+00:00,No,,No,,PM-002
PAY-048167,OR-048197,2020-02-28 17:14:00+00:00,No,,No,,PM-002
PAY-048168,OR-048198,2023-10-24 06:54:00+00:00,Yes,1119.0,No,,PM-002
PAY-048169,OR-048199,2024-06-14 07:44:00+00:00,Yes,2809.0,No,,PM-002
PAY-048170,OR-048200,2023-07-02 02:45:00+00:00,Yes,4331.0,No,,PM-001
PAY-048171,OR-048201,2024-02-12 07:21:00+00:00,Yes,894.0,Yes,274.0,PM-002
PAY-048172,OR-048202,2024-06-07 12:08:00+00:00,Yes,567.0,Yes,464.0,PM-001
PAY-048173,OR-048203,2021-10-17 19:13:00+00:00,No,,Yes,492.0,PM-002
PAY-048174,OR-048204,2022-10-23 02:09:00+00:00,No,,Yes,308.0,PM-002
PAY-048175,OR-048205,2021-05-16 09:27:00+00:00,Yes,454.0,Yes,373.0,PM-002
PAY-048176,OR-048206,2022-08-22 09:20:00+00:00,Yes,1669.0,No,,PM-001
PAY-048177,OR-048207,2015-11-04 15:57:00+00:00,No,,Yes,288.0,PM-002
PAY-048178,OR-048208,2023-05-26 03:43:00+00:00,No,,No,,PM-002
PAY-048179,OR-048209,2019-05-29 08:53:00+00:00,No,,Yes,344.0,PM-002
PAY-048180,OR-048210,2015-07-22 11:28:00+00:00,Yes,2867.0,No,,PM-004
PAY-048181,OR-048211,2024-01-28 16:28:00+00:00,Yes,3425.0,No,,PM-002
PAY-048182,OR-048212,2014-03-17 23:06:00+00:00,No,,Yes,176.0,PM-002
PAY-048183,OR-048213,2022-08-12 12:54:00+00:00,Yes,2186.0,Yes,321.0,PM-002
PAY-048184,OR-048214,2024-05-18 13:23:00+00:00,No,,No,,PM-005
PAY-048185,OR-048215,2024-05-29 03:56:00+00:00,No,,Yes,368.0,PM-002
PAY-048186,OR-048216,2017-05-02 07:29:00+00:00,No,,No,,PM-002
PAY-048187,OR-048217,2022-05-12 12:50:00+00:00,Yes,2614.0,Yes,204.0,PM-002
PAY-048188,OR-048218,2023-06-21 23:51:00+00:00,Yes,4664.0,Yes,195.0,PM-001
PAY-048189,OR-048219,2006-05-21 07:50:00+00:00,Yes,2988.0,Yes,315.0,PM-004
PAY-048190,OR-048220,2017-08-04 09:40:00+00:00,No,,No,,PM-002
PAY-048191,OR-048221,2023-10-07 14:51:00+00:00,Yes,3145.0,Yes,244.0,PM-004
PAY-048192,OR-048222,2010-10-09 00:51:00+00:00,Yes,3384.0,Yes,244.0,PM-003
PAY-048193,OR-048223,2022-04-14 01:40:00+00:00,No,,No,,PM-004
PAY-048194,OR-048224,2024-03-27 01:37:00+00:00,Yes,3206.0,No,,PM-002
PAY-048195,OR-048225,2024-02-29 20:29:00+00:00,No,,No,,PM-002
PAY-048196,OR-048226,2022-04-12 10:08:00+00:00,Yes,1589.0,No,,PM-002
PAY-048197,OR-048227,2023-07-02 02:17:00+00:00,No,,Yes,99.0,PM-002
PAY-048198,OR-048228,2004-05-26 05:13:00+00:00,Yes,3951.0,No,,PM-004
PAY-048199,OR-048229,2017-07-29 20:03:00+00:00,No,,Yes,479.0,PM-002
PAY-048200,OR-048230,2022-12-27 10:03:00+00:00,No,,No,,PM-002
PAY-048201,OR-048231,2023-10-17 06:21:00+00:00,Yes,4950.0,Yes,293.0,PM-002
PAY-048202,OR-048232,2020-09-26 10:42:00+00:00,Yes,2026.0,No,,PM-002
PAY-048203,OR-048233,2024-01-10 03:51:00+00:00,No,,Yes,116.0,PM-003
PAY-048204,OR-048234,2019-08-20 14:12:00+00:00,No,,No,,PM-004
PAY-048205,OR-048235,2023-04-12 20:36:00+00:00,Yes,1364.0,No,,PM-005
PAY-048206,OR-048236,2024-01-30 00:01:00+00:00,Yes,659.0,No,,PM-001
PAY-048207,OR-048237,2023-12-22 04:17:00+00:00,No,,No,,PM-002
PAY-048208,OR-048238,2021-04-30 20:44:00+00:00,Yes,3186.0,Yes,18.0,PM-002
PAY-048209,OR-048239,2012-12-08 02:07:00+00:00,Yes,2346.0,No,,PM-002
PAY-048210,OR-048240,2015-09-18 04:44:00+00:00,No,,No,,PM-001
PAY-048211,OR-048241,2016-12-26 03:24:00+00:00,Yes,3968.0,Yes,412.0,PM-003
PAY-048212,OR-048242,2022-08-12 09:08:00+00:00,Yes,1870.0,No,,PM-002
PAY-048213,OR-048243,2024-03-03 11:27:00+00:00,Yes,3000.0,No,,PM-002
PAY-048214,OR-048244,2018-12-09 19:11:00+00:00,No,,Yes,420.0,PM-003
PAY-048215,OR-048245,2015-05-25 18:48:00+00:00,No,,No,,PM-002
PAY-048216,OR-048246,2019-03-10 07:42:00+00:00,No,,Yes,420.0,PM-002
PAY-048217,OR-048247,2014-06-02 13:38:00+00:00,No,,Yes,183.0,PM-002
PAY-048218,OR-048248,2019-08-06 00:07:00+00:00,Yes,3930.0,No,,PM-004
PAY-048219,OR-048249,2022-11-05 02:12:00+00:00,No,,No,,PM-003
PAY-048220,OR-048250,2017-11-21 02:08:00+00:00,Yes,1491.0,No,,PM-002
PAY-048221,OR-048251,2024-04-26 09:22:00+00:00,No,,Yes,433.0,PM-002
PAY-048222,OR-048252,2024-05-27 02:14:00+00:00,No,,No,,PM-002
PAY-048223,OR-048253,2023-10-24 03:39:00+00:00,Yes,2281.0,Yes,147.0,PM-002
PAY-048224,OR-048254,2022-07-16 22:18:00+00:00,No,,No,,PM-002
PAY-048225,OR-048255,2024-01-30 07:39:00+00:00,Yes,1611.0,Yes,39.0,PM-002
PAY-048226,OR-048256,2023-02-23 03:59:00+00:00,No,,Yes,33.0,PM-001
PAY-048227,OR-048257,2021-02-28 19:54:00+00:00,No,,No,,PM-002
PAY-048228,OR-048258,2022-04-06 01:36:00+00:00,Yes,2031.0,No,,PM-002
PAY-048229,OR-048259,2012-11-25 05:14:00+00:00,No,,Yes,57.0,PM-002
PAY-048230,OR-048260,2022-02-23 21:20:00+00:00,No,,Yes,93.0,PM-002
PAY-048231,OR-048261,2022-01-22 17:17:00+00:00,Yes,4119.0,No,,PM-002
PAY-048232,OR-048262,2024-06-12 16:05:00+00:00,Yes,2426.0,No,,PM-004
PAY-048233,OR-048263,2024-02-24 12:03:00+00:00,No,,No,,PM-002
PAY-048234,OR-048264,2023-07-09 12:32:00+00:00,Yes,3660.0,No,,PM-002
PAY-048235,OR-048265,2023-04-29 09:42:00+00:00,Yes,3252.0,Yes,447.0,PM-005
PAY-048236,OR-048266,2023-04-05 13:22:00+00:00,No,,No,,PM-002
PAY-048237,OR-048267,2024-06-09 11:34:00+00:00,Yes,2771.0,Yes,441.0,PM-002
PAY-048238,OR-048268,2012-09-19 07:30:00+00:00,Yes,1129.0,Yes,497.0,PM-002
PAY-048239,OR-048269,2024-01-17 18:51:00+00:00,Yes,2301.0,Yes,365.0,PM-002
PAY-048240,OR-048270,2003-09-14 17:40:00+00:00,Yes,3588.0,Yes,405.0,PM-002
PAY-048241,OR-048271,2015-11-14 10:12:00+00:00,No,,Yes,36.0,PM-002
PAY-048242,OR-048272,2022-07-15 03:26:00+00:00,Yes,2795.0,Yes,456.0,PM-004
PAY-048243,OR-048273,2019-03-15 15:20:00+00:00,Yes,1008.0,No,,PM-002
PAY-048244,OR-048274,2024-05-15 01:42:00+00:00,No,,No,,PM-002
PAY-048245,OR-048275,2021-03-17 03:13:00+00:00,Yes,223.0,Yes,16.0,PM-001
PAY-048246,OR-048276,2021-04-27 20:12:00+00:00,Yes,2661.0,Yes,496.0,PM-002
PAY-048247,OR-048277,2020-10-08 01:34:00+00:00,No,,Yes,77.0,PM-002
PAY-048248,OR-048278,2023-02-13 04:50:00+00:00,Yes,1456.0,No,,PM-002
PAY-048249,OR-048279,2022-12-29 13:28:00+00:00,Yes,708.0,No,,PM-003
PAY-048250,OR-048280,2016-03-24 12:55:00+00:00,No,,No,,PM-002
PAY-048251,OR-048281,2022-06-06 12:14:00+00:00,No,,Yes,58.0,PM-004
PAY-048252,OR-048282,2023-07-05 22:02:00+00:00,Yes,534.0,Yes,293.0,PM-004
PAY-048253,OR-048283,2019-08-29 01:21:00+00:00,Yes,963.0,Yes,468.0,PM-002
PAY-048254,OR-048284,2022-12-13 02:05:00+00:00,No,,Yes,166.0,PM-004
PAY-048255,OR-048285,2023-04-29 21:28:00+00:00,No,,Yes,107.0,PM-002
PAY-048256,OR-048286,2022-04-24 06:37:00+00:00,No,,Yes,80.0,PM-002
PAY-048257,OR-048287,2022-08-09 00:13:00+00:00,Yes,2374.0,Yes,383.0,PM-002
PAY-048258,OR-048288,2021-11-08 10:30:00+00:00,No,,Yes,180.0,PM-002
PAY-048259,OR-048289,2021-04-14 08:40:00+00:00,Yes,4569.0,No,,PM-001
PAY-048260,OR-048290,2006-07-09 09:55:00+00:00,No,,Yes,45.0,PM-003
PAY-048261,OR-048291,2024-01-21 04:43:00+00:00,Yes,1383.0,No,,PM-003
PAY-048262,OR-048292,2018-08-12 17:47:00+00:00,Yes,584.0,Yes,323.0,PM-001
PAY-048263,OR-048293,2020-10-20 07:15:00+00:00,Yes,3734.0,No,,PM-002
PAY-048264,OR-048294,2020-03-04 21:26:00+00:00,No,,Yes,118.0,PM-002
PAY-048265,OR-048295,2022-02-20 12:45:00+00:00,No,,No,,PM-004
PAY-048266,OR-048296,2024-05-18 00:13:00+00:00,Yes,4809.0,Yes,117.0,PM-001
PAY-048267,OR-048297,2018-08-23 23:45:00+00:00,No,,No,,PM-002
PAY-048268,OR-048298,2024-04-07 09:15:00+00:00,No,,No,,PM-005
PAY-048269,OR-048299,2015-06-03 15:40:00+00:00,Yes,1268.0,No,,PM-002
PAY-048270,OR-048300,2024-06-05 09:27:00+00:00,Yes,458.0,Yes,262.0,PM-002
PAY-048271,OR-048301,2017-10-17 16:31:00+00:00,No,,Yes,138.0,PM-002
PAY-048272,OR-048302,2023-11-02 11:35:00+00:00,Yes,1795.0,Yes,432.0,PM-002
PAY-048273,OR-048303,2024-06-02 13:13:00+00:00,Yes,2966.0,Yes,22.0,PM-002
PAY-048274,OR-048304,2020-03-03 01:48:00+00:00,No,,No,,PM-002
PAY-048275,OR-048305,2020-05-18 01:57:00+00:00,No,,No,,PM-003
PAY-048276,OR-048306,2022-02-28 00:00:00+00:00,No,,No,,PM-002
PAY-048277,OR-048307,2011-01-06 07:13:00+00:00,Yes,1697.0,No,,PM-002
PAY-048278,OR-048308,2019-08-15 17:09:00+00:00,No,,No,,PM-002
PAY-048279,OR-048309,2014-09-20 09:27:00+00:00,No,,Yes,203.0,PM-004
PAY-048280,OR-048310,2023-08-22 16:29:00+00:00,Yes,3413.0,Yes,237.0,PM-001
PAY-048281,OR-048311,2020-02-01 00:57:00+00:00,Yes,1235.0,No,,PM-002
PAY-048282,OR-048312,2018-11-14 10:58:00+00:00,Yes,654.0,No,,PM-003
PAY-048283,OR-048313,2024-05-29 04:49:00+00:00,Yes,1239.0,No,,PM-003
PAY-048284,OR-048314,2018-04-04 20:06:00+00:00,Yes,4351.0,No,,PM-001
PAY-048285,OR-048315,2017-02-12 13:31:00+00:00,Yes,4779.0,No,,PM-004
PAY-048286,OR-048316,2020-08-19 23:08:00+00:00,Yes,966.0,No,,PM-002
PAY-048287,OR-048317,2024-06-10 04:17:00+00:00,No,,No,,PM-002
PAY-048288,OR-048318,2024-01-01 04:11:00+00:00,Yes,3875.0,Yes,475.0,PM-002
PAY-048289,OR-048319,2023-12-25 16:27:00+00:00,No,,Yes,257.0,PM-004
PAY-048290,OR-048320,2022-08-12 02:21:00+00:00,No,,Yes,498.0,PM-003
PAY-048291,OR-048321,2022-02-11 06:03:00+00:00,No,,No,,PM-002
PAY-048292,OR-048322,2018-05-18 08:49:00+00:00,Yes,3547.0,Yes,24.0,PM-002
PAY-048293,OR-048323,2019-01-12 01:58:00+00:00,Yes,276.0,Yes,185.0,PM-005
PAY-048294,OR-048324,2021-07-29 01:20:00+00:00,Yes,2237.0,No,,PM-002
PAY-048295,OR-048325,2024-06-02 13:03:00+00:00,Yes,614.0,No,,PM-001
PAY-048296,OR-048326,2022-11-05 05:42:00+00:00,Yes,3875.0,No,,PM-003
PAY-048297,OR-048327,2024-05-30 07:10:00+00:00,No,,No,,PM-001
PAY-048298,OR-048328,2005-03-05 22:05:00+00:00,No,,No,,PM-002
PAY-048299,OR-048329,2022-12-09 02:37:00+00:00,Yes,2925.0,No,,PM-002
PAY-048300,OR-048330,2017-11-30 21:11:00+00:00,No,,No,,PM-002
PAY-048301,OR-048331,2024-06-14 16:08:00+00:00,Yes,1280.0,Yes,30.0,PM-002
PAY-048302,OR-048332,2022-08-10 00:49:00+00:00,No,,Yes,186.0,PM-001
PAY-048303,OR-048333,2011-05-12 08:30:00+00:00,Yes,1536.0,No,,PM-002
PAY-048304,OR-048334,2011-01-21 01:53:00+00:00,Yes,1803.0,No,,PM-002
PAY-048305,OR-048335,2010-05-01 23:00:00+00:00,Yes,1446.0,Yes,387.0,PM-002
PAY-048306,OR-048336,2023-07-05 08:01:00+00:00,Yes,556.0,No,,PM-002
PAY-048307,OR-048337,2017-09-21 20:46:00+00:00,Yes,3345.0,Yes,464.0,PM-001
PAY-048308,OR-048338,2019-08-23 17:19:00+00:00,No,,No,,PM-003
PAY-048309,OR-048339,2013-04-06 18:27:00+00:00,No,,Yes,72.0,PM-002
PAY-048310,OR-048340,2013-01-20 20:54:00+00:00,Yes,3857.0,Yes,126.0,PM-002
PAY-048311,OR-048341,2022-09-05 14:10:00+00:00,No,,No,,PM-003
PAY-048312,OR-048342,2024-03-10 23:52:00+00:00,No,,No,,PM-002
PAY-048313,OR-048343,2008-01-02 13:04:00+00:00,Yes,3235.0,No,,PM-001
PAY-048314,OR-048344,2018-08-18 01:44:00+00:00,Yes,4616.0,Yes,74.0,PM-001
PAY-048315,OR-048345,2023-08-27 10:02:00+00:00,Yes,3876.0,No,,PM-002
PAY-048316,OR-048346,2019-04-16 21:51:00+00:00,No,,Yes,315.0,PM-002
PAY-048317,OR-048347,2024-01-08 08:01:00+00:00,Yes,1096.0,No,,PM-002
PAY-048318,OR-048348,2024-02-26 10:02:00+00:00,No,,Yes,340.0,PM-002
PAY-048319,OR-048349,2023-03-04 09:52:00+00:00,Yes,3772.0,Yes,414.0,PM-001
PAY-048320,OR-048350,2022-10-15 12:22:00+00:00,Yes,1720.0,Yes,401.0,PM-002
PAY-048321,OR-048351,2023-10-03 14:11:00+00:00,Yes,4227.0,No,,PM-004
PAY-048322,OR-048352,2024-04-10 18:36:00+00:00,Yes,3352.0,Yes,38.0,PM-001
PAY-048323,OR-048353,2023-12-31 09:29:00+00:00,Yes,1678.0,No,,PM-003
PAY-048324,OR-048354,2006-05-28 14:13:00+00:00,Yes,1533.0,Yes,189.0,PM-003
PAY-048325,OR-048355,2001-11-05 06:12:00+00:00,No,,Yes,18.0,PM-002
PAY-048326,OR-048356,2024-02-19 06:11:00+00:00,Yes,3171.0,No,,PM-002
PAY-048327,OR-048357,2021-01-30 04:54:00+00:00,Yes,182.0,Yes,299.0,PM-002
PAY-048328,OR-048358,2019-11-16 06:37:00+00:00,No,,Yes,290.0,PM-002
PAY-048329,OR-048359,2001-02-05 15:11:00+00:00,Yes,681.0,No,,PM-002
PAY-048330,OR-048360,2018-03-12 09:06:00+00:00,Yes,1317.0,Yes,490.0,PM-002
PAY-048331,OR-048361,2023-09-26 06:58:00+00:00,Yes,3406.0,Yes,378.0,PM-004
PAY-048332,OR-048362,2021-11-12 04:46:00+00:00,No,,Yes,91.0,PM-001
PAY-048333,OR-048363,2023-07-10 07:01:00+00:00,No,,Yes,184.0,PM-004
PAY-048334,OR-048364,2022-11-03 13:30:00+00:00,No,,Yes,35.0,PM-002
PAY-048335,OR-048365,2024-05-30 12:01:00+00:00,No,,No,,PM-001
PAY-048336,OR-048366,2016-09-06 15:31:00+00:00,No,,Yes,305.0,PM-003
PAY-048337,OR-048367,2018-12-16 18:35:00+00:00,Yes,1751.0,Yes,440.0,PM-002
PAY-048338,OR-048368,2011-08-07 00:50:00+00:00,Yes,588.0,Yes,359.0,PM-002
PAY-048339,OR-048369,2024-05-03 03:08:00+00:00,No,,No,,PM-002
PAY-048340,OR-048370,2023-12-26 02:33:00+00:00,Yes,928.0,Yes,208.0,PM-002
PAY-048341,OR-048371,2024-06-10 20:02:00+00:00,Yes,1484.0,Yes,93.0,PM-002
PAY-048342,OR-048372,2019-05-23 19:10:00+00:00,Yes,4414.0,Yes,50.0,PM-002
PAY-048343,OR-048373,2018-11-02 19:52:00+00:00,Yes,4448.0,Yes,476.0,PM-003
PAY-048344,OR-048374,2022-12-11 13:22:00+00:00,Yes,4069.0,Yes,175.0,PM-003
PAY-048345,OR-048375,2005-08-02 05:08:00+00:00,No,,No,,PM-002
PAY-048346,OR-048376,2024-02-14 17:42:00+00:00,No,,Yes,391.0,PM-002
PAY-048347,OR-048377,2023-07-20 17:51:00+00:00,Yes,3976.0,Yes,152.0,PM-002
PAY-048348,OR-048378,2024-03-31 22:11:00+00:00,No,,No,,PM-002
PAY-048349,OR-048379,2015-05-16 17:38:00+00:00,Yes,3164.0,Yes,214.0,PM-002
PAY-048350,OR-048380,2011-11-16 12:15:00+00:00,Yes,2907.0,Yes,55.0,PM-002
PAY-048351,OR-048381,2021-12-24 17:47:00+00:00,No,,No,,PM-002
PAY-048352,OR-048382,2019-07-16 01:53:00+00:00,Yes,3733.0,No,,PM-002
PAY-048353,OR-048383,2023-08-06 05:40:00+00:00,No,,No,,PM-001
PAY-048354,OR-048384,2018-07-08 21:54:00+00:00,Yes,3566.0,No,,PM-001
PAY-048355,OR-048385,2022-03-16 12:16:00+00:00,Yes,998.0,Yes,419.0,PM-002
PAY-048356,OR-048386,2023-03-07 05:51:00+00:00,No,,Yes,143.0,PM-002
PAY-048357,OR-048387,2024-04-13 08:52:00+00:00,No,,No,,PM-002
PAY-048358,OR-048388,2023-08-02 23:02:00+00:00,Yes,1151.0,No,,PM-004
PAY-048359,OR-048389,2022-12-29 01:34:00+00:00,Yes,2814.0,No,,PM-002
PAY-048360,OR-048390,2024-02-06 19:35:00+00:00,Yes,2447.0,Yes,467.0,PM-003
PAY-048361,OR-048391,2023-02-02 08:09:00+00:00,Yes,3101.0,No,,PM-002
PAY-048362,OR-048392,2009-04-17 19:28:00+00:00,Yes,3110.0,Yes,265.0,PM-004
PAY-048363,OR-048393,2021-12-26 22:57:00+00:00,No,,Yes,295.0,PM-002
PAY-048364,OR-048394,2008-05-18 21:19:00+00:00,Yes,1725.0,No,,PM-002
PAY-048365,OR-048395,2018-11-07 23:00:00+00:00,Yes,2001.0,Yes,115.0,PM-002
PAY-048366,OR-048396,2024-05-10 18:37:00+00:00,Yes,2198.0,No,,PM-002
PAY-048367,OR-048397,2001-04-11 23:01:00+00:00,Yes,4833.0,No,,PM-002
PAY-048368,OR-048398,2021-06-10 15:14:00+00:00,Yes,2678.0,Yes,277.0,PM-002
PAY-048369,OR-048399,2020-11-02 00:45:00+00:00,No,,No,,PM-002
PAY-048370,OR-048400,2024-05-19 11:36:00+00:00,No,,No,,PM-002
PAY-048371,OR-048401,2018-05-19 06:32:00+00:00,Yes,3405.0,Yes,32.0,PM-004
PAY-048372,OR-048402,2024-03-19 17:07:00+00:00,Yes,3121.0,Yes,409.0,PM-002
PAY-048373,OR-048403,2023-07-22 20:23:00+00:00,No,,Yes,69.0,PM-003
PAY-048374,OR-048404,2023-02-27 09:58:00+00:00,Yes,3628.0,No,,PM-002
PAY-048375,OR-048405,2022-07-25 23:00:00+00:00,No,,No,,PM-002
PAY-048376,OR-048406,2020-11-15 03:21:00+00:00,No,,Yes,229.0,PM-002
PAY-048377,OR-048407,2018-11-07 04:50:00+00:00,No,,No,,PM-003
PAY-048378,OR-048408,2023-05-27 17:49:00+00:00,No,,No,,PM-002
PAY-048379,OR-048409,2023-08-11 09:50:00+00:00,Yes,346.0,No,,PM-002
PAY-048380,OR-048410,2017-10-11 07:07:00+00:00,Yes,407.0,No,,PM-002
PAY-048381,OR-048411,2024-06-20 22:01:00+00:00,No,,No,,PM-005
PAY-048382,OR-048412,2022-05-31 12:42:00+00:00,Yes,2630.0,Yes,222.0,PM-002
PAY-048383,OR-048413,2020-08-19 00:32:00+00:00,No,,No,,PM-004
PAY-048384,OR-048414,2015-04-27 15:28:00+00:00,Yes,4350.0,No,,PM-002
PAY-048385,OR-048415,2024-06-05 02:41:00+00:00,No,,Yes,406.0,PM-002
