PaymentID,OrderID,PaymentDate,GiftCardUsage,GiftCardAmount,CouponUsage,CouponAmount,PaymentMethodID
PAY-010872,OR-010880,2019-01-16 11:00:00+00:00,Yes,1168.0,No,,PM-002
PAY-010873,OR-010881,2011-03-01 07:54:00+00:00,Yes,3358.0,Yes,140.0,PM-002
PAY-010874,OR-010882,2018-03-20 08:34:00+00:00,Yes,4323.0,Yes,429.0,PM-004
PAY-010875,OR-010883,2014-12-20 01:51:00+00:00,Yes,589.0,Yes,389.0,PM-002
PAY-010876,OR-010884,2021-06-01 04:54:00+00:00,No,,No,,PM-002
PAY-010877,OR-010885,2023-05-29 12:01:00+00:00,No,,No,,PM-004
PAY-010878,OR-010886,2022-07-17 15:46:00+00:00,No,,No,,PM-002
PAY-010879,OR-010887,2023-06-08 02:24:00+00:00,Yes,3037.0,Yes,65.0,PM-002
PAY-010880,OR-010888,2021-12-19 12:31:00+00:00,Yes,3770.0,Yes,114.0,PM-002
PAY-010881,OR-010889,2020-07-27 00:30:00+00:00,No,,Yes,41.0,PM-002
PAY-010882,OR-010890,2019-01-22 13:45:00+00:00,No,,Yes,359.0,PM-002
PAY-010883,OR-010891,2024-01-18 02:53:00+00:00,No,,No,,PM-004
PAY-010884,OR-010892,2024-05-17 20:02:00+00:00,No,,No,,PM-002
PAY-010885,OR-010893,2022-04-19 03:28:00+00:00,No,,No,,PM-003
PAY-010886,OR-010894,2023-09-09 23:36:00+00:00,No,,Yes,174.0,PM-002
PAY-010887,OR-010895,2023-01-05 18:35:00+00:00,No,,No,,PM-003
PAY-010888,OR-010896,2023-05-14 02:24:00+00:00,Yes,843.0,Yes,455.0,PM-004
PAY-010889,OR-010897,2021-01-06 12:26:00+00:00,Yes,2094.0,Yes,490.0,PM-004
PAY-010890,OR-010898,2023-02-04 13:52:00+00:00,No,,Yes,188.0,PM-002
PAY-010891,OR-010899,2023-07-07 14:29:00+00:00,No,,Yes,427.0,PM-002
PAY-010892,OR-010900,2017-05-10 19:23:00+00:00,Yes,1572.0,Yes,182.0,PM-001
PAY-010893,OR-010901,2017-11-20 08:49:00+00:00,Yes,3912.0,No,,PM-002
PAY-010894,OR-010902,2023-07-06 12:02:00+00:00,No,,Yes,166.0,PM-002
PAY-010895,OR-010903,2021-01-10 22:02:00+00:00,No,,No,,PM-002
PAY-010896,OR-010904,2024-03-15 09:09:00+00:00,Yes,3252.0,No,,PM-002
PAY-010897,OR-010905,2023-12-26 09:21:00+00:00,Yes,3746.0,No,,PM-003
PAY-010898,OR-010906,2024-03-04 00:16:00+00:00,No,,No,,PM-004
PAY-010899,OR-010907,2015-09-25 03:24:00+00:00,Yes,4051.0,Yes,485.0,PM-001
PAY-010900,OR-010908,2018-10-21 11:54:00+00:00,No,,Yes,306.0,PM-001
PAY-010901,OR-010909,2020-12-29 14:29:00+00:00,Yes,2726.0,Yes,124.0,PM-004
PAY-010902,OR-010910,2020-01-22 07:14:00+00:00,Yes,606.0,Yes,422.0,PM-002
PAY-010903,OR-010911,2022-06-14 20:28:00+00:00,No,,No,,PM-002
PAY-010904,OR-010912,2019-01-01 17:28:00+00:00,No,,Yes,219.0,PM-002
PAY-010905,OR-010913,2012-01-12 21:21:00+00:00,No,,Yes,217.0,PM-002
PAY-010906,OR-010914,2014-10-13 17:04:00+00:00,No,,Yes,390.0,PM-001
PAY-010907,OR-010915,2019-04-13 14:44:00+00:00,No,,Yes,60.0,PM-002
PAY-010908,OR-010916,2011-06-04 04:30:00+00:00,No,,Yes,53.0,PM-002
PAY-010909,OR-010917,2023-05-13 23:40:00+00:00,No,,Yes,23.0,PM-002
PAY-010910,OR-010918,2023-05-07 03:30:00+00:00,No,,No,,PM-002
PAY-010911,OR-010919,2021-04-13 20:13:00+00:00,Yes,4580.0,Yes,139.0,PM-002
PAY-010912,OR-010920,2018-05-20 17:50:00+00:00,No,,No,,PM-003
PAY-010913,OR-010921,2023-11-05 09:31:00+00:00,No,,No,,PM-002
PAY-010914,OR-010922,2019-12-12 20:13:00+00:00,Yes,929.0,No,,PM-001
PAY-010915,OR-010923,2024-05-23 08:42:00+00:00,Yes,4237.0,Yes,290.0,PM-001
PAY-010916,OR-010924,2021-12-11 14:45:00+00:00,No,,Yes,351.0,PM-001
PAY-010917,OR-010925,2020-08-29 19:37:00+00:00,No,,Yes,46.0,PM-002
PAY-010918,OR-010926,2022-09-23 14:47:00+00:00,Yes,4782.0,No,,PM-003
PAY-010919,OR-010927,2023-07-30 10:56:00+00:00,No,,No,,PM-002
PAY-010920,OR-010928,2023-04-18 21:59:00+00:00,No,,No,,PM-003
PAY-010921,OR-010929,2023-08-07 19:37:00+00:00,No,,Yes,153.0,PM-002
PAY-010922,OR-010930,2021-09-20 09:33:00+00:00,No,,No,,PM-002
PAY-010923,OR-010931,2024-05-27 12:21:00+00:00,Yes,2982.0,No,,PM-001
PAY-010924,OR-010932,2020-01-04 07:22:00+00:00,Yes,984.0,Yes,426.0,PM-003
PAY-010925,OR-010933,2023-10-02 12:00:00+00:00,Yes,3954.0,Yes,160.0,PM-004
PAY-010926,OR-010934,2018-11-28 09:53:00+00:00,Yes,2410.0,No,,PM-002
PAY-010927,OR-010935,2024-04-19 07:16:00+00:00,No,,No,,PM-002
PAY-010928,OR-010936,2024-04-14 21:08:00+00:00,Yes,2260.0,Yes,42.0,PM-002
PAY-010929,OR-010937,2020-11-24 08:10:00+00:00,Yes,3562.0,No,,PM-002
PAY-010930,OR-010938,2020-05-15 04:00:00+00:00,Yes,3125.0,Yes,436.0,PM-002
PAY-010931,OR-010939,2019-03-30 18:42:00+00:00,Yes,2747.0,No,,PM-002
PAY-010932,OR-010941,2024-02-07 19:43:00+00:00,Yes,2151.0,Yes,382.0,PM-002
PAY-010933,OR-010942,2024-05-05 04:43:00+00:00,No,,No,,PM-002
PAY-010934,OR-010943,2024-01-27 02:15:00+00:00,Yes,930.0,Yes,421.0,PM-002
PAY-010935,OR-010944,2020-02-23 05:57:00+00:00,Yes,1861.0,No,,PM-002
PAY-010936,OR-010945,2024-03-12 12:35:00+00:00,Yes,4404.0,No,,PM-002
PAY-010937,OR-010946,2006-05-02 03:04:00+00:00,No,,No,,PM-002
PAY-010938,OR-010947,2024-02-23 09:25:00+00:00,Yes,3421.0,No,,PM-002
PAY-010939,OR-010948,2022-11-25 19:30:00+00:00,Yes,2182.0,No,,PM-002
PAY-010940,OR-010949,2024-05-20 01:52:00+00:00,No,,Yes,219.0,PM-005
PAY-010941,OR-010950,2017-09-08 10:01:00+00:00,No,,Yes,383.0,PM-001
PAY-010942,OR-010951,2023-04-04 13:01:00+00:00,No,,No,,PM-002
PAY-010943,OR-010952,2020-11-21 09:16:00+00:00,No,,Yes,390.0,PM-003
PAY-010944,OR-010953,2024-01-14 15:42:00+00:00,Yes,1339.0,No,,PM-002
PAY-010945,OR-010954,2013-12-24 02:00:00+00:00,No,,Yes,42.0,PM-002
PAY-010946,OR-010955,2021-11-22 02:05:00+00:00,Yes,2759.0,No,,PM-002
PAY-010947,OR-010956,2024-05-14 13:27:00+00:00,No,,Yes,388.0,PM-002
PAY-010948,OR-010957,2021-12-27 17:01:00+00:00,Yes,3329.0,No,,PM-002
PAY-010949,OR-010958,2022-04-24 17:27:00+00:00,No,,Yes,458.0,PM-002
PAY-010950,OR-010959,2024-06-15 09:10:00+00:00,No,,No,,PM-002
PAY-010951,OR-010960,2024-02-27 21:57:00+00:00,Yes,2638.0,No,,PM-002
PAY-010952,OR-010961,2024-03-31 05:32:00+00:00,Yes,1968.0,No,,PM-002
PAY-010953,OR-010962,2023-12-22 18:59:00+00:00,Yes,2923.0,No,,PM-002
PAY-010954,OR-010963,2022-05-30 20:20:00+00:00,No,,Yes,167.0,PM-002
PAY-010955,OR-010964,2017-06-28 12:08:00+00:00,Yes,4944.0,No,,PM-002
PAY-010956,OR-010965,2001-01-20 22:54:00+00:00,No,,No,,PM-002
PAY-010957,OR-010966,2024-05-15 21:39:00+00:00,No,,No,,PM-004
PAY-010958,OR-010967,2021-06-25 14:48:00+00:00,No,,Yes,325.0,PM-002
PAY-010959,OR-010968,2019-08-09 07:25:00+00:00,No,,No,,PM-001
PAY-010960,OR-010969,2024-05-15 08:34:00+00:00,Yes,4935.0,Yes,470.0,PM-002
PAY-010961,OR-010970,2022-10-06 01:20:00+00:00,Yes,4560.0,Yes,197.0,PM-002
PAY-010962,OR-010971,2018-01-21 09:56:00+00:00,No,,Yes,429.0,PM-002
PAY-010963,OR-010972,2019-07-13 01:11:00+00:00,Yes,4348.0,Yes,179.0,PM-002
PAY-010964,OR-010973,2023-11-24 05:47:00+00:00,No,,No,,PM-002
PAY-010965,OR-010974,2017-05-29 00:00:00+00:00,No,,Yes,134.0,PM-002
PAY-010966,OR-010975,2024-01-17 15:55:00+00:00,No,,Yes,49.0,PM-002
PAY-010967,OR-010976,2018-09-18 17:43:00+00:00,No,,Yes,481.0,PM-001
PAY-010968,OR-010977,2022-12-03 13:58:00+00:00,Yes,3008.0,Yes,310.0,PM-002
PAY-010969,OR-010978,2023-01-06 04:14:00+00:00,Yes,1570.0,Yes,207.0,PM-002
PAY-010970,OR-010979,2011-08-21 15:57:00+00:00,No,,Yes,446.0,PM-002
PAY-010971,OR-010980,2022-07-10 00:49:00+00:00,Yes,2015.0,Yes,332.0,PM-002
PAY-010972,OR-010981,2024-03-01 16:46:00+00:00,No,,No,,PM-002
PAY-010973,OR-010982,2024-05-27 00:14:00+00:00,Yes,3189.0,Yes,484.0,PM-002
PAY-010974,OR-010983,2023-06-15 07:13:00+00:00,No,,No,,PM-002
PAY-010975,OR-010984,2024-04-12 04:27:00+00:00,Yes,3580.0,Yes,280.0,PM-002
PAY-010976,OR-010985,2021-08-05 22:49:00+00:00,Yes,4905.0,Yes,182.0,PM-002
PAY-010977,OR-010986,2017-07-02 15:20:00+00:00,No,,No,,PM-002
PAY-010978,OR-010987,2023-06-13 13:13:00+00:00,Yes,4478.0,No,,PM-002
PAY-010979,OR-010988,2024-04-18 00:57:00+00:00,No,,No,,PM-002
PAY-010980,OR-010989,2024-05-04 13:07:00+00:00,No,,Yes,213.0,PM-004
PAY-010981,OR-010990,2023-12-26 23:33:00+00:00,No,,Yes,242.0,PM-001
PAY-010982,OR-010991,2024-06-12 03:34:00+00:00,Yes,3349.0,No,,PM-002
PAY-010983,OR-010992,2023-06-27 11:17:00+00:00,Yes,2769.0,Yes,354.0,PM-002
PAY-010984,OR-010993,2024-01-28 02:52:00+00:00,Yes,4526.0,Yes,139.0,PM-003
PAY-010985,OR-010994,2023-02-17 17:56:00+00:00,Yes,1862.0,No,,PM-001
PAY-010986,OR-010995,2024-02-14 03:34:00+00:00,Yes,2957.0,Yes,242.0,PM-001
PAY-010987,OR-010996,2016-09-14 02:24:00+00:00,Yes,2898.0,Yes,384.0,PM-002
PAY-010988,OR-010997,2020-05-27 19:45:00+00:00,No,,No,,PM-001
PAY-010989,OR-010998,2023-09-09 12:42:00+00:00,Yes,2881.0,Yes,471.0,PM-003
PAY-010990,OR-010999,2011-04-10 02:45:00+00:00,Yes,129.0,No,,PM-002
PAY-010991,OR-011000,2019-03-22 16:54:00+00:00,No,,Yes,423.0,PM-002
PAY-010992,OR-011001,2023-12-08 03:15:00+00:00,No,,No,,PM-003
PAY-010993,OR-011002,2023-12-11 06:45:00+00:00,Yes,4934.0,Yes,478.0,PM-002
PAY-010994,OR-011003,2015-12-17 22:15:00+00:00,Yes,2709.0,Yes,113.0,PM-002
PAY-010995,OR-011004,2023-04-04 11:45:00+00:00,Yes,452.0,Yes,380.0,PM-002
PAY-010996,OR-011005,2018-05-14 04:36:00+00:00,No,,No,,PM-004
PAY-010997,OR-011006,2023-02-06 19:37:00+00:00,No,,Yes,465.0,PM-002
PAY-010998,OR-011007,2023-02-19 16:44:00+00:00,No,,No,,PM-001
PAY-010999,OR-011008,2023-10-10 08:43:00+00:00,Yes,1118.0,No,,PM-003
PAY-011000,OR-011009,2020-05-24 13:06:00+00:00,No,,Yes,126.0,PM-002
PAY-011001,OR-011010,2024-03-20 22:23:00+00:00,No,,No,,PM-002
PAY-011002,OR-011011,2024-02-09 03:50:00+00:00,Yes,4588.0,Yes,425.0,PM-004
PAY-011003,OR-011012,2020-10-29 17:25:00+00:00,No,,Yes,487.0,PM-002
PAY-011004,OR-011013,2023-10-28 09:39:00+00:00,No,,No,,PM-001
PAY-011005,OR-011014,2020-06-09 10:21:00+00:00,Yes,1019.0,Yes,155.0,PM-002
PAY-011006,OR-011015,2022-02-16 06:51:00+00:00,Yes,3101.0,Yes,108.0,PM-001
PAY-011007,OR-011016,2021-06-26 10:14:00+00:00,No,,Yes,278.0,PM-002
PAY-011008,OR-011017,2021-10-18 06:02:00+00:00,Yes,1930.0,Yes,90.0,PM-002
PAY-011009,OR-011018,2024-03-24 22:48:00+00:00,No,,Yes,338.0,PM-005
PAY-011010,OR-011019,2019-07-01 17:54:00+00:00,Yes,2048.0,Yes,489.0,PM-002
PAY-011011,OR-011020,2021-01-17 19:24:00+00:00,No,,No,,PM-002
PAY-011012,OR-011021,2024-03-22 02:30:00+00:00,No,,No,,PM-004
PAY-011013,OR-011022,2024-04-19 01:03:00+00:00,No,,Yes,360.0,PM-001
PAY-011014,OR-011023,2018-10-16 06:29:00+00:00,No,,Yes,369.0,PM-002
PAY-011015,OR-011024,2022-10-04 05:50:00+00:00,Yes,4962.0,Yes,285.0,PM-002
PAY-011016,OR-011025,2019-01-20 02:08:00+00:00,No,,No,,PM-002
PAY-011017,OR-011026,2022-09-06 00:31:00+00:00,Yes,3579.0,Yes,277.0,PM-001
PAY-011018,OR-011027,2022-02-11 13:08:00+00:00,No,,Yes,261.0,PM-002
PAY-011019,OR-011028,2009-08-07 22:23:00+00:00,No,,Yes,494.0,PM-003
PAY-011020,OR-011029,2023-01-12 02:55:00+00:00,No,,Yes,390.0,PM-002
PAY-011021,OR-011030,2021-09-05 10:27:00+00:00,No,,No,,PM-002
PAY-011022,OR-011031,2023-05-12 15:55:00+00:00,No,,Yes,436.0,PM-001
PAY-011023,OR-011032,2022-09-30 16:52:00+00:00,No,,No,,PM-001
PAY-011024,OR-011033,2023-12-11 21:36:00+00:00,Yes,1592.0,Yes,102.0,PM-002
PAY-011025,OR-011034,2020-01-05 10:09:00+00:00,Yes,1336.0,Yes,125.0,PM-002
PAY-011026,OR-011035,2021-07-07 23:51:00+00:00,Yes,1903.0,No,,PM-002
PAY-011027,OR-011036,2023-05-27 07:22:00+00:00,No,,No,,PM-003
PAY-011028,OR-011037,2014-04-05 11:33:00+00:00,No,,Yes,271.0,PM-002
PAY-011029,OR-011038,2012-06-16 06:44:00+00:00,No,,Yes,165.0,PM-001
PAY-011030,OR-011039,2023-11-20 22:50:00+00:00,Yes,1540.0,Yes,184.0,PM-002
PAY-011031,OR-011040,2018-07-05 07:20:00+00:00,No,,No,,PM-001
PAY-011032,OR-011041,2023-03-02 00:09:00+00:00,No,,No,,PM-002
PAY-011033,OR-011042,2023-08-14 22:12:00+00:00,No,,No,,PM-002
PAY-011034,OR-011043,2020-08-21 13:27:00+00:00,No,,Yes,43.0,PM-001
PAY-011035,OR-011044,2007-09-04 04:01:00+00:00,Yes,4986.0,No,,PM-002
PAY-011036,OR-011045,2019-11-16 18:46:00+00:00,Yes,4860.0,Yes,41.0,PM-002
PAY-011037,OR-011046,2016-02-17 07:23:00+00:00,Yes,1033.0,No,,PM-002
PAY-011038,OR-011047,2005-07-11 01:30:00+00:00,Yes,2123.0,Yes,477.0,PM-002
PAY-011039,OR-011048,2019-12-13 18:23:00+00:00,Yes,4533.0,No,,PM-002
PAY-011040,OR-011049,2022-05-20 19:07:00+00:00,Yes,3526.0,No,,PM-001
PAY-011041,OR-011050,2007-05-01 21:18:00+00:00,No,,Yes,199.0,PM-005
PAY-011042,OR-011051,2023-11-05 07:21:00+00:00,No,,Yes,304.0,PM-002
PAY-011043,OR-011052,2011-01-08 08:35:00+00:00,Yes,4463.0,No,,PM-003
PAY-011044,OR-011053,2022-03-01 01:41:00+00:00,Yes,3619.0,No,,PM-002
PAY-011045,OR-011054,2017-06-15 20:43:00+00:00,No,,Yes,239.0,PM-002
PAY-011046,OR-011055,2024-05-02 16:08:00+00:00,No,,Yes,185.0,PM-002
PAY-011047,OR-011056,2020-03-30 06:19:00+00:00,No,,No,,PM-002
PAY-011048,OR-011057,2023-05-20 17:23:00+00:00,Yes,2796.0,Yes,489.0,PM-001
PAY-011049,OR-011058,2024-05-01 14:20:00+00:00,Yes,3055.0,Yes,259.0,PM-002
PAY-011050,OR-011059,2024-05-12 07:02:00+00:00,No,,Yes,150.0,PM-002
PAY-011051,OR-011060,2015-06-17 21:13:00+00:00,No,,No,,PM-004
PAY-011052,OR-011061,2005-12-25 14:58:00+00:00,No,,Yes,270.0,PM-002
PAY-011053,OR-011062,2018-08-02 08:56:00+00:00,No,,Yes,56.0,PM-002
PAY-011054,OR-011063,2024-05-26 17:22:00+00:00,No,,Yes,330.0,PM-002
PAY-011055,OR-011064,2024-04-03 01:38:00+00:00,Yes,2447.0,Yes,15.0,PM-001
PAY-011056,OR-011065,2024-02-15 08:10:00+00:00,Yes,3845.0,No,,PM-001
PAY-011057,OR-011066,2023-07-26 13:52:00+00:00,No,,No,,PM-002
PAY-011058,OR-011067,2021-03-07 20:03:00+00:00,Yes,4954.0,Yes,85.0,PM-002
PAY-011059,OR-011068,2019-08-10 05:22:00+00:00,Yes,3307.0,Yes,98.0,PM-003
PAY-011060,OR-011069,2021-01-31 17:28:00+00:00,No,,No,,PM-002
PAY-011061,OR-011070,2024-01-03 17:05:00+00:00,Yes,4158.0,Yes,181.0,PM-005
PAY-011062,OR-011071,2023-05-12 21:36:00+00:00,Yes,4089.0,Yes,222.0,PM-002
PAY-011063,OR-011072,2018-04-02 01:10:00+00:00,No,,No,,PM-002
PAY-011064,OR-011073,2023-09-22 17:27:00+00:00,Yes,4850.0,No,,PM-001
PAY-011065,OR-011074,2024-06-08 04:32:00+00:00,No,,No,,PM-003
PAY-011066,OR-011075,2023-05-09 12:07:00+00:00,Yes,860.0,No,,PM-002
PAY-011067,OR-011076,2021-12-27 21:43:00+00:00,No,,No,,PM-002
PAY-011068,OR-011077,2020-03-30 21:33:00+00:00,Yes,4210.0,No,,PM-005
PAY-011069,OR-011078,2024-06-02 00:02:00+00:00,Yes,3432.0,Yes,258.0,PM-002
PAY-011070,OR-011079,2011-12-20 11:01:00+00:00,No,,Yes,203.0,PM-002
PAY-011071,OR-011080,2024-02-23 19:32:00+00:00,No,,Yes,40.0,PM-002
PAY-011072,OR-011081,2017-10-07 03:21:00+00:00,Yes,4396.0,Yes,196.0,PM-002
PAY-011073,OR-011082,2017-11-25 03:11:00+00:00,Yes,4990.0,No,,PM-004
PAY-011074,OR-011083,2021-07-18 21:56:00+00:00,No,,Yes,114.0,PM-002
PAY-011075,OR-011084,2023-04-18 18:29:00+00:00,Yes,207.0,Yes,212.0,PM-001
PAY-011076,OR-011085,2022-09-20 05:59:00+00:00,No,,Yes,196.0,PM-002
PAY-011077,OR-011086,2023-01-28 11:10:00+00:00,No,,No,,PM-001
PAY-011078,OR-011087,2023-12-27 22:45:00+00:00,Yes,3688.0,Yes,394.0,PM-002
PAY-011079,OR-011088,2024-05-13 09:31:00+00:00,No,,Yes,427.0,PM-002
PAY-011080,OR-011089,2024-03-27 11:57:00+00:00,No,,No,,PM-003
PAY-011081,OR-011090,2024-04-12 15:12:00+00:00,Yes,2531.0,Yes,382.0,PM-002
PAY-011082,OR-011091,2019-10-07 16:01:00+00:00,No,,Yes,132.0,PM-001
PAY-011083,OR-011092,2023-12-30 18:52:00+00:00,No,,No,,PM-002
PAY-011084,OR-011093,2023-01-31 18:48:00+00:00,Yes,1840.0,No,,PM-002
PAY-011085,OR-011094,2020-12-08 21:39:00+00:00,No,,No,,PM-005
PAY-011086,OR-011095,2021-03-14 21:11:00+00:00,Yes,2657.0,Yes,318.0,PM-002
PAY-011087,OR-011096,2023-11-20 00:11:00+00:00,No,,Yes,83.0,PM-002
PAY-011088,OR-011097,2023-05-22 02:02:00+00:00,Yes,2250.0,Yes,317.0,PM-004
PAY-011089,OR-011098,2015-05-23 02:36:00+00:00,Yes,691.0,No,,PM-002
PAY-011090,OR-011099,2021-06-15 06:51:00+00:00,Yes,3066.0,Yes,227.0,PM-002
PAY-011091,OR-011100,2018-08-09 05:42:00+00:00,Yes,821.0,No,,PM-004
PAY-011092,OR-011101,2011-07-10 09:54:00+00:00,Yes,1564.0,Yes,439.0,PM-002
PAY-011093,OR-011102,2022-03-11 19:29:00+00:00,Yes,4896.0,Yes,52.0,PM-003
PAY-011094,OR-011103,2024-04-29 05:15:00+00:00,No,,No,,PM-003
PAY-011095,OR-011104,2021-05-23 23:51:00+00:00,Yes,599.0,Yes,189.0,PM-005
PAY-011096,OR-011105,2023-10-07 23:56:00+00:00,No,,No,,PM-004
PAY-011097,OR-011106,2022-10-06 20:17:00+00:00,Yes,2261.0,Yes,470.0,PM-002
PAY-011098,OR-011107,2019-07-06 20:09:00+00:00,Yes,2600.0,No,,PM-003
PAY-011099,OR-011108,2024-06-23 11:00:00+00:00,Yes,4441.0,Yes,291.0,PM-005
PAY-011100,OR-011109,2009-10-25 06:39:00+00:00,No,,Yes,269.0,PM-004
PAY-011101,OR-011110,2024-04-05 12:29:00+00:00,No,,Yes,363.0,PM-001
PAY-011102,OR-011111,2021-11-10 12:49:00+00:00,Yes,2062.0,No,,PM-002
PAY-011103,OR-011112,2016-01-24 04:36:00+00:00,No,,Yes,352.0,PM-002
PAY-011104,OR-011113,2023-11-14 18:32:00+00:00,Yes,3755.0,No,,PM-002
PAY-011105,OR-011114,2024-02-08 08:22:00+00:00,Yes,3706.0,Yes,442.0,PM-004
PAY-011106,OR-011115,2023-06-08 13:50:00+00:00,Yes,4231.0,Yes,417.0,PM-004
PAY-011107,OR-011116,2024-05-19 11:55:00+00:00,Yes,3069.0,Yes,400.0,PM-002
PAY-011108,OR-011117,2024-01-01 10:45:00+00:00,Yes,4860.0,No,,PM-001
PAY-011109,OR-011118,2023-06-08 20:45:00+00:00,Yes,3539.0,Yes,304.0,PM-002
PAY-011110,OR-011119,2022-08-16 21:26:00+00:00,Yes,4529.0,Yes,339.0,PM-002
PAY-011111,OR-011120,2019-08-02 12:12:00+00:00,Yes,1655.0,No,,PM-002
PAY-011112,OR-011121,2014-11-12 01:44:00+00:00,Yes,4386.0,No,,PM-004
PAY-011113,OR-011122,2020-08-24 18:00:00+00:00,Yes,557.0,Yes,391.0,PM-002
PAY-011114,OR-011123,2019-12-30 20:23:00+00:00,Yes,1640.0,Yes,183.0,PM-001
PAY-011115,OR-011124,2023-06-28 11:00:00+00:00,No,,Yes,215.0,PM-002
PAY-011116,OR-011125,2024-02-06 07:36:00+00:00,Yes,612.0,No,,PM-002
PAY-011117,OR-011126,2018-01-27 18:42:00+00:00,No,,No,,PM-002
PAY-011118,OR-011127,2008-10-09 03:36:00+00:00,Yes,4195.0,Yes,29.0,PM-002
PAY-011119,OR-011128,2023-11-13 21:58:00+00:00,No,,No,,PM-002
PAY-011120,OR-011129,2020-06-10 04:09:00+00:00,Yes,2763.0,No,,PM-002
PAY-011121,OR-011130,2022-09-15 18:57:00+00:00,No,,Yes,339.0,PM-001
PAY-011122,OR-011131,2024-02-06 00:10:00+00:00,Yes,4047.0,Yes,446.0,PM-003
PAY-011123,OR-011132,2013-08-11 07:28:00+00:00,No,,Yes,49.0,PM-002
PAY-011124,OR-011133,2018-06-11 06:26:00+00:00,No,,No,,PM-002
PAY-011125,OR-011134,2007-07-16 05:55:00+00:00,Yes,3691.0,Yes,223.0,PM-003
PAY-011126,OR-011135,2023-04-27 16:44:00+00:00,Yes,2834.0,Yes,490.0,PM-002
PAY-011127,OR-011136,2021-12-19 17:37:00+00:00,No,,Yes,211.0,PM-002
PAY-011128,OR-011137,2020-10-21 06:05:00+00:00,Yes,382.0,Yes,339.0,PM-002
PAY-011129,OR-011138,2021-01-23 09:21:00+00:00,No,,No,,PM-002
PAY-011130,OR-011139,2019-02-05 18:56:00+00:00,No,,No,,PM-002
PAY-011131,OR-011140,2017-07-16 08:54:00+00:00,No,,Yes,448.0,PM-004
PAY-011132,OR-011141,2020-07-14 05:12:00+00:00,Yes,3346.0,Yes,99.0,PM-002
PAY-011133,OR-011142,2024-05-26 23:08:00+00:00,No,,No,,PM-002
PAY-011134,OR-011143,2022-01-09 20:55:00+00:00,Yes,3270.0,No,,PM-004
PAY-011135,OR-011144,2021-01-08 01:02:00+00:00,Yes,4304.0,Yes,349.0,PM-002
PAY-011136,OR-011145,2013-05-04 05:33:00+00:00,No,,Yes,253.0,PM-002
PAY-011137,OR-011146,2020-02-25 20:10:00+00:00,Yes,2466.0,Yes,354.0,PM-002
PAY-011138,OR-011147,2022-08-22 00:37:00+00:00,Yes,1250.0,Yes,68.0,PM-002
PAY-011139,OR-011148,2022-03-06 16:29:00+00:00,Yes,3767.0,Yes,262.0,PM-003
PAY-011140,OR-011149,2003-06-12 00:41:00+00:00,Yes,3069.0,No,,PM-002
PAY-011141,OR-011150,2024-04-28 20:27:00+00:00,Yes,2415.0,No,,PM-002
PAY-011142,OR-011151,2022-05-29 02:00:00+00:00,Yes,1635.0,No,,PM-002
PAY-011143,OR-011152,2024-06-08 23:29:00+00:00,Yes,557.0,Yes,51.0,PM-003
PAY-011144,OR-011153,2024-06-13 07:37:00+00:00,Yes,4457.0,No,,PM-001
PAY-011145,OR-011154,2011-01-14 00:58:00+00:00,Yes,2472.0,Yes,499.0,PM-001
PAY-011146,OR-011155,2019-12-20 04:40:00+00:00,No,,Yes,50.0,PM-002
PAY-011147,OR-011156,2021-06-16 17:41:00+00:00,No,,Yes,281.0,PM-002
PAY-011148,OR-011157,2022-01-27 09:16:00+00:00,No,,No,,PM-002
PAY-011149,OR-011158,2024-01-07 14:15:00+00:00,No,,No,,PM-002
PAY-011150,OR-011159,2023-11-12 02:24:00+00:00,Yes,171.0,No,,PM-002
PAY-011151,OR-011160,2009-06-05 05:01:00+00:00,No,,No,,PM-002
PAY-011152,OR-011161,2021-08-04 17:07:00+00:00,No,,Yes,201.0,PM-002
PAY-011153,OR-011162,2022-09-08 00:45:00+00:00,No,,No,,PM-002
PAY-011154,OR-011163,2023-02-20 03:06:00+00:00,No,,Yes,428.0,PM-002
PAY-011155,OR-011164,2022-08-24 10:48:00+00:00,Yes,3487.0,No,,PM-002
PAY-011156,OR-011165,2022-05-27 01:56:00+00:00,No,,No,,PM-003
PAY-011157,OR-011166,2012-09-30 22:39:00+00:00,Yes,4050.0,No,,PM-004
PAY-011158,OR-011167,2023-08-01 18:13:00+00:00,No,,Yes,342.0,PM-002
PAY-011159,OR-011168,2021-11-12 04:34:00+00:00,No,,No,,PM-002
PAY-011160,OR-011169,2016-12-07 15:16:00+00:00,Yes,4518.0,No,,PM-004
PAY-011161,OR-011170,2007-06-13 01:06:00+00:00,Yes,4830.0,No,,PM-002
PAY-011162,OR-011171,2012-10-18 04:13:00+00:00,Yes,4424.0,No,,PM-003
PAY-011163,OR-011172,2015-05-04 16:30:00+00:00,Yes,4592.0,Yes,157.0,PM-002
PAY-011164,OR-011173,2023-04-11 05:52:00+00:00,No,,Yes,92.0,PM-004
PAY-011165,OR-011174,2023-06-17 19:06:00+00:00,No,,No,,PM-002
PAY-011166,OR-011175,2021-12-12 20:28:00+00:00,Yes,3897.0,No,,PM-002
PAY-011167,OR-011176,2024-06-06 10:12:00+00:00,Yes,4496.0,Yes,367.0,PM-002
PAY-011168,OR-011177,2022-08-03 18:52:00+00:00,No,,Yes,213.0,PM-002
PAY-011169,OR-011178,2023-07-11 09:33:00+00:00,No,,Yes,371.0,PM-002
