OrderItemID,OrderID,ProductID,Quantity
OR-CH-78289128,OR-17602,PRD-00008,4
OR-EW-91313370,OR-59820,PRD-00001,5
OR-LN-75859977,OR-59820,PRD-00002,3
OR-FSJ-24748889,OR-59820,PRD-00128,3
OR-FSJ-35295901,OR-99596,PRD-00002,2
OR-J-90858442,OR-99596,PRD-00002,5
OR-W-61463805,OR-99596,PRD-00053,3
OR-EW-84192195,OR-99596,PRD-00447,4
OR-C-96943898,OR-70038,PRD-00008,1
OR-HCA-34857532,OR-70038,PRD-00030,3
OR-BBSG-97279288,OR-70038,PRD-00003,4
OR-I-88183690,OR-70038,PRD-00043,5
OR-AA-73216091,OR-70038,PRD-00001,2
OR-J-49794160,OR-17948,PRD-00005,2
OR-BL-52756146,OR-17948,PRD-00108,5
OR-FS-88884505,OR-17948,PRD-00068,1
OR-S-50030039,OR-62595,PRD-00238,2
OR-BL-13971512,OR-62595,PRD-00007,5
OR-FSJ-81854880,OR-27603,PRD-00068,2
OR-B-94107895,OR-27603,PRD-00003,1
OR-S-38682913,OR-27603,PRD-00002,1
OR-C-61819392,OR-55704,PRD-00002,3
OR-AE-55602161,OR-55704,PRD-00004,5
OR-BL-33815177,OR-55704,PRD-00292,1
OR-JSS-90453442,OR-55704,PRD-00001,2
OR-EW-50854300,OR-20795,PRD-00005,3
OR-BL-17517548,OR-80952,PRD-00009,2
OR-I-40718099,OR-80952,PRD-00337,5
OR-GDJ-70983968,OR-80952,PRD-00006,3
OR-WW-68169364,OR-80952,PRD-00001,1
OR-DN-62470415,OR-71354,PRD-00444,5
OR-BL-23989042,OR-71354,PRD-00003,5
OR-KHA-87335956,OR-39162,PRD-00083,5
OR-FS-70983801,OR-39162,PRD-00008,5
OR-C-17979383,OR-39162,PRD-00017,3
OR-EW-42515887,OR-88883,PRD-00193,3
OR-BP-28970191,OR-88883,PRD-00014,1
OR-LN-15917792,OR-41975,PRD-00285,1
OR-CS-63249973,OR-41975,PRD-00001,4
OR-AE-95720923,OR-41975,PRD-00015,3
OR-D-53454365,OR-65578,PRD-00015,2
OR-C-96597430,OR-70307,PRD-00279,1
OR-WW-27222341,OR-70307,PRD-00001,3
OR-TP-16616086,OR-70307,PRD-00005,2
OR-FS-25316048,OR-14359,PRD-00194,3
OR-EW-16478707,OR-73606,PRD-00074,4
OR-C-16241203,OR-73606,PRD-00031,2
OR-BL-91992578,OR-39825,PRD-00091,4
OR-I-61659839,OR-26345,PRD-00002,2
OR-J-40634657,OR-26345,PRD-00448,4
OR-LN-42553735,OR-26345,PRD-00005,1
OR-KHA-72855266,OR-26345,PRD-00003,2
OR-J-41630010,OR-31309,PRD-00004,4
OR-SC-49247421,OR-31309,PRD-00084,3
OR-C-96938995,OR-31309,PRD-00066,2
OR-S-35663514,OR-31309,PRD-00003,4
OR-FSJ-84437780,OR-31309,PRD-00002,2
OR-TP-23567961,OR-85728,PRD-00056,5
OR-W-14239087,OR-44298,PRD-00004,5
OR-CA-30980826,OR-44298,PRD-00052,5
OR-WW-14763535,OR-43957,PRD-00052,3
OR-ASFO-89238990,OR-67238,PRD-00045,4
OR-WW-30870927,OR-67238,PRD-00006,2
OR-BL-84790464,OR-67238,PRD-00005,2
OR-TP-23494434,OR-18791,PRD-00168,2
OR-C-86314646,OR-18791,PRD-00137,4
OR-NF-54134655,OR-18791,PRD-00002,4
OR-J-37304273,OR-22934,PRD-00024,2
OR-SS-94032845,OR-22934,PRD-00415,1
OR-CA-32061308,OR-22934,PRD-00271,5
OR-BF-87813916,OR-22934,PRD-00010,2
OR-H-27261618,OR-21670,PRD-00131,2
OR-C-43432226,OR-21670,PRD-00039,5
OR-TP-73851317,OR-21670,PRD-00021,2
OR-CS-76782813,OR-21670,PRD-00067,2
OR-FSJ-69846777,OR-24912,PRD-00015,5
OR-SS-15371277,OR-24912,PRD-00218,4
OR-CS-91883464,OR-89601,PRD-00007,1
OR-IL-18975123,OR-89601,PRD-00387,3
OR-FSJ-28800968,OR-89601,PRD-00001,4
OR-NF-96534643,OR-89601,PRD-00096,4
OR-C-78475338,OR-89601,PRD-00039,3
OR-S-24057555,OR-89749,PRD-00027,5
OR-EW-73252021,OR-89749,PRD-00231,2
OR-J-70580264,OR-89749,PRD-00020,1
OR-C-28995395,OR-89749,PRD-00002,4
OR-ACMP-29483264,OR-89749,PRD-00024,1
OR-GO-44651236,OR-71125,PRD-00002,4
OR-W-33252184,OR-71125,PRD-00009,2
OR-BL-53482380,OR-71125,PRD-00375,4
OR-SC-46363381,OR-71125,PRD-00004,3
OR-CA-66794667,OR-43762,PRD-00005,3
OR-ACMP-89420196,OR-43762,PRD-00001,1
OR-S-23800647,OR-43762,PRD-00017,3
OR-CP-70871579,OR-43762,PRD-00059,5
OR-AEF-32168522,OR-43193,PRD-00001,4
OR-FSJ-57913145,OR-64034,PRD-00058,5
OR-J-61823539,OR-11695,PRD-00325,4
OR-FS-97987620,OR-11695,PRD-00004,3
OR-BL-67174008,OR-11695,PRD-00148,1
OR-B-75507483,OR-11695,PRD-00003,4
OR-HC-64714824,OR-34327,PRD-00160,2
OR-CA-37202526,OR-34327,PRD-00001,5
OR-FSJ-52149202,OR-83223,PRD-00001,5
OR-BL-58434203,OR-15916,PRD-00003,3
OR-ACMP-37144808,OR-15916,PRD-00011,1
OR-FSJ-90452876,OR-15916,PRD-00006,4
OR-D-30774956,OR-15916,PRD-00003,3
OR-LN-75058377,OR-49950,PRD-00002,3
OR-C-73474703,OR-49950,PRD-00122,4
OR-HCA-91728773,OR-49950,PRD-00014,1
OR-MAP-36974241,OR-49950,PRD-00013,5
OR-CE-37039009,OR-90468,PRD-00001,1
OR-CA-91305925,OR-90468,PRD-00017,3
OR-R-87497977,OR-60423,PRD-00008,5
OR-FS-37767335,OR-60423,PRD-00001,3
OR-CS-79837279,OR-14858,PRD-00288,1
OR-C-73891337,OR-98024,PRD-00328,3
OR-CS-17624114,OR-50443,PRD-00012,3
OR-S-35680645,OR-50443,PRD-00002,3
OR-C-86585912,OR-50443,PRD-00357,1
OR-LN-52720544,OR-50443,PRD-00009,5
OR-AE-56820885,OR-50443,PRD-00040,4
OR-EW-59477893,OR-61632,PRD-00001,3
OR-S-82296043,OR-61632,PRD-00181,2
OR-FS-61885203,OR-42935,PRD-00053,2
OR-S-23767165,OR-42935,PRD-00026,2
OR-CS-18088901,OR-42935,PRD-00070,2
OR-FSJ-85547133,OR-19052,PRD-00025,4
OR-C-66566989,OR-19052,PRD-00009,5
OR-HC-86639357,OR-19052,PRD-00001,1
OR-J-51200523,OR-19052,PRD-00171,2
OR-EW-96980262,OR-19052,PRD-00004,2
OR-LB-71539268,OR-23861,PRD-00001,4
OR-MF-37810689,OR-83859,PRD-00001,1
OR-I-22502900,OR-83859,PRD-00023,4
OR-TP-33224580,OR-83859,PRD-00001,5
OR-FSJ-55752203,OR-83859,PRD-00016,3
OR-CP-49242135,OR-88507,PRD-00155,4
OR-HI-93380858,OR-88507,PRD-00161,5
OR-FS-48015814,OR-27575,PRD-00021,2
OR-C-74495036,OR-24995,PRD-00078,3
OR-SS-85518414,OR-24995,PRD-00022,3
OR-BL-56377561,OR-24995,PRD-00007,3
OR-C-30275180,OR-24995,PRD-00058,5
OR-CP-85288039,OR-24995,PRD-00015,2
OR-HES-72187943,OR-17358,PRD-00201,2
OR-F-11688829,OR-17358,PRD-00340,3
OR-KHA-56841002,OR-31991,PRD-00030,5
OR-FSJ-91719727,OR-31991,PRD-00381,2
OR-CA-88933002,OR-31991,PRD-00022,3
OR-MF-23753439,OR-86879,PRD-00300,2
OR-MIPA-45706352,OR-86879,PRD-00480,4
OR-SP-69574062,OR-86879,PRD-00091,4
OR-S-80376089,OR-35543,PRD-00059,2
OR-CA-66701270,OR-35543,PRD-00002,5
OR-FSJ-66155820,OR-35543,PRD-00371,1
OR-H-26532977,OR-35543,PRD-00010,2
OR-MF-70779425,OR-63450,PRD-00024,4
OR-C-42235277,OR-63450,PRD-00027,3
OR-WW-26730625,OR-63450,PRD-00246,1
OR-ACMP-46031753,OR-63450,PRD-00024,5
OR-BL-88865647,OR-63450,PRD-00040,5
OR-I-72440891,OR-33211,PRD-00491,2
OR-D-24756637,OR-33211,PRD-00003,2
OR-EW-66112068,OR-33211,PRD-00001,2
OR-J-46441482,OR-33211,PRD-00017,5
OR-J-50833935,OR-32569,PRD-00377,3
OR-S-78570782,OR-32569,PRD-00001,1
OR-HES-61714701,OR-30836,PRD-00075,3
OR-AE-12020696,OR-81335,PRD-00042,4
OR-SC-48750628,OR-81335,PRD-00025,3
OR-SS-97007419,OR-81335,PRD-00169,3
OR-CS-96890575,OR-81335,PRD-00348,1
OR-B-29498300,OR-27991,PRD-00001,2
OR-CS-10413336,OR-27991,PRD-00002,1
OR-H-61789590,OR-63216,PRD-00078,4
OR-J-36379278,OR-85419,PRD-00044,4
OR-FSJ-22488063,OR-85419,PRD-00028,3
OR-BL-31113332,OR-53406,PRD-00180,5
OR-TMI-11279630,OR-53406,PRD-00004,5
OR-WW-60629863,OR-53406,PRD-00059,1
OR-AE-61266468,OR-53406,PRD-00409,4
OR-LN-86536891,OR-53406,PRD-00001,5
OR-FSJ-84423236,OR-28659,PRD-00413,5
OR-HCA-89999029,OR-28659,PRD-00375,1
OR-CS-30635238,OR-28659,PRD-00087,4
OR-HCA-63131576,OR-83199,PRD-00009,5
OR-MAP-47149734,OR-83199,PRD-00004,3
OR-C-12928722,OR-83199,PRD-00034,4
OR-CS-51756488,OR-83199,PRD-00002,1
OR-BL-16313942,OR-85707,PRD-00001,3
OR-J-37931454,OR-85707,PRD-00040,5
OR-HES-53604493,OR-85707,PRD-00011,1
OR-HD-92686547,OR-47828,PRD-00020,3
OR-LN-97293126,OR-47828,PRD-00103,4
OR-SS-86162273,OR-47828,PRD-00013,5
OR-AA-87566842,OR-47828,PRD-00001,4
OR-BF-19381839,OR-47828,PRD-00001,1
OR-BL-91383284,OR-31164,PRD-00002,4
OR-MF-18245933,OR-48218,PRD-00159,5
OR-AE-99125307,OR-48218,PRD-00024,5
OR-AA-80309105,OR-48218,PRD-00486,5
OR-HC-22213167,OR-48218,PRD-00012,1
OR-AA-41440086,OR-70144,PRD-00002,4
OR-BL-38730596,OR-70144,PRD-00391,1
OR-WW-63635955,OR-70144,PRD-00017,2
OR-C-47339176,OR-70144,PRD-00036,1
OR-S-31384353,OR-12078,PRD-00006,2
OR-S-26540994,OR-12078,PRD-00007,3
OR-HES-95986497,OR-12078,PRD-00068,1
OR-KHA-43483193,OR-12078,PRD-00055,5
OR-C-46523427,OR-64523,PRD-00083,4
OR-AEF-42273984,OR-64523,PRD-00016,5
OR-C-28410086,OR-20133,PRD-00003,3
OR-CS-54725179,OR-20133,PRD-00065,4
OR-WW-83882099,OR-20133,PRD-00010,3
OR-J-15971480,OR-20133,PRD-00065,1
OR-FS-22036392,OR-80765,PRD-00001,5
OR-S-68259852,OR-55846,PRD-00002,2
OR-LN-89685660,OR-55846,PRD-00002,2
OR-C-96180904,OR-14116,PRD-00001,4
OR-CS-39381376,OR-14116,PRD-00154,1
OR-AA-74701588,OR-14116,PRD-00006,2
OR-SC-13374795,OR-99314,PRD-00062,1
OR-TP-72925090,OR-99314,PRD-00119,2
OR-C-91954185,OR-96248,PRD-00002,5
OR-LN-32096224,OR-96248,PRD-00005,5
OR-I-29370027,OR-34421,PRD-00038,1
OR-AF-49363474,OR-34421,PRD-00012,1
OR-CA-98512506,OR-34421,PRD-00047,2
OR-H-43745675,OR-87990,PRD-00399,1
OR-MF-15795003,OR-97061,PRD-00002,5
OR-AA-84672518,OR-97061,PRD-00075,1
OR-EW-49230802,OR-97061,PRD-00162,5
OR-BL-29020177,OR-97061,PRD-00008,4
OR-MF-97926733,OR-54068,PRD-00304,1
OR-GDJ-38447611,OR-42634,PRD-00299,5
OR-CS-34686612,OR-42634,PRD-00359,3
OR-BL-70341854,OR-42634,PRD-00086,4
OR-FS-25329271,OR-42634,PRD-00001,3
OR-S-47722542,OR-94037,PRD-00219,4
OR-CS-96937741,OR-94037,PRD-00005,5
OR-C-40518702,OR-94037,PRD-00003,3
OR-FSJ-19035485,OR-94037,PRD-00049,5
OR-BL-79623655,OR-94037,PRD-00003,2
OR-C-18931451,OR-81317,PRD-00003,2
OR-SS-42122269,OR-70915,PRD-00007,1
OR-CS-60866788,OR-70915,PRD-00002,3
OR-AE-71333424,OR-13142,PRD-00003,2
OR-H-15448442,OR-13142,PRD-00009,2
OR-BBSG-85889955,OR-13142,PRD-00224,1
OR-HC-10498473,OR-13142,PRD-00065,4
OR-CS-61834374,OR-13142,PRD-00042,5
OR-J-85751812,OR-10565,PRD-00001,5
OR-W-69921325,OR-10565,PRD-00098,3
OR-AEF-22861972,OR-10565,PRD-00001,5
OR-M-38450591,OR-10565,PRD-00056,1
OR-BL-46759860,OR-10565,PRD-00010,2
OR-AE-75423101,OR-85095,PRD-00002,2
OR-HCA-75911067,OR-85095,PRD-00001,4
OR-C-19046249,OR-85095,PRD-00019,3
OR-B-13882709,OR-85095,PRD-00001,2
OR-I-52767394,OR-85095,PRD-00014,2
OR-GDJ-94650411,OR-30668,PRD-00482,5
OR-C-97357813,OR-30668,PRD-00009,4
OR-C-19692928,OR-30668,PRD-00002,1
OR-MAP-15208529,OR-77879,PRD-00023,4
OR-TP-60653652,OR-77879,PRD-00088,5
OR-I-85936295,OR-68259,PRD-00010,3
OR-S-52103903,OR-68259,PRD-00141,1
OR-AA-77774020,OR-68259,PRD-00447,1
OR-KW-17143445,OR-68259,PRD-00006,4
OR-AE-74633832,OR-68259,PRD-00032,2
OR-B-86858308,OR-47773,PRD-00001,3
OR-C-34254046,OR-47773,PRD-00161,3
OR-TA-19335608,OR-47773,PRD-00012,4
OR-HCA-16693868,OR-47773,PRD-00053,2
OR-S-47861919,OR-79807,PRD-00110,3
OR-KHA-73540681,OR-79807,PRD-00112,2
OR-C-41785768,OR-58758,PRD-00003,3
OR-HC-64837958,OR-58758,PRD-00001,4
OR-FSJ-15036648,OR-58758,PRD-00004,2
OR-MF-77077433,OR-58758,PRD-00003,2
OR-LN-19091386,OR-58758,PRD-00075,3
OR-EW-74988339,OR-56547,PRD-00009,5
OR-I-36193059,OR-56547,PRD-00008,3
OR-C-28465989,OR-56547,PRD-00412,2
OR-S-60974170,OR-56547,PRD-00001,3
OR-C-80380766,OR-56547,PRD-00053,4
OR-HS-66354381,OR-10177,PRD-00103,4
OR-FA-87159842,OR-10177,PRD-00004,5
OR-EW-51856617,OR-10177,PRD-00001,1
OR-C-26193911,OR-43592,PRD-00008,3
OR-MF-58927416,OR-43592,PRD-00034,3
OR-S-35960727,OR-43592,PRD-00028,2
OR-GDJ-56995762,OR-44353,PRD-00001,1
OR-AC-73129829,OR-44353,PRD-00002,1
OR-W-55661312,OR-44353,PRD-00002,3
OR-HC-30626142,OR-42764,PRD-00002,3
OR-C-88272073,OR-44846,PRD-00310,1
OR-CS-78191597,OR-44846,PRD-00259,3
OR-MF-80403440,OR-44846,PRD-00051,5
OR-HPC-75791072,OR-44846,PRD-00225,2
OR-I-68087382,OR-44846,PRD-00024,3
OR-FS-83783416,OR-47831,PRD-00001,2
OR-FSJ-54405165,OR-45545,PRD-00001,1
OR-EW-20663154,OR-45545,PRD-00097,4
OR-FS-82557382,OR-45545,PRD-00001,3
OR-AE-33385915,OR-55219,PRD-00003,2
OR-W-15593089,OR-55219,PRD-00149,3
OR-KHA-18293392,OR-55219,PRD-00041,1
OR-EW-62339020,OR-55219,PRD-00344,2
OR-BL-66169288,OR-55219,PRD-00001,1
OR-EW-51343001,OR-16570,PRD-00038,5
OR-C-60989177,OR-16570,PRD-00003,2
OR-SC-80251133,OR-36893,PRD-00001,5
OR-SS-87546273,OR-36893,PRD-00007,3
OR-TP-17427994,OR-36893,PRD-00010,5
OR-AE-99025447,OR-36893,PRD-00147,1
OR-HES-52653138,OR-36893,PRD-00017,2
OR-W-29883741,OR-99080,PRD-00481,5
OR-H-72608301,OR-99080,PRD-00002,4
OR-J-46161859,OR-99080,PRD-00002,4
OR-MF-62981813,OR-99080,PRD-00001,2
OR-SC-28435967,OR-99080,PRD-00003,2
OR-HC-70408475,OR-83919,PRD-00003,5
OR-BL-35330564,OR-83919,PRD-00045,1
OR-EW-58919280,OR-83919,PRD-00030,3
OR-FS-46602317,OR-92748,PRD-00001,5
OR-MF-27008150,OR-92748,PRD-00002,4
OR-H-25543353,OR-42664,PRD-00107,3
OR-LS-43452045,OR-18770,PRD-00216,2
OR-SP-39258038,OR-18770,PRD-00006,2
OR-HC-92971870,OR-60465,PRD-00011,3
OR-C-84292149,OR-98130,PRD-00006,3
OR-KS-32208571,OR-98130,PRD-00076,2
OR-SF-46764513,OR-98130,PRD-00005,1
OR-AA-91670449,OR-98130,PRD-00108,3
OR-BG-12561481,OR-48697,PRD-00001,5
OR-EW-13720060,OR-14572,PRD-00005,5
OR-SS-62194613,OR-14572,PRD-00032,3
OR-KHA-20806774,OR-14572,PRD-00001,1
OR-ASFO-62532439,OR-14572,PRD-00011,1
OR-C-48234454,OR-14572,PRD-00019,3
OR-AF-39289460,OR-43420,PRD-00215,3
OR-HC-81567759,OR-43420,PRD-00003,3
OR-SS-67366170,OR-71733,PRD-00004,3
OR-CS-14611478,OR-71733,PRD-00009,1
OR-AF-22059101,OR-82969,PRD-00006,5
OR-EW-83071335,OR-82969,PRD-00003,5
OR-EW-61115707,OR-15731,PRD-00015,5
OR-AA-19747031,OR-15731,PRD-00001,2
OR-S-24396979,OR-15731,PRD-00161,1
OR-FS-92727005,OR-91190,PRD-00149,5
OR-TP-29135101,OR-91190,PRD-00005,4
OR-FS-30298847,OR-91190,PRD-00002,1
OR-C-11769458,OR-37363,PRD-00109,3
OR-C-46729986,OR-37363,PRD-00002,3
OR-MF-74795745,OR-37363,PRD-00021,4
OR-EW-11417553,OR-14944,PRD-00005,5
OR-C-66035817,OR-14944,PRD-00014,1
OR-HES-81380740,OR-14944,PRD-00267,2
OR-M-45155454,OR-30011,PRD-00286,4
OR-EW-64708052,OR-62690,PRD-00015,3
OR-AE-35238070,OR-62690,PRD-00001,3
OR-I-67276347,OR-62690,PRD-00012,2
OR-TP-30485312,OR-24107,PRD-00033,3
OR-EW-73153599,OR-25685,PRD-00004,4
OR-GDJ-30681548,OR-25685,PRD-00006,1
OR-TP-22048263,OR-25685,PRD-00001,3
OR-CS-63696476,OR-25685,PRD-00003,1
OR-W-28179210,OR-25685,PRD-00044,2
OR-CA-56718868,OR-73473,PRD-00053,1
OR-CS-98107519,OR-73473,PRD-00003,2
OR-HC-34285634,OR-73473,PRD-00206,1
OR-KF-52807889,OR-73473,PRD-00001,2
OR-J-18134261,OR-73473,PRD-00017,5
OR-CS-58068064,OR-31561,PRD-00006,4
OR-AE-49986299,OR-31561,PRD-00418,1
OR-APS-74946918,OR-31561,PRD-00003,2
OR-AC-67089814,OR-31561,PRD-00006,4
OR-LB-31544962,OR-39005,PRD-00266,5
OR-FS-18254028,OR-39005,PRD-00003,3
OR-B-35337370,OR-39005,PRD-00206,1
OR-W-64836152,OR-39005,PRD-00433,5
OR-CS-80709008,OR-39005,PRD-00105,5
OR-HC-48128565,OR-47948,PRD-00007,2
OR-FS-26413347,OR-48067,PRD-00001,5
OR-S-53813328,OR-48067,PRD-00013,2
OR-TP-59824406,OR-48067,PRD-00021,5
OR-J-52148759,OR-48067,PRD-00005,4
OR-I-95571826,OR-97556,PRD-00011,4
OR-C-83341059,OR-97556,PRD-00002,4
OR-BF-92551379,OR-97556,PRD-00001,1
OR-LN-60820781,OR-97556,PRD-00005,1
OR-EW-41749510,OR-97556,PRD-00001,4
OR-KD-40647495,OR-51399,PRD-00069,4
OR-DN-97089288,OR-51399,PRD-00051,5
OR-LN-93957320,OR-51399,PRD-00001,5
OR-I-80946210,OR-93839,PRD-00323,2
OR-FSJ-16062659,OR-93839,PRD-00072,5
OR-KHA-86083345,OR-93839,PRD-00043,3
OR-HES-51465419,OR-93839,PRD-00015,2
OR-BL-93882834,OR-89220,PRD-00016,4
OR-S-19841502,OR-89220,PRD-00178,1
OR-GDJ-75527609,OR-89220,PRD-00003,5
OR-KD-19784671,OR-89220,PRD-00002,2
OR-BBSG-44189481,OR-21604,PRD-00028,3
OR-KHA-90595062,OR-33306,PRD-00001,5
OR-AE-23027380,OR-33306,PRD-00113,3
OR-BL-87238263,OR-33306,PRD-00003,3
OR-BP-55866437,OR-33306,PRD-00035,3
OR-WW-71634785,OR-15081,PRD-00400,4
OR-W-14706063,OR-15081,PRD-00038,4
OR-AA-28266846,OR-71226,PRD-00004,5
OR-S-19671808,OR-71226,PRD-00006,2
OR-F-14076735,OR-71226,PRD-00001,4
OR-SS-28148921,OR-91982,PRD-00001,1
OR-CS-88456014,OR-91982,PRD-00001,3
OR-WW-98143421,OR-75700,PRD-00102,3
OR-GDJ-73042036,OR-77174,PRD-00200,5
OR-S-23121170,OR-77174,PRD-00022,1
OR-CA-63395369,OR-77174,PRD-00002,5
OR-EW-32802898,OR-77174,PRD-00035,2
OR-H-42667032,OR-77174,PRD-00001,2
OR-I-53553116,OR-77510,PRD-00002,3
OR-J-35336335,OR-77510,PRD-00082,3
OR-SS-15078263,OR-77510,PRD-00002,5
OR-LN-24738605,OR-77510,PRD-00002,4
OR-EW-74451800,OR-11574,PRD-00190,3
OR-MF-52998636,OR-75668,PRD-00001,2
OR-TP-23259486,OR-75668,PRD-00002,1
OR-C-67028903,OR-75668,PRD-00151,2
OR-BL-65247819,OR-75668,PRD-00479,5
OR-EW-29985684,OR-85180,PRD-00001,4
OR-GDJ-52067643,OR-85180,PRD-00005,3
OR-S-59601998,OR-85180,PRD-00004,5
OR-DN-35327028,OR-99998,PRD-00019,4
OR-J-30530981,OR-22206,PRD-00078,4
OR-H-45313514,OR-22206,PRD-00001,2
OR-W-34008189,OR-45847,PRD-00060,5
OR-C-97135608,OR-45847,PRD-00012,1
OR-LN-80586964,OR-45847,PRD-00001,1
OR-W-29498919,OR-45847,PRD-00003,4
OR-AE-30700555,OR-29514,PRD-00005,1
OR-GDJ-47852942,OR-29514,PRD-00295,3
OR-HF-79675742,OR-29514,PRD-00008,2
OR-CS-92829444,OR-29514,PRD-00162,3
OR-AE-33563163,OR-22427,PRD-00045,4
OR-S-39582899,OR-40528,PRD-00376,3
OR-W-66157321,OR-40528,PRD-00001,2
OR-AE-96520391,OR-40528,PRD-00080,2
OR-LN-79665656,OR-40528,PRD-00003,4
OR-J-32713603,OR-62489,PRD-00006,1
OR-MF-73929225,OR-67449,PRD-00020,4
OR-CA-79274049,OR-67449,PRD-00314,5
OR-FSJ-40103780,OR-67449,PRD-00001,5
OR-TP-98358391,OR-97759,PRD-00001,5
OR-AE-39069355,OR-97759,PRD-00116,2
OR-CTB-89683083,OR-97759,PRD-00003,2
OR-EW-29861115,OR-16576,PRD-00001,3
OR-KS-75232951,OR-16576,PRD-00076,1
OR-AE-42215329,OR-28227,PRD-00001,3
OR-CS-20214972,OR-28227,PRD-00001,4
OR-S-33569724,OR-28227,PRD-00001,1
OR-FSJ-42059673,OR-28227,PRD-00001,1
OR-BL-18400934,OR-28227,PRD-00027,5
OR-S-39413719,OR-41951,PRD-00001,3
OR-W-15391150,OR-20410,PRD-00004,5
OR-C-16497566,OR-20410,PRD-00001,2
OR-CA-93844918,OR-30880,PRD-00481,5
OR-C-48999814,OR-30880,PRD-00007,4
OR-HC-91387960,OR-28929,PRD-00039,3
OR-W-62908480,OR-28929,PRD-00031,1
OR-WW-86630687,OR-28929,PRD-00092,5
OR-EW-59107572,OR-28929,PRD-00024,1
OR-AA-48199784,OR-28929,PRD-00003,1
OR-I-60966609,OR-12059,PRD-00043,4
OR-C-57775789,OR-12059,PRD-00001,5
OR-R-29589724,OR-12059,PRD-00001,5
OR-SC-83134486,OR-12059,PRD-00011,4
OR-CE-97871539,OR-98070,PRD-00128,5
OR-AF-27334206,OR-98070,PRD-00002,2
OR-CS-81920404,OR-98070,PRD-00126,2
OR-FSJ-91920114,OR-72673,PRD-00022,2
OR-LN-24726488,OR-72673,PRD-00008,2
OR-AA-25237605,OR-72673,PRD-00002,5
OR-J-82904070,OR-75431,PRD-00096,2
OR-B-83057899,OR-75431,PRD-00001,1
OR-C-49512844,OR-75431,PRD-00383,5
OR-W-62306825,OR-75431,PRD-00035,4
OR-EW-88245559,OR-75431,PRD-00180,4
OR-TDB-34039623,OR-35480,PRD-00109,3
OR-J-78513125,OR-35480,PRD-00144,3
OR-W-85192935,OR-35480,PRD-00005,4
OR-WW-25077080,OR-35480,PRD-00181,5
OR-S-30587330,OR-35480,PRD-00299,2
OR-FS-39364223,OR-77294,PRD-00024,3
OR-B-63914051,OR-77294,PRD-00003,1
OR-AEF-37290945,OR-77294,PRD-00001,3
OR-FSJ-56190845,OR-77294,PRD-00004,2
OR-KF-25946122,OR-77294,PRD-00001,4
OR-C-69830262,OR-22729,PRD-00353,2
OR-CS-47451673,OR-22729,PRD-00002,4
OR-CA-65835311,OR-22729,PRD-00056,4
OR-AA-25026208,OR-22729,PRD-00178,5
OR-FS-97362512,OR-22729,PRD-00036,3
OR-H-79988157,OR-99039,PRD-00044,3
OR-C-88354236,OR-70845,PRD-00243,3
OR-CS-92752403,OR-70845,PRD-00001,3
OR-HCA-65876365,OR-54583,PRD-00089,4
OR-J-53434829,OR-37781,PRD-00027,3
OR-LN-63432050,OR-37781,PRD-00001,4
OR-HS-80450002,OR-37781,PRD-00001,1
OR-I-35033320,OR-37781,PRD-00029,3
OR-C-35593379,OR-22521,PRD-00200,5
OR-HES-56611199,OR-22521,PRD-00001,4
OR-AA-87189213,OR-39025,PRD-00331,4
OR-FSJ-10436744,OR-39025,PRD-00137,4
OR-AGGF-41669811,OR-39025,PRD-00194,4
OR-EW-22395129,OR-39025,PRD-00156,3
OR-BL-58944333,OR-39025,PRD-00065,4
OR-C-12893178,OR-69230,PRD-00002,5
OR-J-63264996,OR-69230,PRD-00075,4
OR-BL-84361067,OR-69230,PRD-00360,5
OR-J-27389378,OR-62113,PRD-00465,2
OR-CS-49424526,OR-62113,PRD-00004,4
OR-SS-19062690,OR-29334,PRD-00079,1
OR-I-24603081,OR-29334,PRD-00001,4
OR-FS-77292620,OR-29334,PRD-00008,3
OR-FSJ-71203306,OR-29334,PRD-00085,4
OR-EW-85235454,OR-36979,PRD-00001,2
OR-PCA-67956761,OR-36979,PRD-00085,3
OR-FSJ-97544292,OR-71838,PRD-00041,2
OR-SS-32854847,OR-71838,PRD-00002,5
OR-LN-39901339,OR-71838,PRD-00002,1
OR-HD-68982051,OR-71838,PRD-00425,5
OR-J-82532221,OR-71838,PRD-00001,4
OR-TP-60657168,OR-97561,PRD-00001,4
OR-S-99324670,OR-97561,PRD-00060,4
OR-C-63442864,OR-43303,PRD-00029,2
OR-CS-59257855,OR-43303,PRD-00296,1
OR-IL-26928948,OR-43303,PRD-00001,4
OR-AF-42218734,OR-16847,PRD-00307,2
OR-C-15795902,OR-16847,PRD-00081,3
OR-B-60519669,OR-16847,PRD-00107,1
OR-HC-39397710,OR-16847,PRD-00087,2
OR-C-15310989,OR-16847,PRD-00010,4
OR-I-60138874,OR-86980,PRD-00093,1
OR-J-57946002,OR-86980,PRD-00001,5
OR-BP-72838898,OR-42328,PRD-00052,4
OR-WW-44715419,OR-42328,PRD-00001,3
OR-S-65179251,OR-87009,PRD-00166,5
OR-GDJ-35088153,OR-87009,PRD-00083,4
OR-BL-67864995,OR-87009,PRD-00001,3
OR-DN-60617771,OR-92204,PRD-00001,3
OR-C-54702845,OR-39927,PRD-00003,1
OR-SS-44530424,OR-79793,PRD-00226,1
OR-J-74429279,OR-79793,PRD-00004,5
OR-LN-38308657,OR-81208,PRD-00120,1
