OrderItemID,OrderID,ProductID,Quantity
OR-CS-81226748,OR-39395,PRD-00044,3
OR-EW-59540948,OR-39395,PRD-00003,2
OR-KS-35964178,OR-25550,PRD-00359,5
OR-BBSG-83164396,OR-25550,PRD-00020,5
OR-STB-29027305,OR-81915,PRD-00002,1
OR-FSJ-13323992,OR-81915,PRD-00168,2
OR-DN-20103019,OR-81915,PRD-00001,5
OR-CS-28104155,OR-81915,PRD-00395,3
OR-I-45842346,OR-81915,PRD-00001,1
OR-S-50305205,OR-16672,PRD-00004,5
OR-GDJ-35645983,OR-16672,PRD-00014,5
OR-FA-29484879,OR-16672,PRD-00323,2
OR-C-98847305,OR-16672,PRD-00066,3
OR-MF-46363789,OR-19554,PRD-00004,4
OR-FSJ-28712414,OR-19554,PRD-00012,5
OR-AHK-23767742,OR-24526,PRD-00032,4
OR-J-61116631,OR-24526,PRD-00006,5
OR-S-66799955,OR-24526,PRD-00007,2
OR-I-35201531,OR-24526,PRD-00068,4
OR-AA-72538310,OR-65017,PRD-00015,2
OR-WW-30837027,OR-65017,PRD-00006,2
OR-S-52133317,OR-65017,PRD-00003,3
OR-LN-79065040,OR-65017,PRD-00004,1
OR-AE-40091970,OR-83572,PRD-00092,5
OR-CS-84897370,OR-83572,PRD-00042,3
OR-FSJ-38563846,OR-83572,PRD-00008,1
OR-I-82281963,OR-12448,PRD-00491,1
OR-J-48005007,OR-12448,PRD-00003,5
OR-S-63005639,OR-12448,PRD-00014,3
OR-CA-60942090,OR-12448,PRD-00179,2
OR-AE-45706885,OR-11563,PRD-00001,4
OR-S-69525535,OR-11563,PRD-00001,5
OR-S-37894603,OR-11563,PRD-00009,3
OR-J-90042867,OR-11563,PRD-00006,2
OR-B-61440586,OR-11563,PRD-00006,5
OR-HC-42197361,OR-48389,PRD-00006,2
OR-AE-24719729,OR-48389,PRD-00030,2
OR-AE-94109846,OR-22024,PRD-00116,5
OR-D-33420838,OR-22024,PRD-00135,4
OR-BL-42130731,OR-22024,PRD-00001,4
OR-HES-58203809,OR-22024,PRD-00009,1
OR-J-83896107,OR-22024,PRD-00030,4
OR-I-13051566,OR-25627,PRD-00099,3
OR-HC-70017616,OR-25627,PRD-00030,4
OR-CTB-72351829,OR-25627,PRD-00063,1
OR-S-89857912,OR-61105,PRD-00115,3
OR-CS-24715609,OR-60826,PRD-00054,1
OR-ACMP-87953910,OR-60826,PRD-00001,3
OR-F-27966836,OR-59398,PRD-00078,5
OR-BG-76653914,OR-17688,PRD-00374,5
OR-C-88514464,OR-17688,PRD-00036,1
OR-FSJ-79924927,OR-17688,PRD-00003,1
OR-HC-52628576,OR-17688,PRD-00010,1
OR-GDJ-64411482,OR-84806,PRD-00241,1
OR-S-86005212,OR-84806,PRD-00105,4
OR-FS-30568013,OR-84806,PRD-00404,1
OR-GDJ-66361886,OR-59425,PRD-00002,2
OR-GDJ-62427514,OR-42958,PRD-00025,4
OR-BL-81729305,OR-13887,PRD-00261,3
OR-D-62810875,OR-13887,PRD-00016,4
OR-C-24218244,OR-13887,PRD-00012,2
OR-HES-18802744,OR-13887,PRD-00289,2
OR-W-64752297,OR-13887,PRD-00232,1
OR-EW-48872706,OR-94304,PRD-00072,4
OR-CA-11789542,OR-93811,PRD-00135,1
OR-H-31693527,OR-87926,PRD-00292,5
OR-AEF-94621862,OR-87926,PRD-00011,2
OR-BL-30635742,OR-87926,PRD-00056,1
OR-I-95422530,OR-87926,PRD-00012,3
OR-I-85183366,OR-89815,PRD-00040,1
OR-HCA-41356784,OR-89815,PRD-00004,5
OR-J-59942959,OR-89815,PRD-00006,5
OR-WW-83309179,OR-93778,PRD-00090,3
OR-C-88941738,OR-93778,PRD-00108,4
OR-J-29610644,OR-93778,PRD-00193,5
OR-BL-15780542,OR-93778,PRD-00001,3
OR-GDJ-48951167,OR-35872,PRD-00001,5
OR-HC-59298388,OR-35872,PRD-00001,3
OR-SB-42667238,OR-35872,PRD-00003,4
OR-FS-85016078,OR-99479,PRD-00240,3
OR-LN-86238767,OR-99479,PRD-00090,2
OR-BL-90056322,OR-99479,PRD-00057,4
OR-SS-94803684,OR-99479,PRD-00082,3
OR-FSJ-93395355,OR-99479,PRD-00002,5
OR-AA-58901081,OR-95734,PRD-00001,4
OR-J-20932562,OR-95734,PRD-00007,2
OR-BBSG-12761005,OR-95734,PRD-00002,3
OR-IL-38313038,OR-95734,PRD-00063,2
OR-AE-50298607,OR-75684,PRD-00042,2
OR-S-78059425,OR-14613,PRD-00218,3
OR-WW-38005926,OR-72041,PRD-00180,4
OR-SC-38857421,OR-72041,PRD-00091,3
OR-HC-77874931,OR-75939,PRD-00026,3
OR-H-66533282,OR-75939,PRD-00002,2
OR-WW-59591224,OR-75939,PRD-00035,2
OR-LN-43379413,OR-75939,PRD-00018,5
OR-EW-30887572,OR-75939,PRD-00012,2
OR-FSJ-63394061,OR-70182,PRD-00004,5
OR-SC-44520071,OR-70182,PRD-00021,2
OR-BL-43393849,OR-70182,PRD-00075,2
OR-EW-62762591,OR-70182,PRD-00083,1
OR-SC-78272480,OR-64074,PRD-00001,2
OR-WW-42795998,OR-64074,PRD-00101,2
OR-HES-14669118,OR-64074,PRD-00001,4
OR-FS-12082426,OR-64074,PRD-00001,3
OR-EW-71955575,OR-64074,PRD-00118,4
OR-J-79063805,OR-33732,PRD-00003,1
OR-S-51559555,OR-33732,PRD-00001,3
OR-HES-96654798,OR-89236,PRD-00017,1
OR-BL-49246923,OR-89236,PRD-00003,2
OR-EW-21039535,OR-89236,PRD-00061,3
OR-C-19665583,OR-74151,PRD-00001,1
OR-J-62982321,OR-74151,PRD-00001,2
OR-CBC-73234649,OR-21624,PRD-00229,5
OR-FSJ-74148612,OR-21624,PRD-00127,3
OR-W-30677942,OR-21624,PRD-00301,5
OR-HES-28544928,OR-85249,PRD-00344,5
OR-HC-18540885,OR-85249,PRD-00234,5
OR-WW-97257311,OR-85249,PRD-00004,4
OR-B-78325463,OR-85249,PRD-00005,4
OR-FSJ-67790543,OR-32165,PRD-00229,4
OR-KC-62355004,OR-32165,PRD-00001,1
OR-CA-77360954,OR-32165,PRD-00001,2
OR-S-33302883,OR-94479,PRD-00001,5
OR-AA-17078153,OR-94479,PRD-00074,4
OR-SS-94621926,OR-94479,PRD-00021,3
OR-R-30874132,OR-94479,PRD-00361,1
OR-C-50320004,OR-50582,PRD-00208,1
OR-HC-94002232,OR-26473,PRD-00078,2
OR-TMI-65501957,OR-26473,PRD-00139,1
OR-ST-74131527,OR-26473,PRD-00321,1
OR-TDB-95362945,OR-35449,PRD-00030,1
OR-B-20994882,OR-54184,PRD-00002,1
OR-J-45436762,OR-54184,PRD-00257,3
OR-S-64929818,OR-54184,PRD-00128,4
OR-SS-36620485,OR-54184,PRD-00006,5
OR-WW-96227887,OR-54184,PRD-00006,4
OR-WW-41834062,OR-68360,PRD-00425,2
OR-AA-63964168,OR-44619,PRD-00001,5
OR-SC-88552271,OR-52570,PRD-00001,5
OR-F-60601986,OR-94890,PRD-00008,1
OR-FSJ-81811717,OR-53450,PRD-00021,4
OR-GDJ-98194075,OR-53450,PRD-00277,2
OR-B-65920718,OR-53450,PRD-00157,4
OR-I-72301766,OR-53450,PRD-00172,4
OR-W-77013506,OR-53450,PRD-00082,1
OR-W-22501861,OR-85241,PRD-00313,3
OR-CS-31133676,OR-85241,PRD-00057,2
OR-HPC-71250514,OR-85241,PRD-00009,5
OR-AGGF-18948886,OR-85241,PRD-00017,1
OR-C-62925986,OR-84727,PRD-00450,3
OR-BL-79287480,OR-84727,PRD-00046,5
OR-GDJ-38174604,OR-47737,PRD-00001,4
OR-CA-49603969,OR-47737,PRD-00249,2
OR-W-39996133,OR-47737,PRD-00380,1
OR-C-13045673,OR-37900,PRD-00222,4
OR-D-91812635,OR-22366,PRD-00015,4
OR-AE-89826186,OR-22366,PRD-00074,4
OR-S-50810788,OR-16370,PRD-00001,2
OR-Y-43034281,OR-16370,PRD-00001,1
OR-AA-17301752,OR-16370,PRD-00001,4
OR-J-65131861,OR-34424,PRD-00004,2
OR-LN-71807931,OR-34424,PRD-00004,3
OR-AE-13718796,OR-34424,PRD-00004,4
OR-HC-10411588,OR-34424,PRD-00008,4
OR-HF-89952828,OR-34424,PRD-00212,4
OR-CA-61808413,OR-92093,PRD-00002,2
OR-CA-65200265,OR-59378,PRD-00002,1
OR-C-38823362,OR-59378,PRD-00049,4
OR-I-63300838,OR-59378,PRD-00018,5
OR-TP-77439142,OR-52842,PRD-00002,3
OR-HS-32361431,OR-52842,PRD-00005,4
OR-TP-52260806,OR-97924,PRD-00010,4
OR-MF-43687189,OR-97924,PRD-00018,5
OR-EW-47623126,OR-97924,PRD-00070,4
OR-FSJ-34129180,OR-97924,PRD-00004,3
OR-S-55347483,OR-97924,PRD-00033,4
OR-GDJ-44733368,OR-49660,PRD-00005,3
OR-HC-38168295,OR-49660,PRD-00028,3
OR-LN-14993848,OR-62816,PRD-00005,4
OR-AE-18831694,OR-62816,PRD-00002,1
OR-W-29807780,OR-62816,PRD-00027,4
OR-BBSG-36256939,OR-62816,PRD-00005,1
OR-W-21282626,OR-32328,PRD-00001,1
OR-WW-30893204,OR-32328,PRD-00011,1
OR-S-42232229,OR-32328,PRD-00041,2
OR-CA-75891660,OR-94172,PRD-00305,5
OR-FSJ-98017002,OR-62013,PRD-00022,3
OR-KHA-97063623,OR-62013,PRD-00298,1
OR-CBC-75327376,OR-62013,PRD-00004,5
OR-CA-30789107,OR-99285,PRD-00003,4
OR-C-65267504,OR-99285,PRD-00032,2
OR-HCA-92372117,OR-20618,PRD-00004,3
OR-LN-63025923,OR-26606,PRD-00036,5
OR-FSJ-50056044,OR-86933,PRD-00003,2
OR-BL-75733209,OR-86933,PRD-00109,5
OR-CS-36181602,OR-32687,PRD-00025,2
OR-EW-13394505,OR-32687,PRD-00007,3
OR-TDB-38068053,OR-34688,PRD-00001,1
OR-CS-26954820,OR-34688,PRD-00275,5
OR-S-11180574,OR-34688,PRD-00005,1
OR-WW-91720348,OR-83299,PRD-00007,3
OR-H-49426696,OR-83299,PRD-00001,5
OR-CS-95404014,OR-68789,PRD-00015,3
OR-BL-39576428,OR-11675,PRD-00001,2
OR-MF-11268037,OR-11675,PRD-00085,4
OR-NF-39948361,OR-11675,PRD-00013,4
OR-KS-12522970,OR-42490,PRD-00246,5
OR-C-93767880,OR-42490,PRD-00151,2
OR-SS-18033156,OR-42490,PRD-00002,4
OR-AE-80625274,OR-42490,PRD-00002,2
OR-KHA-55965129,OR-42490,PRD-00272,3
OR-MF-56282489,OR-30730,PRD-00001,5
OR-C-99416919,OR-30730,PRD-00003,2
OR-HC-77456813,OR-30730,PRD-00028,1
OR-EW-48535933,OR-30730,PRD-00001,5
OR-AE-57724495,OR-30730,PRD-00402,3
OR-WW-89105444,OR-77126,PRD-00225,4
OR-J-96242180,OR-77126,PRD-00166,4
OR-TA-16604939,OR-62028,PRD-00077,4
OR-AF-37555608,OR-62028,PRD-00001,5
OR-HES-65473545,OR-62028,PRD-00123,3
OR-CS-49714618,OR-62028,PRD-00029,2
OR-H-11803298,OR-37956,PRD-00482,3
OR-KF-98808942,OR-37956,PRD-00001,5
OR-C-50337822,OR-37956,PRD-00015,1
OR-MF-90425220,OR-37956,PRD-00009,4
OR-AA-73457783,OR-37956,PRD-00210,3
OR-GDJ-99133647,OR-25638,PRD-00044,3
OR-T-63383181,OR-25638,PRD-00079,1
OR-AEF-24127546,OR-25638,PRD-00002,1
OR-C-95798129,OR-25638,PRD-00135,4
OR-J-10635857,OR-99045,PRD-00007,3
OR-HC-47004177,OR-99045,PRD-00011,2
OR-GDJ-99473757,OR-99045,PRD-00030,2
OR-M-80272228,OR-64831,PRD-00008,3
OR-CS-84440141,OR-64831,PRD-00005,3
OR-D-81309242,OR-64831,PRD-00191,3
OR-TD-28357704,OR-64831,PRD-00110,2
OR-S-38151503,OR-64831,PRD-00190,5
OR-SP-91627765,OR-17953,PRD-00002,5
OR-KC-81844559,OR-17953,PRD-00006,1
OR-FSJ-72758227,OR-53545,PRD-00210,3
OR-W-88436421,OR-53545,PRD-00003,3
OR-TP-86687959,OR-53545,PRD-00121,4
OR-EW-73057953,OR-53545,PRD-00003,4
OR-HCA-68975301,OR-98192,PRD-00386,2
OR-CBC-88359927,OR-98192,PRD-00084,3
OR-B-26534568,OR-98192,PRD-00006,5
OR-EW-21873314,OR-75301,PRD-00063,2
OR-CA-42732220,OR-75301,PRD-00451,2
OR-AE-14012200,OR-17848,PRD-00005,1
OR-FSJ-99776193,OR-17848,PRD-00008,5
OR-HC-82848351,OR-66164,PRD-00007,3
OR-TD-19861447,OR-28130,PRD-00047,3
OR-S-82222561,OR-28130,PRD-00143,5
OR-C-91822057,OR-28130,PRD-00013,5
OR-FS-35616206,OR-28130,PRD-00001,4
OR-LN-94131439,OR-28130,PRD-00296,4
OR-HCA-78828029,OR-11155,PRD-00089,2
OR-CA-64739140,OR-11155,PRD-00242,4
OR-GDJ-49300350,OR-11155,PRD-00064,5
OR-S-29442856,OR-11155,PRD-00178,4
OR-BL-47639845,OR-73266,PRD-00099,4
OR-FS-77836159,OR-73266,PRD-00008,5
OR-SS-48773155,OR-73266,PRD-00089,4
OR-S-61612504,OR-36990,PRD-00011,2
OR-AE-30874695,OR-74987,PRD-00001,4
OR-EW-65035306,OR-74987,PRD-00261,2
OR-C-24284890,OR-74987,PRD-00133,1
OR-W-27372368,OR-55651,PRD-00016,4
OR-AE-46661594,OR-55651,PRD-00066,2
OR-GDJ-89638857,OR-55651,PRD-00068,1
OR-FSJ-31394430,OR-55651,PRD-00160,1
OR-C-23306157,OR-55651,PRD-00044,2
OR-CS-85264854,OR-86239,PRD-00004,4
OR-FS-11514160,OR-86239,PRD-00027,1
OR-TA-43253758,OR-86239,PRD-00006,1
OR-TMI-77905618,OR-85633,PRD-00446,2
OR-AE-23963374,OR-85633,PRD-00063,3
OR-S-81866588,OR-85633,PRD-00431,3
OR-S-97168273,OR-85633,PRD-00002,5
OR-H-25125690,OR-85633,PRD-00166,5
OR-EW-68892239,OR-65520,PRD-00072,3
OR-WW-88697509,OR-65520,PRD-00375,1
OR-KC-23338836,OR-65520,PRD-00003,2
OR-EW-21183131,OR-75186,PRD-00060,2
OR-NF-46057013,OR-75186,PRD-00061,1
OR-GDJ-69075633,OR-75186,PRD-00001,2
OR-KHA-27262666,OR-75186,PRD-00007,1
OR-FSJ-91355103,OR-12929,PRD-00020,1
OR-C-50391856,OR-12929,PRD-00001,5
OR-SS-50214306,OR-12929,PRD-00008,3
OR-WF-94199469,OR-12929,PRD-00002,5
OR-AE-53062020,OR-12929,PRD-00003,3
OR-C-84275843,OR-92749,PRD-00003,4
OR-SS-20636607,OR-92749,PRD-00177,3
OR-CS-90268185,OR-92749,PRD-00221,5
OR-SC-33659343,OR-25360,PRD-00003,4
OR-TP-34254296,OR-25360,PRD-00078,5
OR-CS-54780290,OR-25360,PRD-00001,3
OR-C-93647860,OR-25360,PRD-00441,5
OR-W-88676732,OR-25360,PRD-00082,4
OR-AA-13546796,OR-94684,PRD-00005,3
OR-TA-43129416,OR-94684,PRD-00018,2
OR-EW-49243153,OR-94684,PRD-00003,1
OR-B-85431790,OR-94684,PRD-00001,3
OR-BL-36952124,OR-94684,PRD-00044,2
OR-BBSG-66807580,OR-40691,PRD-00028,2
OR-HCA-95372751,OR-40691,PRD-00275,3
OR-S-10902707,OR-29989,PRD-00195,2
OR-HES-66219591,OR-29989,PRD-00003,1
OR-WF-74517292,OR-56144,PRD-00006,4
OR-CS-32330529,OR-56144,PRD-00001,5
OR-WW-75394238,OR-64079,PRD-00002,4
OR-LN-88643319,OR-64079,PRD-00004,5
OR-CA-80933455,OR-64079,PRD-00003,4
OR-FSJ-74945291,OR-64079,PRD-00009,4
OR-CA-59692845,OR-64079,PRD-00127,3
OR-J-22064146,OR-93845,PRD-00002,1
OR-MF-26065749,OR-17157,PRD-00006,2
OR-AA-56390999,OR-17157,PRD-00012,1
OR-BL-42473363,OR-17157,PRD-00003,4
OR-FSJ-10344251,OR-17157,PRD-00004,5
OR-I-54563773,OR-17157,PRD-00050,2
OR-J-28488395,OR-58298,PRD-00001,3
OR-CA-73292712,OR-58298,PRD-00001,3
OR-AA-92369270,OR-58298,PRD-00055,2
OR-HC-56163818,OR-58298,PRD-00191,3
OR-LN-55067704,OR-58298,PRD-00085,1
OR-FS-59042155,OR-81687,PRD-00011,3
OR-C-83885205,OR-81687,PRD-00006,4
OR-BL-32609874,OR-81687,PRD-00013,5
OR-CS-69546807,OR-31281,PRD-00071,2
OR-J-83848625,OR-31281,PRD-00006,4
OR-SB-27882810,OR-46965,PRD-00074,3
OR-APS-88791933,OR-46965,PRD-00022,4
OR-C-45077541,OR-51513,PRD-00049,4
OR-S-97614333,OR-51513,PRD-00025,3
OR-J-25811970,OR-51513,PRD-00484,2
OR-EW-55537200,OR-51513,PRD-00063,3
OR-C-24199801,OR-82341,PRD-00012,4
OR-B-40749902,OR-82341,PRD-00001,2
OR-LN-21319211,OR-82341,PRD-00016,4
OR-BL-92109220,OR-82341,PRD-00042,1
OR-C-87326824,OR-32925,PRD-00020,1
OR-CS-62059480,OR-32925,PRD-00012,5
OR-GDJ-31574714,OR-32925,PRD-00002,4
OR-AE-59971584,OR-32925,PRD-00001,5
OR-AA-87413147,OR-32925,PRD-00448,5
OR-HC-59855563,OR-81514,PRD-00015,1
OR-CS-31728845,OR-81514,PRD-00010,2
OR-CA-15707233,OR-81514,PRD-00057,4
OR-C-74085820,OR-81514,PRD-00001,2
OR-J-49863810,OR-81514,PRD-00112,3
OR-FSJ-79474635,OR-34716,PRD-00003,3
OR-Y-70916800,OR-50746,PRD-00309,3
OR-AE-29556965,OR-50746,PRD-00044,2
OR-EW-39241149,OR-50746,PRD-00037,3
OR-W-69977401,OR-50746,PRD-00017,1
OR-FSJ-16877398,OR-73596,PRD-00109,4
OR-D-15417615,OR-73596,PRD-00002,5
OR-F-34253999,OR-73596,PRD-00149,4
OR-CA-80477118,OR-73596,PRD-00045,5
OR-AE-20052955,OR-73596,PRD-00001,4
OR-H-50948561,OR-63490,PRD-00081,2
OR-FSJ-40133190,OR-63490,PRD-00213,4
OR-SC-60907592,OR-57378,PRD-00112,2
OR-BL-23659064,OR-57378,PRD-00001,4
OR-AC-33425906,OR-61590,PRD-00004,5
OR-S-86648175,OR-61590,PRD-00137,3
OR-AF-64413690,OR-89633,PRD-00017,4
OR-FS-20610525,OR-71537,PRD-00003,5
OR-EW-37930858,OR-52471,PRD-00276,2
OR-EW-11881333,OR-48598,PRD-00140,4
OR-BP-88002833,OR-48598,PRD-00306,1
OR-W-91606270,OR-48598,PRD-00003,2
OR-EW-30622136,OR-40422,PRD-00071,2
OR-HC-24854134,OR-40422,PRD-00043,1
OR-BL-57114606,OR-40422,PRD-00047,5
OR-R-24931788,OR-40422,PRD-00002,2
OR-HD-89719476,OR-40422,PRD-00011,4
OR-C-15529107,OR-27131,PRD-00439,1
OR-CS-91481217,OR-27131,PRD-00002,5
OR-I-36117102,OR-27131,PRD-00002,3
OR-TDB-99539291,OR-27131,PRD-00033,4
OR-W-74201759,OR-82581,PRD-00006,1
OR-TP-68520966,OR-82581,PRD-00494,3
OR-C-73272996,OR-82581,PRD-00021,3
OR-HC-99240595,OR-62629,PRD-00019,2
OR-KF-96522883,OR-62629,PRD-00296,3
OR-C-51049814,OR-64438,PRD-00001,5
OR-EW-72752752,OR-64438,PRD-00005,3
OR-J-92130941,OR-64438,PRD-00004,2
OR-I-29042448,OR-64438,PRD-00004,2
OR-SS-49581722,OR-37460,PRD-00065,5
OR-PCA-16913795,OR-37460,PRD-00010,3
OR-ST-88740437,OR-37460,PRD-00001,2
OR-GDJ-66259755,OR-37460,PRD-00219,3
OR-HC-54023631,OR-37460,PRD-00016,3
OR-KHA-88301330,OR-64818,PRD-00332,1
OR-SS-72752092,OR-84774,PRD-00028,5
OR-C-37807057,OR-84774,PRD-00002,3
OR-S-66337757,OR-84774,PRD-00001,3
OR-MF-61100991,OR-84774,PRD-00352,5
OR-KHA-10313440,OR-84774,PRD-00014,1
OR-GDJ-94904498,OR-46578,PRD-00001,3
OR-B-80791636,OR-21967,PRD-00106,1
OR-STB-67781742,OR-21967,PRD-00012,5
OR-FSJ-60245987,OR-16181,PRD-00049,2
OR-AE-80909921,OR-16181,PRD-00024,3
OR-AF-72811819,OR-16181,PRD-00001,2
OR-S-50971087,OR-16181,PRD-00027,3
OR-HC-51932641,OR-16181,PRD-00307,4
OR-BL-88527256,OR-58958,PRD-00002,3
OR-TP-65093096,OR-38604,PRD-00435,4
OR-CA-77836839,OR-38604,PRD-00004,1
OR-AA-28505184,OR-38604,PRD-00001,2
OR-W-34490164,OR-38604,PRD-00105,5
OR-SC-67630487,OR-38604,PRD-00162,3
OR-MF-38579155,OR-38220,PRD-00116,2
OR-KHA-89864544,OR-38220,PRD-00002,4
OR-AE-28080292,OR-38220,PRD-00001,3
OR-CA-43573478,OR-23833,PRD-00005,5
OR-GDJ-58182875,OR-76021,PRD-00193,3
OR-SC-75558325,OR-74365,PRD-00114,3
OR-EW-68787023,OR-74365,PRD-00018,4
OR-TP-19933437,OR-99099,PRD-00029,5
OR-S-83596009,OR-99099,PRD-00005,4
OR-EW-80671656,OR-99099,PRD-00036,1
OR-BL-47122451,OR-99099,PRD-00001,3
OR-C-73410735,OR-99099,PRD-00001,1
OR-TP-92129183,OR-97375,PRD-00110,1
OR-CA-79277193,OR-97375,PRD-00018,5
OR-W-40205047,OR-97375,PRD-00003,4
OR-APS-16042232,OR-97375,PRD-00010,2
OR-CS-94475264,OR-97375,PRD-00003,4
OR-MF-80721880,OR-53933,PRD-00011,1
OR-I-60715893,OR-53933,PRD-00052,1
OR-C-51836412,OR-53933,PRD-00108,3
OR-AE-38501201,OR-53933,PRD-00428,3
OR-HES-21417775,OR-53933,PRD-00127,4
OR-FSJ-17053872,OR-37099,PRD-00019,2
OR-EW-74913559,OR-37099,PRD-00132,4
OR-HPC-60613478,OR-37099,PRD-00039,5
OR-J-37562111,OR-37099,PRD-00181,4
OR-TP-17476153,OR-37099,PRD-00134,3
OR-C-84767008,OR-87955,PRD-00001,3
OR-BL-89508807,OR-87955,PRD-00137,4
OR-KW-18508214,OR-87646,PRD-00057,2
OR-SB-98988023,OR-87646,PRD-00007,5
OR-BL-47803718,OR-87646,PRD-00004,2
OR-TP-84162945,OR-72007,PRD-00007,2
OR-J-53234400,OR-72007,PRD-00004,5
OR-ASFO-22467464,OR-72007,PRD-00045,1
OR-FSJ-75561293,OR-72007,PRD-00004,2
OR-BL-50496780,OR-72007,PRD-00002,5
OR-HC-35610703,OR-64050,PRD-00007,1
OR-BL-31395337,OR-64050,PRD-00215,4
OR-W-69933471,OR-64050,PRD-00079,3
OR-EW-84190639,OR-97254,PRD-00001,3
OR-SS-74440913,OR-97254,PRD-00149,3
OR-AE-69020533,OR-56821,PRD-00014,2
OR-BL-57568568,OR-56821,PRD-00042,2
OR-GDJ-86187433,OR-56821,PRD-00001,4
OR-J-83615201,OR-56821,PRD-00139,4
OR-WW-36183566,OR-56821,PRD-00005,2
OR-TA-41689853,OR-71396,PRD-00115,2
OR-J-69954799,OR-71396,PRD-00002,1
OR-KHA-83247551,OR-71396,PRD-00046,3
OR-FSJ-62011110,OR-71396,PRD-00049,4
OR-BL-85109852,OR-60278,PRD-00007,4
OR-S-32157813,OR-60278,PRD-00040,2
OR-GDJ-76494935,OR-67956,PRD-00008,3
OR-C-56570626,OR-67956,PRD-00007,1
OR-C-48827530,OR-31867,PRD-00285,5
OR-S-22117903,OR-31867,PRD-00013,4
OR-KHA-73398287,OR-31867,PRD-00014,4
OR-BL-65982841,OR-49774,PRD-00225,5
OR-S-70903702,OR-62345,PRD-00005,5
OR-I-28803886,OR-62345,PRD-00014,4
OR-KD-81404600,OR-62345,PRD-00003,3
OR-C-94347577,OR-98026,PRD-00008,1
OR-C-97233873,OR-98026,PRD-00394,2
OR-KHA-50958002,OR-98026,PRD-00030,5
OR-CS-43124165,OR-98026,PRD-00002,2
OR-HC-49573033,OR-96941,PRD-00001,3
OR-FS-73277329,OR-96941,PRD-00001,5
OR-AE-99438243,OR-96941,PRD-00027,5
OR-I-33515187,OR-96941,PRD-00008,4
OR-SB-47674309,OR-86170,PRD-00096,3
OR-MF-34824738,OR-86170,PRD-00016,3
OR-SS-26507186,OR-86170,PRD-00320,5
OR-TA-47071621,OR-16479,PRD-00128,1
OR-BL-45268457,OR-16479,PRD-00003,1
OR-H-40477480,OR-48639,PRD-00084,2
OR-BL-10827391,OR-48639,PRD-00284,2
OR-SS-89073777,OR-48639,PRD-00008,2
OR-AE-88776948,OR-48639,PRD-00004,3
OR-SC-35218974,OR-48639,PRD-00036,4
OR-BL-77163699,OR-70855,PRD-00085,4
OR-TMI-64567223,OR-79966,PRD-00025,1
OR-SS-47508960,OR-79966,PRD-00013,4
OR-I-13677567,OR-79966,PRD-00007,1
OR-H-79850777,OR-66775,PRD-00006,3
OR-C-64096475,OR-66775,PRD-00007,1
OR-S-23559495,OR-66775,PRD-00117,3
OR-S-35677750,OR-66775,PRD-00003,2
OR-F-67919923,OR-10705,PRD-00001,2
OR-SS-87227850,OR-10705,PRD-00011,1
OR-CA-54136631,OR-10705,PRD-00005,4
OR-EW-83770048,OR-10705,PRD-00001,1
OR-WW-11275027,OR-10705,PRD-00082,1
OR-I-21215213,OR-76028,PRD-00098,4
OR-AE-90158934,OR-76028,PRD-00004,1
OR-LN-48645135,OR-41665,PRD-00010,1
OR-AA-93901417,OR-41665,PRD-00001,4
OR-AA-16088101,OR-53029,PRD-00011,1
OR-BG-29335334,OR-53029,PRD-00017,4
OR-AE-85033827,OR-53029,PRD-00011,3
OR-FSJ-72189482,OR-53029,PRD-00088,2
OR-C-17364186,OR-53029,PRD-00043,5
OR-HS-29332726,OR-15231,PRD-00012,4
OR-BL-60974404,OR-15231,PRD-00005,3
OR-WW-27491237,OR-15231,PRD-00010,4
OR-FSJ-53986080,OR-43820,PRD-00165,4
OR-CS-80348612,OR-43820,PRD-00233,3
OR-B-30570662,OR-82645,PRD-00172,3
OR-LN-68460387,OR-82645,PRD-00008,4
OR-J-91842923,OR-82645,PRD-00002,3
OR-BL-63988167,OR-82645,PRD-00010,5
OR-TP-36118777,OR-99273,PRD-00062,5
OR-I-19475305,OR-45336,PRD-00183,5
OR-C-39065057,OR-45336,PRD-00011,4
OR-W-85832211,OR-16489,PRD-00004,3
OR-EW-38778172,OR-36368,PRD-00126,4
OR-TD-40696127,OR-36368,PRD-00028,2
OR-TP-80486633,OR-15476,PRD-00186,2
OR-C-82060883,OR-38965,PRD-00017,1
OR-EW-21716502,OR-38965,PRD-00170,3
OR-KHA-55010023,OR-38965,PRD-00056,2
OR-MF-84340118,OR-93059,PRD-00001,4
OR-HCA-26286267,OR-93059,PRD-00001,1
OR-MF-29706331,OR-14162,PRD-00054,2
OR-TP-56728358,OR-14162,PRD-00003,4
OR-FSJ-30252263,OR-14162,PRD-00245,4
OR-C-34057483,OR-14162,PRD-00001,3
OR-AF-70823143,OR-14162,PRD-00002,1
OR-BF-92083897,OR-44479,PRD-00019,2
OR-W-15346652,OR-44479,PRD-00077,4
OR-CA-98725817,OR-35303,PRD-00001,3
OR-BL-72707377,OR-35303,PRD-00001,1
OR-C-97412264,OR-35303,PRD-00038,5
OR-MF-40540980,OR-35303,PRD-00031,2
OR-BL-13351252,OR-72132,PRD-00452,4
OR-BL-47103587,OR-11833,PRD-00004,3
OR-SS-16582655,OR-11833,PRD-00034,4
OR-LN-84272933,OR-61799,PRD-00003,2
OR-CA-33557732,OR-61799,PRD-00039,2
OR-HC-27189770,OR-61799,PRD-00002,4
