OrderItemID,OrderID,ProductID,Quantity
OR-AA-63609967,OR-48738,PRD-00196,3
OR-SS-91422335,OR-58464,PRD-00001,1
OR-S-69546714,OR-58464,PRD-00003,4
OR-BL-12852981,OR-58464,PRD-00051,5
OR-BG-63477972,OR-68657,PRD-00157,1
OR-S-41504399,OR-68657,PRD-00007,1
OR-SS-34044013,OR-68657,PRD-00011,4
OR-WW-96799685,OR-68657,PRD-00071,3
OR-BL-47560489,OR-15977,PRD-00080,4
OR-EW-37075950,OR-15977,PRD-00001,1
OR-C-48485375,OR-15977,PRD-00006,2
OR-AE-49352936,OR-15977,PRD-00023,5
OR-S-37141391,OR-15977,PRD-00001,2
OR-CS-81575774,OR-67776,PRD-00067,2
OR-AE-79327310,OR-33577,PRD-00189,4
OR-AA-39053967,OR-74793,PRD-00055,4
OR-HES-89945467,OR-75754,PRD-00009,1
OR-S-89300268,OR-75754,PRD-00106,2
OR-PCA-50043581,OR-63738,PRD-00006,5
OR-BL-27531620,OR-63738,PRD-00027,1
OR-BL-89170966,OR-63738,PRD-00002,5
OR-AE-99633590,OR-63738,PRD-00007,4
OR-W-92567762,OR-63738,PRD-00023,1
OR-SS-36488635,OR-78641,PRD-00002,3
OR-CS-24073103,OR-78641,PRD-00004,2
OR-SC-13320640,OR-46397,PRD-00104,3
OR-SB-30895391,OR-67649,PRD-00099,1
OR-HC-93041675,OR-67649,PRD-00001,5
OR-R-35595656,OR-10538,PRD-00002,4
OR-W-63613655,OR-10538,PRD-00002,5
OR-FSJ-40576177,OR-10538,PRD-00001,1
OR-LS-30020410,OR-10538,PRD-00343,5
OR-GDJ-75871653,OR-90588,PRD-00004,3
OR-HC-98621816,OR-90588,PRD-00011,3
OR-BL-16293097,OR-90588,PRD-00037,3
OR-BL-91473269,OR-79172,PRD-00422,5
OR-SS-17330788,OR-79172,PRD-00007,2
OR-C-87259360,OR-79172,PRD-00144,3
OR-BBSG-43072903,OR-79172,PRD-00001,3
OR-R-55365179,OR-79172,PRD-00004,3
OR-MF-31848326,OR-80639,PRD-00124,3
OR-WF-21627580,OR-80639,PRD-00001,1
OR-FSJ-46262716,OR-80639,PRD-00099,4
OR-W-63622971,OR-40050,PRD-00001,5
OR-C-99632218,OR-40050,PRD-00010,5
OR-FSJ-34170492,OR-40050,PRD-00103,1
OR-W-76803431,OR-78975,PRD-00107,3
OR-W-35395056,OR-37820,PRD-00001,3
OR-J-83356697,OR-37820,PRD-00022,4
OR-MF-65587548,OR-37820,PRD-00042,4
OR-CS-64797376,OR-37820,PRD-00001,3
OR-C-59472666,OR-16984,PRD-00001,4
OR-HC-37175411,OR-16984,PRD-00345,5
OR-J-98611549,OR-56161,PRD-00192,1
OR-S-18705340,OR-56161,PRD-00002,4
OR-CE-29638592,OR-56161,PRD-00211,1
OR-WW-23944166,OR-66567,PRD-00082,4
OR-AE-94344306,OR-66567,PRD-00001,4
OR-S-42316503,OR-66567,PRD-00001,1
OR-BL-64183234,OR-33029,PRD-00021,5
OR-BL-87881938,OR-14422,PRD-00080,2
OR-HC-59130263,OR-14422,PRD-00002,5
OR-I-81040562,OR-14422,PRD-00014,1
OR-BBSG-16326531,OR-14422,PRD-00001,3
OR-S-59128321,OR-14422,PRD-00020,5
OR-J-39443121,OR-95273,PRD-00058,4
OR-J-13388609,OR-43003,PRD-00007,4
OR-FSJ-14876361,OR-44783,PRD-00384,5
OR-EW-30504304,OR-44783,PRD-00044,1
OR-D-81300300,OR-44783,PRD-00217,2
OR-KS-26698871,OR-44783,PRD-00047,1
OR-FS-28865907,OR-11680,PRD-00017,4
OR-HCA-40581609,OR-11680,PRD-00006,3
OR-TP-99262710,OR-45804,PRD-00002,2
OR-AA-49660028,OR-45804,PRD-00005,5
OR-SS-74772636,OR-45804,PRD-00001,1
OR-SS-85072558,OR-21811,PRD-00036,1
OR-EW-72120098,OR-21811,PRD-00001,3
OR-CS-30307858,OR-21811,PRD-00144,1
OR-BF-89080614,OR-10328,PRD-00004,3
OR-W-15895669,OR-10328,PRD-00002,2
OR-C-45123191,OR-10328,PRD-00005,4
OR-BG-26849968,OR-10328,PRD-00198,1
OR-S-53448302,OR-34689,PRD-00006,3
OR-FSJ-13125433,OR-34689,PRD-00001,3
OR-C-52711215,OR-19888,PRD-00004,4
OR-W-18867238,OR-19888,PRD-00044,4
OR-H-98741385,OR-19888,PRD-00351,5
OR-TP-64488279,OR-19888,PRD-00006,1
OR-EW-86128092,OR-19888,PRD-00035,4
OR-J-37625217,OR-71126,PRD-00022,5
OR-S-79255849,OR-71126,PRD-00001,3
OR-BF-85853614,OR-71126,PRD-00009,5
OR-WW-10103706,OR-71126,PRD-00008,2
OR-EW-11080964,OR-71126,PRD-00005,5
OR-H-96993117,OR-22482,PRD-00001,2
OR-CS-13462884,OR-22482,PRD-00076,4
OR-W-51146972,OR-22482,PRD-00001,2
OR-J-79059038,OR-88816,PRD-00002,4
OR-SC-81758576,OR-88816,PRD-00151,1
OR-S-86052439,OR-88816,PRD-00001,3
OR-CA-70961113,OR-88816,PRD-00035,3
OR-SC-97325540,OR-49247,PRD-00002,2
OR-C-12530604,OR-49247,PRD-00003,1
OR-BP-91580651,OR-49247,PRD-00144,5
OR-CA-65239223,OR-49247,PRD-00012,1
OR-BL-12226494,OR-16032,PRD-00011,4
OR-WW-18455538,OR-16032,PRD-00344,1
OR-C-95380939,OR-16032,PRD-00112,2
OR-C-83641035,OR-16032,PRD-00010,3
OR-SC-91750188,OR-16032,PRD-00075,2
OR-HF-42967259,OR-23944,PRD-00014,3
OR-I-75399574,OR-23944,PRD-00012,2
OR-MF-74375769,OR-51340,PRD-00001,5
OR-CA-44613960,OR-51340,PRD-00013,3
OR-KF-22069271,OR-51340,PRD-00002,4
OR-CS-54129310,OR-56070,PRD-00316,1
OR-AA-85935257,OR-56070,PRD-00005,3
OR-S-74898634,OR-50589,PRD-00023,1
OR-FS-26312173,OR-50589,PRD-00096,3
OR-AE-38103428,OR-50589,PRD-00001,4
OR-C-26534677,OR-50589,PRD-00009,2
OR-S-12022758,OR-63650,PRD-00004,5
OR-SS-49103604,OR-63650,PRD-00003,1
OR-J-54414722,OR-63650,PRD-00004,5
OR-LN-38824734,OR-40919,PRD-00136,2
OR-KHA-22727252,OR-40919,PRD-00021,2
OR-C-68309796,OR-40919,PRD-00002,1
OR-C-80755602,OR-42211,PRD-00198,2
OR-FSJ-68643423,OR-42211,PRD-00180,3
OR-SS-64412838,OR-91784,PRD-00297,2
OR-S-75084988,OR-91784,PRD-00001,1
OR-J-65000756,OR-91784,PRD-00068,1
OR-BL-10757804,OR-96420,PRD-00011,1
OR-HF-54788976,OR-96420,PRD-00035,3
OR-AHK-79232679,OR-23242,PRD-00005,1
OR-BL-61766023,OR-23242,PRD-00005,5
OR-BL-33100648,OR-23242,PRD-00146,4
OR-EW-51149029,OR-58870,PRD-00006,3
OR-W-12288040,OR-58870,PRD-00375,3
OR-TP-90783748,OR-58870,PRD-00096,4
OR-CA-50156500,OR-58870,PRD-00001,4
OR-I-52227966,OR-77190,PRD-00003,1
OR-CS-31335088,OR-77190,PRD-00029,1
OR-FS-66376448,OR-77190,PRD-00030,2
OR-CA-14886196,OR-95890,PRD-00212,4
OR-KHA-57395429,OR-95890,PRD-00002,3
OR-J-13589756,OR-78163,PRD-00126,2
OR-F-58529553,OR-78163,PRD-00325,4
OR-C-90753973,OR-78163,PRD-00015,2
OR-BL-54734172,OR-78163,PRD-00036,4
OR-S-22768146,OR-78163,PRD-00121,5
OR-CS-86351337,OR-92246,PRD-00001,5
OR-CS-41279361,OR-95827,PRD-00064,4
OR-C-90677986,OR-95827,PRD-00106,2
OR-CA-41235706,OR-95827,PRD-00033,3
OR-HCA-35941001,OR-14843,PRD-00451,4
OR-TP-98953441,OR-14843,PRD-00377,5
OR-C-69903123,OR-91289,PRD-00026,3
OR-R-36998535,OR-84467,PRD-00008,3
OR-DN-36774761,OR-84467,PRD-00065,3
OR-S-29904759,OR-84467,PRD-00001,4
OR-AA-63059043,OR-84467,PRD-00270,3
OR-IL-78976330,OR-25785,PRD-00115,4
OR-CA-96803371,OR-25785,PRD-00017,5
OR-EW-70231318,OR-49445,PRD-00011,4
OR-J-87501948,OR-52213,PRD-00014,3
OR-I-60016046,OR-52213,PRD-00015,1
OR-HC-69534602,OR-25197,PRD-00001,2
OR-AE-58836964,OR-25197,PRD-00049,3
OR-AEF-25526801,OR-25197,PRD-00001,2
OR-EW-80276031,OR-25197,PRD-00410,5
OR-KC-36523336,OR-25197,PRD-00009,1
OR-B-59531210,OR-84469,PRD-00003,2
OR-FS-42034222,OR-84469,PRD-00001,4
OR-BL-31621297,OR-84469,PRD-00071,2
OR-I-81858577,OR-84469,PRD-00003,4
OR-C-83166283,OR-84469,PRD-00002,3
OR-C-32855806,OR-81695,PRD-00307,3
OR-CA-81000914,OR-81695,PRD-00001,2
OR-J-22621358,OR-81695,PRD-00211,2
OR-MF-10938832,OR-81695,PRD-00152,2
OR-S-77698053,OR-81695,PRD-00447,1
OR-HC-24393656,OR-56571,PRD-00071,1
OR-FSJ-77481760,OR-56571,PRD-00001,4
OR-C-17755473,OR-76494,PRD-00141,1
OR-WF-80024991,OR-76494,PRD-00039,3
OR-EW-20663714,OR-76494,PRD-00003,3
OR-BL-43208966,OR-76494,PRD-00001,5
OR-SC-16385257,OR-28657,PRD-00046,1
OR-FS-60225846,OR-28657,PRD-00002,1
OR-CS-76764900,OR-28657,PRD-00008,1
OR-S-29464927,OR-28657,PRD-00281,3
OR-FSJ-84968370,OR-27193,PRD-00015,4
OR-SS-57171190,OR-27193,PRD-00001,1
OR-D-92594305,OR-27193,PRD-00024,5
OR-AA-57541933,OR-86263,PRD-00001,4
OR-BL-66909413,OR-86263,PRD-00031,2
OR-TP-40579600,OR-86263,PRD-00026,4
OR-EW-16979771,OR-86263,PRD-00031,5
OR-SS-66905734,OR-86263,PRD-00006,3
OR-LN-33282539,OR-78476,PRD-00006,2
OR-BL-58067907,OR-78476,PRD-00003,5
OR-GDJ-40231097,OR-78476,PRD-00032,4
OR-KF-79627502,OR-78476,PRD-00115,1
OR-C-17982985,OR-34173,PRD-00001,5
OR-C-37170454,OR-38442,PRD-00005,4
OR-J-55486375,OR-38442,PRD-00053,5
OR-S-46139692,OR-38442,PRD-00011,2
OR-SCS-48354713,OR-38442,PRD-00270,1
OR-FSJ-20047804,OR-74806,PRD-00010,1
OR-ACMP-77283272,OR-74806,PRD-00126,5
OR-J-71231701,OR-74806,PRD-00396,1
OR-EW-54123467,OR-74806,PRD-00017,1
OR-BL-83722559,OR-74806,PRD-00011,2
OR-BL-54502755,OR-32943,PRD-00224,1
OR-CS-91253624,OR-32943,PRD-00092,2
OR-AE-58174080,OR-32943,PRD-00005,2
OR-BBSG-64127731,OR-32943,PRD-00028,4
OR-W-60925520,OR-32943,PRD-00039,5
OR-GDJ-38765731,OR-27156,PRD-00001,1
OR-C-31449949,OR-27156,PRD-00018,5
OR-FS-62029157,OR-27156,PRD-00002,3
OR-H-42583077,OR-27156,PRD-00163,2
OR-HCA-29675630,OR-95796,PRD-00009,3
OR-W-93114000,OR-29351,PRD-00034,1
OR-FSJ-74465834,OR-29351,PRD-00097,2
OR-I-50873235,OR-29351,PRD-00008,5
OR-BL-27328266,OR-29351,PRD-00129,1
OR-BP-69526930,OR-99408,PRD-00058,5
OR-AE-33156175,OR-99408,PRD-00125,1
OR-W-94373006,OR-99408,PRD-00039,5
OR-S-39869383,OR-91435,PRD-00054,3
OR-S-41539330,OR-91435,PRD-00001,5
OR-MF-66791710,OR-91435,PRD-00287,5
OR-I-54119170,OR-91435,PRD-00024,1
OR-W-49297011,OR-54976,PRD-00007,2
OR-LN-41237738,OR-54976,PRD-00018,3
OR-C-81425795,OR-68931,PRD-00194,5
OR-AE-99289056,OR-68931,PRD-00003,4
OR-SF-85445707,OR-11969,PRD-00002,4
OR-HC-41492419,OR-11969,PRD-00001,4
OR-HCA-78558451,OR-62481,PRD-00001,2
OR-MF-20117261,OR-62481,PRD-00053,5
OR-TP-99217273,OR-62481,PRD-00004,3
OR-C-11936963,OR-55096,PRD-00052,2
OR-SC-61927513,OR-55096,PRD-00161,1
OR-S-86714848,OR-55096,PRD-00063,1
OR-FS-69025911,OR-55096,PRD-00063,4
OR-GDJ-45042100,OR-38940,PRD-00006,3
OR-C-31808898,OR-38940,PRD-00002,2
OR-I-11990676,OR-38940,PRD-00008,4
OR-CA-44757589,OR-38940,PRD-00094,3
OR-CS-59719220,OR-38940,PRD-00001,2
OR-ACMP-72176008,OR-82324,PRD-00003,1
OR-S-94673636,OR-82324,PRD-00135,2
OR-J-34036458,OR-37571,PRD-00017,1
OR-C-52189637,OR-37571,PRD-00206,1
OR-I-97322172,OR-37571,PRD-00051,5
OR-H-24057262,OR-37571,PRD-00118,2
OR-BF-69924358,OR-80933,PRD-00399,2
OR-C-71785150,OR-80933,PRD-00008,5
OR-CS-31267166,OR-80933,PRD-00234,1
OR-BL-80055930,OR-80933,PRD-00001,1
OR-GDJ-36589440,OR-80933,PRD-00082,5
OR-I-33198808,OR-68004,PRD-00001,3
OR-EW-48801290,OR-94312,PRD-00189,1
OR-CTB-35615315,OR-94312,PRD-00009,1
OR-TDB-96535715,OR-94312,PRD-00001,3
OR-KW-45145560,OR-94312,PRD-00137,1
OR-H-84261086,OR-14313,PRD-00002,3
OR-BP-96322296,OR-14313,PRD-00281,1
OR-J-82994704,OR-14313,PRD-00270,2
OR-FSJ-18797605,OR-14313,PRD-00001,1
OR-HCA-87461022,OR-14313,PRD-00007,4
OR-HC-47695633,OR-73898,PRD-00020,3
OR-GDJ-27519666,OR-73898,PRD-00061,1
OR-B-69320338,OR-25409,PRD-00013,3
OR-H-28814232,OR-25409,PRD-00109,3
OR-C-83602265,OR-25409,PRD-00003,2
OR-WW-82723410,OR-25409,PRD-00003,3
OR-EW-42847003,OR-88485,PRD-00001,5
OR-BL-52846365,OR-88485,PRD-00086,4
OR-WF-54683320,OR-88485,PRD-00002,3
OR-FS-59123179,OR-65148,PRD-00103,1
OR-WW-98878264,OR-65148,PRD-00001,3
OR-H-98608848,OR-65148,PRD-00027,4
OR-KSC-53746088,OR-65148,PRD-00232,3
OR-SS-14692167,OR-65148,PRD-00020,1
OR-S-47312747,OR-17825,PRD-00453,3
OR-BL-71151043,OR-17825,PRD-00001,3
OR-S-37937655,OR-17825,PRD-00484,2
OR-T-54047880,OR-71974,PRD-00004,1
OR-CA-12659607,OR-71974,PRD-00033,5
OR-S-31218909,OR-94102,PRD-00173,1
OR-GDJ-18727622,OR-94102,PRD-00001,1
OR-FSJ-46594578,OR-94102,PRD-00001,4
OR-C-95072040,OR-94102,PRD-00004,5
OR-HC-19218493,OR-26173,PRD-00003,1
OR-I-55513053,OR-26173,PRD-00007,5
OR-CS-71951201,OR-47101,PRD-00002,1
OR-J-46395420,OR-47101,PRD-00001,4
OR-CA-43552221,OR-26454,PRD-00009,4
OR-B-93707994,OR-91479,PRD-00001,3
OR-FS-62174065,OR-91479,PRD-00053,3
OR-EW-17711697,OR-91479,PRD-00139,3
OR-FSJ-22932782,OR-91479,PRD-00161,2
OR-S-51385227,OR-31008,PRD-00212,2
OR-C-19902620,OR-31008,PRD-00019,1
OR-HC-42587887,OR-31008,PRD-00224,3
OR-FS-78030013,OR-31008,PRD-00151,4
OR-C-45302488,OR-21871,PRD-00001,2
OR-TP-33976269,OR-21871,PRD-00113,5
OR-EW-63853902,OR-64021,PRD-00166,2
OR-BG-22444501,OR-64021,PRD-00021,5
OR-J-73117414,OR-64021,PRD-00001,5
OR-WW-51019510,OR-64021,PRD-00245,5
OR-LN-38178817,OR-64021,PRD-00001,1
OR-CA-76889038,OR-33493,PRD-00001,2
OR-TA-14845478,OR-33493,PRD-00007,2
OR-C-74388832,OR-33493,PRD-00013,3
OR-CTB-25820887,OR-89762,PRD-00020,4
OR-TP-91386741,OR-85002,PRD-00048,3
OR-KHA-52909613,OR-85002,PRD-00027,5
OR-SC-87480673,OR-85002,PRD-00001,1
OR-AE-46529449,OR-21464,PRD-00003,2
OR-CS-25374003,OR-21464,PRD-00011,5
OR-C-70677521,OR-21464,PRD-00001,5
OR-EW-37638539,OR-21464,PRD-00034,4
OR-MF-74984668,OR-21464,PRD-00005,4
OR-S-75688369,OR-79150,PRD-00001,3
OR-EW-52501415,OR-79150,PRD-00099,2
OR-SS-92257623,OR-79150,PRD-00001,1
OR-S-28385597,OR-87105,PRD-00002,5
OR-FSJ-72601807,OR-87105,PRD-00469,2
OR-C-69869762,OR-87105,PRD-00001,1
OR-SF-16331220,OR-87105,PRD-00003,2
OR-SS-35569900,OR-87105,PRD-00098,3
OR-FSJ-63610094,OR-55904,PRD-00011,3
OR-DN-53537457,OR-55904,PRD-00028,3
OR-EW-17448991,OR-55904,PRD-00002,1
OR-FSJ-31150587,OR-55810,PRD-00025,3
OR-FS-15652594,OR-55810,PRD-00002,4
OR-EW-25397840,OR-55810,PRD-00001,2
OR-MF-57742626,OR-55810,PRD-00365,1
OR-S-60722705,OR-86890,PRD-00001,5
OR-HCA-84867584,OR-86890,PRD-00062,4
OR-ACMP-47580387,OR-10891,PRD-00005,3
OR-EW-35343988,OR-10891,PRD-00023,3
OR-I-40345631,OR-10891,PRD-00019,4
OR-MF-25677547,OR-10891,PRD-00112,2
OR-W-38203646,OR-10891,PRD-00001,2
OR-S-34117571,OR-22162,PRD-00081,5
OR-AA-82428064,OR-22162,PRD-00066,5
OR-DN-10019589,OR-22162,PRD-00058,1
OR-BBSG-27967419,OR-97143,PRD-00281,4
OR-EW-67706003,OR-97143,PRD-00362,2
OR-TDB-73529269,OR-97143,PRD-00070,5
OR-J-84960102,OR-46060,PRD-00401,4
OR-CA-58629099,OR-46060,PRD-00003,4
OR-W-64737358,OR-46060,PRD-00486,5
OR-J-75779293,OR-46060,PRD-00052,1
OR-BL-34586342,OR-66713,PRD-00003,2
OR-H-92056923,OR-66713,PRD-00055,2
OR-EW-25941136,OR-66713,PRD-00005,1
OR-AE-81268970,OR-26689,PRD-00447,5
OR-KHA-21011500,OR-26689,PRD-00001,1
OR-MF-28046843,OR-26689,PRD-00002,2
OR-SS-35153434,OR-78926,PRD-00006,2
OR-I-95559117,OR-78926,PRD-00117,4
OR-EW-22319717,OR-78926,PRD-00009,3
OR-FS-31327649,OR-78926,PRD-00086,2
OR-CS-99468040,OR-78926,PRD-00051,2
OR-FSJ-62001075,OR-94014,PRD-00265,4
OR-EW-68029364,OR-94014,PRD-00135,1
OR-C-17014985,OR-20139,PRD-00040,5
OR-S-75774331,OR-20139,PRD-00003,3
OR-CE-30002158,OR-20139,PRD-00004,3
OR-HC-59357448,OR-20139,PRD-00001,5
OR-ACMP-98424977,OR-20139,PRD-00001,2
OR-AA-54510205,OR-56661,PRD-00002,4
OR-FS-20456565,OR-56661,PRD-00002,3
OR-BL-81855773,OR-56661,PRD-00403,1
OR-GDJ-98320493,OR-81170,PRD-00017,1
OR-LN-45375684,OR-81170,PRD-00127,4
OR-MF-63082150,OR-89910,PRD-00004,5
OR-C-89387713,OR-26857,PRD-00084,5
OR-AA-28777124,OR-24128,PRD-00009,3
OR-BL-95940799,OR-24128,PRD-00087,4
OR-W-28307563,OR-24128,PRD-00347,5
OR-C-33989035,OR-24128,PRD-00002,3
OR-EW-85288872,OR-24128,PRD-00351,3
OR-MF-76841764,OR-88941,PRD-00009,4
OR-FSJ-88719825,OR-88941,PRD-00347,1
OR-LN-93910889,OR-88941,PRD-00003,4
OR-AA-71360476,OR-88941,PRD-00002,1
OR-ST-67405868,OR-88941,PRD-00024,4
OR-BL-25318268,OR-20419,PRD-00006,5
OR-SS-62412971,OR-20419,PRD-00020,1
OR-B-82385825,OR-20419,PRD-00128,2
OR-C-92405460,OR-20419,PRD-00203,2
OR-GDJ-89854795,OR-20419,PRD-00001,1
OR-HCA-95387196,OR-36929,PRD-00003,1
OR-MF-63701832,OR-99646,PRD-00010,3
OR-CA-47185544,OR-99646,PRD-00183,1
OR-LN-89538883,OR-99646,PRD-00001,3
OR-FS-83406751,OR-99646,PRD-00001,3
OR-FSJ-43245707,OR-19663,PRD-00003,4
OR-BL-12696867,OR-19663,PRD-00063,3
OR-CBC-21475251,OR-19663,PRD-00031,3
OR-W-40433009,OR-19663,PRD-00133,3
OR-H-58132906,OR-19663,PRD-00034,2
OR-EW-98987346,OR-85238,PRD-00008,3
OR-S-72613912,OR-85238,PRD-00003,2
OR-J-65579039,OR-35560,PRD-00001,2
OR-BL-86365301,OR-26786,PRD-00002,4
OR-PCA-29852738,OR-19530,PRD-00037,2
OR-C-72305513,OR-19530,PRD-00008,3
OR-HES-42514103,OR-19530,PRD-00051,5
OR-T-18160567,OR-19530,PRD-00006,1
OR-I-36526723,OR-19530,PRD-00400,2
OR-SB-18539735,OR-75318,PRD-00005,4
OR-SCS-69822173,OR-75318,PRD-00045,4
OR-S-34872705,OR-75318,PRD-00179,3
OR-CA-99191691,OR-73953,PRD-00001,2
OR-WW-50570379,OR-73953,PRD-00072,5
OR-TP-93648391,OR-47753,PRD-00007,1
OR-BF-24874379,OR-47753,PRD-00052,2
OR-J-93101914,OR-47753,PRD-00002,3
OR-BL-91430633,OR-47753,PRD-00001,2
OR-C-67346483,OR-43602,PRD-00358,3
OR-CA-66894443,OR-43602,PRD-00037,2
OR-BL-92273705,OR-43602,PRD-00001,4
OR-J-48466276,OR-24495,PRD-00066,4
OR-AE-86685901,OR-24495,PRD-00048,2
OR-HES-18421580,OR-81818,PRD-00051,1
OR-EW-26584480,OR-81818,PRD-00222,1
OR-CS-61293376,OR-81818,PRD-00122,5
OR-TP-48332266,OR-81818,PRD-00001,1
OR-B-43714838,OR-19343,PRD-00002,3
OR-C-85814793,OR-19343,PRD-00073,5
OR-FSJ-22073707,OR-19343,PRD-00082,5
OR-WW-79916749,OR-91422,PRD-00003,1
OR-GDJ-36988758,OR-91422,PRD-00283,4
OR-FSJ-71723132,OR-91422,PRD-00323,5
OR-KD-54527209,OR-91422,PRD-00001,5
OR-C-13130108,OR-91422,PRD-00003,4
OR-CA-99010324,OR-28132,PRD-00016,5
OR-I-93122941,OR-28132,PRD-00003,3
OR-TMI-41646902,OR-28132,PRD-00105,3
OR-WW-75358696,OR-28132,PRD-00057,4
OR-CS-75846188,OR-28132,PRD-00024,4
OR-J-77513114,OR-62540,PRD-00090,3
OR-KSC-41569762,OR-62540,PRD-00004,5
OR-KF-62236762,OR-62540,PRD-00001,2
OR-C-82544973,OR-62540,PRD-00012,5
OR-S-98065618,OR-40901,PRD-00144,5
OR-MF-62630430,OR-40901,PRD-00013,5
OR-BL-70803741,OR-40901,PRD-00004,2
OR-J-70073715,OR-40901,PRD-00135,5
OR-W-39067969,OR-28431,PRD-00001,4
OR-SC-70948775,OR-71437,PRD-00003,4
OR-GDJ-16497455,OR-71437,PRD-00001,1
OR-HC-99749277,OR-71437,PRD-00005,2
OR-HES-31738530,OR-53687,PRD-00171,4
OR-C-53823592,OR-21910,PRD-00043,3
OR-LN-65665515,OR-21910,PRD-00002,5
OR-F-84618903,OR-21910,PRD-00010,1
OR-MF-27986310,OR-21910,PRD-00001,5
OR-EW-32115418,OR-66335,PRD-00050,5
OR-FSJ-71093711,OR-66335,PRD-00494,4
OR-T-54002490,OR-66335,PRD-00189,4
OR-AE-99280310,OR-73335,PRD-00001,4
OR-B-96034551,OR-73335,PRD-00001,3
OR-CA-51739617,OR-73335,PRD-00001,4
OR-EW-44099261,OR-73335,PRD-00094,2
OR-CS-33061380,OR-73335,PRD-00063,3
OR-BF-48546995,OR-76565,PRD-00009,1
OR-CS-29997070,OR-17406,PRD-00128,4
OR-W-47415579,OR-17406,PRD-00051,3
OR-BL-56270425,OR-17406,PRD-00069,1
OR-AA-90504169,OR-17406,PRD-00013,1
OR-F-54218331,OR-73949,PRD-00034,5
OR-AE-67656945,OR-73949,PRD-00001,3
OR-LN-43388374,OR-71017,PRD-00004,3
OR-I-31994340,OR-14019,PRD-00002,5
OR-FSJ-37211089,OR-14019,PRD-00241,4
OR-AE-84718677,OR-14019,PRD-00006,3
OR-C-12905575,OR-58583,PRD-00154,5
OR-AE-26205935,OR-58583,PRD-00003,2
OR-MF-94459879,OR-58583,PRD-00015,4
OR-SS-56214722,OR-58583,PRD-00001,4
OR-FS-58772096,OR-58583,PRD-00119,1
OR-EW-41662453,OR-15876,PRD-00427,2
OR-S-29365900,OR-15876,PRD-00001,1
OR-C-29726123,OR-15876,PRD-00015,1
OR-GDJ-56556914,OR-15876,PRD-00026,5
OR-H-46606507,OR-64793,PRD-00008,3
OR-I-71120465,OR-64793,PRD-00328,4
OR-KHA-86662121,OR-28617,PRD-00001,3
OR-LN-41219130,OR-28617,PRD-00002,5
OR-J-44015433,OR-28617,PRD-00001,1
OR-FSJ-80361223,OR-33250,PRD-00004,5
OR-EW-15583442,OR-33250,PRD-00079,3
OR-CS-94589954,OR-50353,PRD-00325,1
OR-AC-85057685,OR-80767,PRD-00043,1
OR-J-59261953,OR-73079,PRD-00050,1
OR-NF-78806239,OR-73079,PRD-00169,4
OR-FSJ-54834678,OR-76597,PRD-00477,5
OR-TA-99940581,OR-37249,PRD-00003,4
OR-SS-14960784,OR-37249,PRD-00002,2
OR-TP-26449999,OR-37249,PRD-00300,4
OR-CBC-61878361,OR-37249,PRD-00005,4
OR-CA-63602024,OR-34226,PRD-00387,1
OR-SS-51086594,OR-34226,PRD-00001,4
OR-C-10942494,OR-98205,PRD-00022,1
OR-SC-39148617,OR-98205,PRD-00003,3
OR-CS-91908871,OR-98205,PRD-00001,4
OR-FS-78026680,OR-82483,PRD-00066,2
OR-TP-60393940,OR-32839,PRD-00013,3
OR-DN-39436894,OR-35771,PRD-00028,2
OR-FS-59893720,OR-35771,PRD-00004,2
OR-AA-99003397,OR-35771,PRD-00002,5
OR-WW-20166216,OR-35771,PRD-00003,3
OR-TP-17363871,OR-73853,PRD-00001,5
OR-J-86577622,OR-73853,PRD-00030,3
OR-CP-15887213,OR-73853,PRD-00033,2
OR-J-82955150,OR-73853,PRD-00088,5
OR-D-84819751,OR-98339,PRD-00001,2
OR-HES-26871502,OR-98339,PRD-00005,3
OR-ACMP-45516668,OR-98339,PRD-00005,1
OR-W-57879862,OR-98339,PRD-00002,4
OR-BP-47624761,OR-22111,PRD-00318,3
OR-TP-92418675,OR-22111,PRD-00018,1
OR-CS-39257539,OR-85926,PRD-00002,3
OR-I-79123008,OR-85926,PRD-00094,4
OR-C-32615750,OR-91233,PRD-00001,1
OR-HC-67277717,OR-91233,PRD-00163,5
OR-BL-98492319,OR-91233,PRD-00002,2
OR-S-65673350,OR-91233,PRD-00342,1
OR-J-22334212,OR-73577,PRD-00015,5
OR-ASFO-36925830,OR-73577,PRD-00002,3
OR-B-46890781,OR-73577,PRD-00033,1
OR-MF-88214001,OR-73577,PRD-00002,3
OR-CA-78630955,OR-31253,PRD-00008,1
OR-LN-41792760,OR-31253,PRD-00003,3
OR-BL-18766636,OR-47191,PRD-00048,2
OR-KW-94168962,OR-47191,PRD-00001,2
OR-HCA-71684807,OR-26320,PRD-00003,5
OR-S-60565552,OR-26320,PRD-00017,1
OR-ACMP-39481476,OR-26320,PRD-00113,1
OR-W-45600580,OR-26320,PRD-00366,5
OR-BL-76608350,OR-98889,PRD-00039,3
OR-BL-75956135,OR-98889,PRD-00023,4
OR-GDJ-69750294,OR-29474,PRD-00207,1
OR-SS-31055404,OR-29474,PRD-00056,2
OR-CH-18384623,OR-29474,PRD-00161,1
OR-W-65904023,OR-20022,PRD-00154,4
OR-KW-89098798,OR-20022,PRD-00017,4
OR-I-14589754,OR-56007,PRD-00112,3
OR-C-62038166,OR-40348,PRD-00009,3
