PaymentID,OrderID,PaymentDate,GiftCardUsage,GiftCardAmount,CouponUsage,CouponAmount,PaymentMethodID
PAY-32415,OR-94761,2024-06-07 20:29:00,No,,No,,PM-002
PAY-56175,OR-72293,2009-10-31 17:33:00,No,,Yes,153.0,PM-005
PAY-51209,OR-95159,2012-06-26 02:58:00,Yes,3251.0,Yes,314.0,PM-005
PAY-21279,OR-66975,2023-02-03 12:41:00,Yes,4450.0,No,,PM-001
PAY-11529,OR-30269,2020-01-31 08:45:00,No,,Yes,224.0,PM-001
PAY-96119,OR-24101,2022-05-28 17:30:00,Yes,2293.0,No,,PM-002
PAY-48163,OR-18157,2022-06-06 14:03:00,No,,Yes,197.0,PM-002
PAY-72211,OR-80434,2007-10-13 10:58:00,No,,No,,PM-002
PAY-78061,OR-30908,2023-03-22 10:29:00,No,,No,,PM-002
PAY-13191,OR-11709,2023-10-10 11:12:00,No,,Yes,298.0,PM-002
PAY-72132,OR-93037,2023-04-07 03:28:00,No,,Yes,38.0,PM-002
PAY-16041,OR-37931,2023-04-15 16:40:00,Yes,2548.0,No,,PM-002
PAY-72103,OR-34981,2024-01-31 11:47:00,No,,Yes,27.0,PM-001
PAY-75104,OR-30694,2017-05-25 23:59:00,Yes,4433.0,Yes,255.0,PM-002
PAY-47471,OR-62518,2022-02-15 16:42:00,Yes,584.0,No,,PM-002
PAY-99866,OR-43019,2004-05-16 19:20:00,Yes,3383.0,No,,PM-003
PAY-14486,OR-51154,2018-07-31 10:42:00,No,,Yes,302.0,PM-001
PAY-72159,OR-56779,2009-02-05 07:44:00,Yes,822.0,Yes,356.0,PM-002
PAY-53362,OR-93844,2021-08-24 17:24:00,Yes,4875.0,No,,PM-002
PAY-14746,OR-95362,2019-02-13 08:22:00,Yes,856.0,No,,PM-002
PAY-16282,OR-33449,2022-04-07 20:37:00,No,,Yes,316.0,PM-002
PAY-96242,OR-97974,2022-10-10 14:47:00,Yes,3920.0,No,,PM-002
PAY-63505,OR-68482,2023-12-08 02:28:00,No,,No,,PM-002
PAY-58830,OR-52406,2020-07-09 19:15:00,Yes,4101.0,No,,PM-002
PAY-48591,OR-78227,2023-07-04 20:59:00,Yes,4059.0,No,,PM-002
PAY-44577,OR-62084,2014-05-31 19:43:00,No,,Yes,77.0,PM-002
PAY-15144,OR-67271,2015-08-24 15:56:00,Yes,2250.0,Yes,435.0,PM-002
PAY-44643,OR-35860,2022-05-01 11:30:00,Yes,4333.0,Yes,238.0,PM-002
PAY-95530,OR-18445,2020-01-06 16:24:00,No,,No,,PM-004
PAY-71141,OR-63153,2015-12-15 15:48:00,Yes,3536.0,No,,PM-002
PAY-50655,OR-92068,2022-09-17 23:36:00,Yes,2795.0,No,,PM-002
PAY-56202,OR-55426,2023-02-22 09:01:00,Yes,2361.0,No,,PM-002
PAY-46012,OR-55796,2016-06-09 17:19:00,Yes,4142.0,No,,PM-002
PAY-72635,OR-59126,2021-05-27 09:29:00,No,,Yes,384.0,PM-002
PAY-48502,OR-32638,2018-10-14 14:23:00,No,,Yes,264.0,PM-002
PAY-77094,OR-71275,2024-05-23 06:40:00,No,,No,,PM-002
PAY-90363,OR-28313,2023-12-18 06:52:00,No,,Yes,368.0,PM-004
PAY-78083,OR-48333,2016-06-09 22:56:00,No,,Yes,360.0,PM-002
PAY-71259,OR-51540,2021-11-18 15:25:00,Yes,2654.0,Yes,172.0,PM-002
PAY-61629,OR-96877,2019-11-21 20:42:00,Yes,3195.0,No,,PM-002
PAY-46073,OR-40929,2003-01-20 00:01:00,No,,No,,PM-005
PAY-14573,OR-37242,2022-05-15 08:18:00,No,,Yes,410.0,PM-004
PAY-76868,OR-95579,2020-03-20 06:35:00,Yes,4655.0,No,,PM-002
PAY-10443,OR-79530,2022-12-15 22:05:00,No,,Yes,237.0,PM-003
PAY-99266,OR-65020,2024-06-29 19:12:00,No,,No,,PM-002
PAY-20368,OR-34691,2020-01-16 20:03:00,No,,No,,PM-003
PAY-99161,OR-88852,2018-09-14 20:11:00,Yes,181.0,No,,PM-004
PAY-61847,OR-23963,2019-08-26 17:00:00,No,,No,,PM-002
PAY-76146,OR-92547,2017-09-03 20:09:00,Yes,2607.0,No,,PM-002
PAY-47882,OR-81955,2005-03-14 23:46:00,Yes,4900.0,Yes,112.0,PM-002
PAY-84074,OR-85597,2023-03-17 14:24:00,Yes,3623.0,Yes,182.0,PM-001
PAY-63815,OR-83818,2021-08-05 23:19:00,Yes,212.0,Yes,432.0,PM-002
PAY-34107,OR-41221,2016-07-26 15:33:00,No,,No,,PM-002
PAY-51592,OR-73149,2009-06-24 21:34:00,Yes,3351.0,No,,PM-002
PAY-16754,OR-11566,2009-05-25 12:48:00,Yes,4583.0,Yes,175.0,PM-002
PAY-63965,OR-23369,2007-12-24 22:11:00,Yes,4610.0,No,,PM-002
PAY-47632,OR-75109,2023-02-16 23:31:00,No,,Yes,398.0,PM-002
PAY-85558,OR-34973,2007-05-21 00:07:00,No,,No,,PM-003
PAY-79603,OR-70912,2020-09-08 00:04:00,No,,Yes,299.0,PM-002
PAY-43984,OR-54475,2021-09-20 12:33:00,Yes,2479.0,Yes,82.0,PM-002
PAY-29301,OR-12609,2024-01-25 02:06:00,No,,Yes,239.0,PM-004
PAY-85425,OR-16259,2024-02-09 05:03:00,No,,No,,PM-002
PAY-52184,OR-10718,2016-02-14 20:26:00,Yes,3512.0,No,,PM-002
PAY-59997,OR-48314,2022-09-26 01:31:00,No,,No,,PM-001
PAY-28316,OR-13852,2022-11-12 02:34:00,No,,No,,PM-002
PAY-80085,OR-16727,2024-06-26 23:49:00,Yes,3204.0,Yes,498.0,PM-004
PAY-62584,OR-34200,2014-02-14 00:22:00,No,,Yes,337.0,PM-002
PAY-30149,OR-53865,2011-08-24 08:33:00,Yes,3352.0,Yes,226.0,PM-001
PAY-38061,OR-88703,2021-10-30 20:10:00,No,,No,,PM-002
PAY-34793,OR-94204,2024-06-12 13:33:00,Yes,4696.0,No,,PM-003
PAY-90623,OR-48888,2023-07-15 02:38:00,Yes,1730.0,Yes,451.0,PM-002
PAY-78320,OR-73514,2024-01-22 08:19:00,No,,Yes,323.0,PM-002
PAY-46408,OR-56702,2022-02-05 12:14:00,No,,Yes,319.0,PM-002
PAY-77192,OR-85432,2006-12-02 01:12:00,Yes,2118.0,Yes,347.0,PM-005
PAY-97934,OR-69937,2018-02-23 02:56:00,No,,No,,PM-005
PAY-15921,OR-67046,2024-04-15 09:18:00,No,,Yes,360.0,PM-002
PAY-52415,OR-27561,2018-03-13 11:01:00,Yes,2380.0,No,,PM-001
PAY-76330,OR-80896,2021-06-13 02:02:00,No,,No,,PM-003
PAY-26533,OR-64961,2023-03-04 05:28:00,No,,No,,PM-002
PAY-60037,OR-85378,2024-01-08 14:51:00,No,,Yes,291.0,PM-002
PAY-62488,OR-20856,2022-09-23 04:53:00,No,,No,,PM-002
PAY-76983,OR-15187,2021-12-10 21:40:00,No,,No,,PM-002
PAY-55844,OR-60592,2022-09-20 02:10:00,No,,Yes,67.0,PM-002
PAY-79288,OR-20755,2014-06-16 08:53:00,Yes,3682.0,No,,PM-002
PAY-58369,OR-41312,2020-11-03 11:19:00,No,,Yes,218.0,PM-001
PAY-95917,OR-43374,2015-09-14 11:43:00,No,,Yes,195.0,PM-001
PAY-66202,OR-29541,2014-01-24 07:44:00,Yes,1997.0,No,,PM-002
PAY-10315,OR-83917,2022-08-23 17:09:00,Yes,4702.0,Yes,358.0,PM-002
PAY-18201,OR-37791,2023-12-17 01:46:00,No,,Yes,139.0,PM-002
PAY-17643,OR-19808,2022-06-11 18:29:00,Yes,3751.0,Yes,389.0,PM-003
PAY-49967,OR-79957,2024-03-17 03:35:00,No,,Yes,457.0,PM-002
PAY-26617,OR-68913,2023-09-21 04:57:00,No,,No,,PM-002
PAY-33864,OR-19287,2020-08-17 13:30:00,No,,Yes,269.0,PM-005
PAY-41756,OR-82968,2014-04-16 21:44:00,Yes,3321.0,Yes,164.0,PM-002
PAY-32282,OR-74445,2019-08-13 04:11:00,No,,Yes,388.0,PM-003
PAY-48340,OR-12251,2023-10-23 13:43:00,Yes,2994.0,Yes,225.0,PM-004
PAY-83478,OR-81867,2011-08-12 11:44:00,Yes,2318.0,Yes,458.0,PM-002
PAY-17085,OR-74533,2020-10-15 09:17:00,No,,Yes,103.0,PM-002
PAY-13956,OR-33300,2023-10-07 19:35:00,Yes,3060.0,No,,PM-002
PAY-17179,OR-42567,2022-06-09 06:27:00,Yes,4451.0,No,,PM-003
PAY-72341,OR-64150,2024-01-11 23:10:00,No,,No,,PM-004
PAY-75701,OR-85844,2022-07-06 11:20:00,No,,Yes,252.0,PM-002
PAY-41159,OR-33246,2021-08-14 12:31:00,Yes,4253.0,No,,PM-004
PAY-70937,OR-42140,2023-08-21 08:27:00,No,,No,,PM-002
PAY-44807,OR-80152,2023-08-29 02:51:00,Yes,3672.0,No,,PM-002
PAY-43679,OR-42578,2018-01-17 00:42:00,No,,No,,PM-002
PAY-65086,OR-49897,2023-09-30 01:02:00,No,,No,,PM-002
PAY-56349,OR-30307,2023-06-29 17:44:00,No,,Yes,124.0,PM-002
PAY-82100,OR-28699,2024-02-10 22:18:00,Yes,1947.0,No,,PM-002
PAY-33874,OR-66530,2023-03-13 17:49:00,No,,No,,PM-001
PAY-12862,OR-53728,2023-12-02 13:09:00,No,,No,,PM-002
PAY-34693,OR-57246,2023-07-01 17:17:00,Yes,3752.0,No,,PM-003
PAY-44361,OR-44765,2019-01-29 21:45:00,Yes,4235.0,No,,PM-001
PAY-55410,OR-63679,2022-03-17 11:16:00,No,,Yes,307.0,PM-003
PAY-57227,OR-29620,2007-07-03 21:38:00,No,,Yes,177.0,PM-001
PAY-17470,OR-71195,2018-01-30 21:09:00,Yes,4289.0,Yes,313.0,PM-002
PAY-57529,OR-60039,2012-04-02 01:07:00,No,,Yes,396.0,PM-002
PAY-77996,OR-55674,2023-07-23 21:04:00,Yes,492.0,No,,PM-002
PAY-37767,OR-94966,2023-11-16 17:59:00,No,,No,,PM-002
PAY-92294,OR-70734,2024-06-21 22:42:00,No,,Yes,424.0,PM-002
PAY-44387,OR-88582,2006-06-17 06:29:00,No,,No,,PM-002
PAY-22802,OR-40927,2024-04-01 16:18:00,Yes,865.0,No,,PM-002
PAY-67001,OR-11738,2023-10-18 13:46:00,No,,Yes,172.0,PM-005
PAY-41042,OR-63558,2019-07-02 16:51:00,Yes,625.0,No,,PM-002
PAY-26907,OR-47953,2022-08-29 15:22:00,Yes,3412.0,No,,PM-003
PAY-29709,OR-65276,2020-01-23 05:26:00,No,,No,,PM-005
PAY-45459,OR-26190,2020-09-14 07:53:00,Yes,685.0,Yes,337.0,PM-005
PAY-70554,OR-27629,2023-08-12 16:08:00,No,,No,,PM-002
PAY-96927,OR-76463,2003-05-27 19:12:00,Yes,1492.0,No,,PM-001
PAY-45423,OR-37513,2024-06-21 19:45:00,No,,No,,PM-002
PAY-67274,OR-74509,2023-11-10 14:18:00,Yes,1113.0,No,,PM-002
PAY-33484,OR-90432,2018-07-31 07:57:00,Yes,1742.0,Yes,52.0,PM-002
PAY-44721,OR-95456,2015-09-24 23:18:00,Yes,1289.0,Yes,20.0,PM-003
PAY-79494,OR-63079,2020-10-17 13:44:00,Yes,3589.0,Yes,277.0,PM-002
PAY-57944,OR-84989,2024-02-22 22:49:00,Yes,4836.0,Yes,341.0,PM-003
PAY-48151,OR-58006,2024-05-27 02:42:00,Yes,841.0,Yes,312.0,PM-002
PAY-40994,OR-12036,2023-09-02 06:51:00,No,,Yes,166.0,PM-002
PAY-47137,OR-26221,2024-02-17 22:20:00,No,,Yes,243.0,PM-002
PAY-98485,OR-66482,2022-10-16 17:15:00,No,,No,,PM-001
PAY-29684,OR-36440,2024-03-04 14:47:00,No,,No,,PM-002
PAY-26761,OR-38835,2023-03-22 20:40:00,Yes,146.0,No,,PM-002
PAY-40571,OR-60120,2022-11-02 21:43:00,Yes,2264.0,Yes,326.0,PM-001
PAY-11803,OR-55166,2018-04-12 01:05:00,Yes,4524.0,Yes,82.0,PM-004
PAY-11965,OR-41187,2016-01-23 07:10:00,Yes,554.0,Yes,156.0,PM-001
PAY-22351,OR-32933,2021-06-02 17:59:00,No,,No,,PM-002
PAY-11483,OR-87598,2022-11-29 23:14:00,No,,No,,PM-002
PAY-43572,OR-69856,2016-02-04 23:50:00,No,,Yes,190.0,PM-003
PAY-92398,OR-65078,2024-02-13 18:12:00,Yes,871.0,No,,PM-002
PAY-68846,OR-21256,2015-11-10 15:55:00,No,,Yes,391.0,PM-005
PAY-75069,OR-94022,2014-12-29 22:29:00,Yes,4164.0,Yes,496.0,PM-002
PAY-64703,OR-64131,2018-06-18 00:11:00,Yes,2413.0,Yes,393.0,PM-005
PAY-42013,OR-43115,2023-12-17 19:31:00,Yes,736.0,Yes,348.0,PM-002
PAY-18270,OR-95239,2018-02-07 17:59:00,Yes,3832.0,No,,PM-004
PAY-82359,OR-14135,2019-10-16 15:23:00,Yes,3341.0,Yes,261.0,PM-002
PAY-41671,OR-84046,2023-03-04 19:09:00,No,,Yes,193.0,PM-002
PAY-96880,OR-19697,2020-04-08 10:30:00,No,,Yes,77.0,PM-005
PAY-45372,OR-40236,2010-10-14 18:26:00,Yes,4575.0,No,,PM-005
PAY-81935,OR-93740,2016-11-15 10:55:00,No,,No,,PM-002
PAY-68415,OR-64024,2023-10-31 22:46:00,No,,No,,PM-001
PAY-34749,OR-48434,2004-03-04 07:46:00,Yes,3672.0,Yes,89.0,PM-002
PAY-58898,OR-49458,2003-01-13 04:31:00,No,,No,,PM-004
PAY-51311,OR-15682,2018-05-14 05:00:00,No,,No,,PM-002
PAY-46374,OR-65465,2020-12-08 01:48:00,No,,No,,PM-002
PAY-85976,OR-70529,2024-01-21 13:48:00,Yes,3550.0,No,,PM-002
PAY-86103,OR-50139,2016-12-21 10:15:00,Yes,4800.0,No,,PM-002
PAY-73747,OR-44391,2022-12-15 17:29:00,No,,Yes,276.0,PM-004
PAY-14406,OR-95592,2023-05-25 23:28:00,No,,Yes,23.0,PM-002
PAY-98034,OR-48823,2013-07-17 08:01:00,Yes,257.0,Yes,71.0,PM-002
PAY-32351,OR-62365,2023-01-21 03:41:00,No,,Yes,382.0,PM-002
PAY-19357,OR-11743,2023-09-03 13:25:00,Yes,2657.0,Yes,81.0,PM-002
PAY-45367,OR-21985,2023-10-12 16:10:00,Yes,1182.0,No,,PM-002
PAY-88172,OR-20911,2024-03-11 10:22:00,Yes,3504.0,Yes,194.0,PM-004
PAY-55586,OR-56443,2004-07-27 19:29:00,No,,Yes,473.0,PM-002
PAY-39344,OR-69173,2019-01-12 22:56:00,No,,Yes,473.0,PM-003
PAY-14472,OR-19867,2023-11-09 13:07:00,No,,Yes,455.0,PM-002
PAY-66410,OR-14544,2016-08-18 08:52:00,No,,Yes,29.0,PM-002
PAY-53334,OR-58657,2023-08-10 22:50:00,Yes,129.0,No,,PM-002
PAY-59233,OR-55636,2018-06-25 08:20:00,Yes,2112.0,No,,PM-003
PAY-93878,OR-37953,2021-08-23 18:27:00,Yes,4068.0,Yes,250.0,PM-002
PAY-91101,OR-19194,2022-12-08 17:11:00,No,,No,,PM-001
PAY-87670,OR-53008,2024-04-12 14:54:00,No,,Yes,173.0,PM-002
PAY-54001,OR-22546,2024-06-28 01:26:00,No,,Yes,379.0,PM-002
PAY-79993,OR-50260,2018-05-17 02:18:00,No,,Yes,387.0,PM-002
PAY-78416,OR-97885,2021-01-21 23:51:00,Yes,3225.0,No,,PM-004
PAY-61846,OR-78433,2024-06-22 03:13:00,Yes,2172.0,No,,PM-002
PAY-71060,OR-74486,2019-06-18 04:10:00,Yes,4717.0,Yes,10.0,PM-002
PAY-14924,OR-82584,2024-04-29 15:16:00,Yes,4208.0,Yes,429.0,PM-003
PAY-58988,OR-87025,2023-11-29 15:38:00,No,,No,,PM-002
PAY-13046,OR-77367,2024-01-09 21:55:00,Yes,4050.0,No,,PM-005
PAY-74908,OR-98013,2019-01-07 15:05:00,No,,Yes,222.0,PM-002
PAY-19183,OR-42524,2023-09-18 23:06:00,Yes,3923.0,No,,PM-003
PAY-29185,OR-66394,2024-03-06 07:42:00,No,,No,,PM-001
PAY-29258,OR-92609,2023-10-12 01:41:00,Yes,4866.0,No,,PM-001
PAY-74436,OR-77492,2024-03-10 11:25:00,Yes,4418.0,Yes,293.0,PM-002
PAY-77058,OR-66601,2021-10-25 08:50:00,Yes,2125.0,Yes,154.0,PM-005
PAY-65471,OR-64467,2023-07-01 08:45:00,No,,No,,PM-002
PAY-67034,OR-83638,2023-11-07 05:41:00,No,,Yes,188.0,PM-001
PAY-16854,OR-85678,2011-02-08 21:15:00,No,,No,,PM-002
PAY-24935,OR-42500,2016-06-14 19:47:00,Yes,1017.0,No,,PM-001
PAY-36033,OR-63400,2023-07-08 11:20:00,No,,No,,PM-002
PAY-95564,OR-83778,2018-02-26 21:03:00,Yes,4204.0,Yes,439.0,PM-001
PAY-22857,OR-34598,2023-07-28 05:13:00,Yes,4625.0,Yes,424.0,PM-001
PAY-47892,OR-75610,2024-07-03 01:24:00,Yes,1721.0,No,,PM-002
PAY-28726,OR-63742,2022-05-24 03:56:00,No,,Yes,86.0,PM-002
PAY-77405,OR-31964,2018-04-02 04:44:00,Yes,3785.0,Yes,68.0,PM-002
PAY-27924,OR-73217,2022-01-22 14:43:00,Yes,657.0,No,,PM-002
PAY-82089,OR-44021,2024-05-10 17:30:00,Yes,3470.0,No,,PM-005
PAY-79929,OR-59764,2022-08-19 12:37:00,No,,Yes,44.0,PM-001
PAY-28128,OR-86804,2020-09-25 00:30:00,Yes,3862.0,No,,PM-004
PAY-42285,OR-74402,2020-12-24 05:53:00,No,,No,,PM-002
PAY-69369,OR-33244,2023-10-09 23:08:00,No,,Yes,473.0,PM-004
PAY-11519,OR-97216,2018-04-03 03:14:00,Yes,2166.0,Yes,281.0,PM-002
PAY-88057,OR-63789,2006-09-29 20:16:00,Yes,4372.0,No,,PM-002
PAY-86119,OR-78415,2023-04-30 23:21:00,Yes,537.0,Yes,174.0,PM-002
PAY-23806,OR-85651,2021-12-25 15:52:00,Yes,1129.0,No,,PM-002
PAY-37775,OR-45382,2022-03-13 10:59:00,No,,No,,PM-002
PAY-89435,OR-60777,2023-05-21 11:25:00,No,,Yes,467.0,PM-002
PAY-73000,OR-43463,2021-01-10 05:17:00,Yes,3290.0,Yes,326.0,PM-002
PAY-34741,OR-69527,2006-05-07 00:47:00,Yes,2770.0,Yes,20.0,PM-002
PAY-67781,OR-14636,2022-07-03 09:24:00,No,,No,,PM-004
PAY-82422,OR-36268,2021-04-04 18:11:00,No,,No,,PM-002
PAY-83140,OR-14249,2023-01-31 13:05:00,Yes,3107.0,No,,PM-002
PAY-31064,OR-69062,2024-04-30 12:45:00,Yes,116.0,No,,PM-002
PAY-97792,OR-32232,2024-06-18 05:56:00,Yes,397.0,No,,PM-005
PAY-45633,OR-48481,2019-10-15 19:49:00,Yes,1337.0,Yes,249.0,PM-003
PAY-16461,OR-26859,2023-06-20 00:38:00,Yes,3745.0,No,,PM-002
PAY-71605,OR-89433,2023-01-10 07:39:00,Yes,1671.0,Yes,284.0,PM-002
PAY-27387,OR-32241,2021-04-01 20:25:00,Yes,4562.0,Yes,486.0,PM-002
PAY-22676,OR-96571,2024-01-03 04:37:00,No,,Yes,12.0,PM-005
PAY-23615,OR-87225,2023-11-25 22:33:00,Yes,1163.0,No,,PM-002
PAY-35338,OR-67038,2007-02-25 13:07:00,Yes,1154.0,No,,PM-002
PAY-66543,OR-45481,2023-06-06 06:18:00,No,,No,,PM-002
PAY-26807,OR-73852,2024-01-17 05:54:00,Yes,523.0,Yes,289.0,PM-002
PAY-71000,OR-21710,2019-06-24 07:10:00,No,,No,,PM-001
PAY-25428,OR-48343,2012-07-21 10:32:00,No,,Yes,212.0,PM-002
PAY-58142,OR-37340,2023-12-09 02:28:00,Yes,2311.0,Yes,321.0,PM-002
PAY-27664,OR-44495,2018-05-28 22:39:00,Yes,282.0,No,,PM-002
PAY-28448,OR-23311,2023-12-05 18:17:00,Yes,2090.0,No,,PM-003
PAY-57149,OR-82267,2014-04-08 10:14:00,No,,No,,PM-004
PAY-71663,OR-70615,2022-06-24 08:06:00,Yes,4454.0,No,,PM-005
PAY-72995,OR-98495,2022-11-15 13:27:00,Yes,4835.0,No,,PM-001
PAY-11533,OR-41897,2024-07-02 22:55:00,No,,No,,PM-002
PAY-47155,OR-22364,2023-08-25 14:09:00,No,,Yes,339.0,PM-003
PAY-36869,OR-91074,2024-06-01 02:01:00,Yes,739.0,No,,PM-004
PAY-36473,OR-47327,2019-08-30 10:58:00,No,,No,,PM-002
PAY-96146,OR-69601,2023-03-24 08:56:00,Yes,4087.0,Yes,283.0,PM-002
PAY-49157,OR-61763,2020-12-15 18:27:00,No,,No,,PM-002
PAY-60246,OR-25515,2015-07-15 13:04:00,Yes,902.0,No,,PM-002
PAY-85162,OR-53606,2012-01-14 01:15:00,No,,No,,PM-002
PAY-57836,OR-46789,2022-07-05 16:58:00,No,,No,,PM-005
PAY-31441,OR-68359,2022-06-24 22:01:00,Yes,3099.0,No,,PM-002
PAY-12435,OR-82937,2024-06-11 04:49:00,Yes,998.0,Yes,430.0,PM-005
PAY-46535,OR-91916,2021-06-05 12:15:00,No,,No,,PM-005
PAY-79029,OR-75816,2017-12-18 02:03:00,No,,No,,PM-002
PAY-91992,OR-66393,2016-11-02 12:41:00,Yes,2218.0,Yes,100.0,PM-002
PAY-93418,OR-60917,2024-05-17 16:38:00,Yes,2362.0,Yes,28.0,PM-002
PAY-15801,OR-57336,2023-09-23 01:18:00,Yes,970.0,Yes,93.0,PM-002
PAY-52642,OR-98176,2017-11-09 22:09:00,Yes,448.0,Yes,426.0,PM-002
PAY-16947,OR-63554,2024-02-14 01:50:00,No,,Yes,143.0,PM-002
PAY-89342,OR-70729,2015-11-06 08:34:00,Yes,814.0,Yes,314.0,PM-002
PAY-67785,OR-44203,2019-04-02 00:05:00,Yes,4957.0,Yes,270.0,PM-002
PAY-76400,OR-12531,2024-05-24 18:58:00,Yes,567.0,Yes,440.0,PM-001
PAY-18272,OR-71157,2023-02-26 06:27:00,Yes,4333.0,Yes,308.0,PM-002
PAY-63238,OR-77225,2023-12-02 22:33:00,Yes,3869.0,No,,PM-005
PAY-63017,OR-65990,2018-02-25 11:34:00,No,,Yes,113.0,PM-002
PAY-78618,OR-37739,2023-04-07 18:59:00,Yes,4677.0,Yes,190.0,PM-002
PAY-36278,OR-96064,2024-06-02 00:16:00,No,,Yes,229.0,PM-001
PAY-32130,OR-75117,2018-06-14 07:34:00,No,,No,,PM-002
PAY-57565,OR-67152,2023-07-10 09:40:00,Yes,2290.0,No,,PM-001
PAY-42641,OR-39224,2023-11-11 18:51:00,No,,No,,PM-004
PAY-81818,OR-45543,2021-07-03 08:58:00,Yes,467.0,Yes,257.0,PM-002
PAY-28566,OR-55007,2024-02-21 13:09:00,Yes,1220.0,Yes,431.0,PM-003
PAY-64677,OR-58510,2020-11-24 15:35:00,No,,Yes,296.0,PM-002
PAY-92631,OR-12392,2018-12-22 02:03:00,Yes,2666.0,No,,PM-005
PAY-21601,OR-30839,2024-05-23 21:01:00,Yes,1928.0,No,,PM-002
PAY-53931,OR-55087,2018-09-18 10:50:00,Yes,2031.0,No,,PM-002
PAY-38413,OR-94916,2023-11-28 21:08:00,No,,No,,PM-002
PAY-42822,OR-98109,2021-02-02 18:24:00,No,,No,,PM-001
PAY-67908,OR-83210,2022-04-16 05:56:00,No,,Yes,123.0,PM-002
PAY-33249,OR-46392,2024-05-31 00:01:00,Yes,648.0,No,,PM-002
PAY-73435,OR-65164,2023-04-13 11:11:00,Yes,2360.0,No,,PM-002
PAY-41216,OR-54396,2024-01-27 12:45:00,No,,No,,PM-002
PAY-48891,OR-87307,2022-03-07 14:48:00,No,,No,,PM-002
PAY-87668,OR-76453,2023-08-31 07:39:00,Yes,457.0,No,,PM-002
PAY-10620,OR-23503,2022-08-31 16:57:00,Yes,1359.0,No,,PM-002
PAY-91360,OR-40788,2021-02-17 21:01:00,No,,Yes,400.0,PM-002
PAY-68294,OR-86205,2022-11-12 01:16:00,No,,No,,PM-005
PAY-89284,OR-59320,2024-04-19 01:19:00,No,,Yes,243.0,PM-002
PAY-55043,OR-38614,2023-10-03 08:31:00,No,,Yes,78.0,PM-002
PAY-92886,OR-85859,2023-01-29 10:03:00,Yes,1370.0,Yes,267.0,PM-004
PAY-24017,OR-83273,2012-01-14 01:41:00,Yes,503.0,Yes,26.0,PM-004
PAY-82274,OR-13616,2024-05-06 08:32:00,No,,No,,PM-002
PAY-83436,OR-57885,2024-01-20 09:21:00,Yes,4416.0,Yes,483.0,PM-002
PAY-94727,OR-66015,2021-04-12 05:36:00,Yes,1318.0,No,,PM-002
PAY-24749,OR-35967,2023-07-12 23:54:00,No,,No,,PM-002
PAY-93844,OR-40702,2023-11-14 06:16:00,Yes,1031.0,Yes,459.0,PM-004
PAY-47247,OR-72008,2020-09-20 09:25:00,No,,Yes,249.0,PM-002
PAY-87360,OR-49321,2010-02-05 20:27:00,No,,No,,PM-004
PAY-39874,OR-64592,2015-10-26 00:14:00,No,,Yes,331.0,PM-002
PAY-24978,OR-51874,2016-06-21 20:00:00,Yes,1707.0,No,,PM-002
PAY-69316,OR-55136,2023-08-02 21:36:00,Yes,4465.0,Yes,245.0,PM-002
PAY-42162,OR-58493,2005-11-24 23:34:00,No,,No,,PM-002
PAY-73959,OR-55306,2024-04-22 06:32:00,No,,No,,PM-002
PAY-97842,OR-14474,2024-06-28 06:07:00,Yes,3781.0,No,,PM-003
PAY-95453,OR-38601,2024-01-30 00:17:00,No,,Yes,382.0,PM-002
PAY-38281,OR-76414,2022-12-23 04:41:00,Yes,4930.0,No,,PM-002
PAY-14491,OR-72560,2019-02-21 10:18:00,Yes,2323.0,Yes,210.0,PM-002
PAY-48295,OR-55129,2022-06-17 00:01:00,Yes,4807.0,No,,PM-002
PAY-83638,OR-85871,2020-12-02 22:55:00,No,,No,,PM-002
PAY-93676,OR-88974,2024-06-10 21:16:00,No,,No,,PM-003
PAY-58658,OR-78208,2019-07-07 20:23:00,No,,Yes,450.0,PM-002
PAY-55330,OR-55766,2024-04-10 13:53:00,Yes,144.0,No,,PM-002
PAY-18826,OR-29553,2014-06-28 21:50:00,Yes,3724.0,Yes,12.0,PM-005
PAY-15457,OR-74422,2018-05-19 18:20:00,No,,Yes,70.0,PM-002
PAY-32703,OR-93795,2011-02-07 12:11:00,No,,Yes,10.0,PM-001
PAY-52105,OR-14386,2023-06-23 21:16:00,No,,Yes,327.0,PM-005
PAY-81214,OR-11897,2015-01-24 14:52:00,Yes,2257.0,Yes,159.0,PM-002
PAY-24632,OR-84448,2016-04-09 06:13:00,Yes,744.0,Yes,202.0,PM-002
PAY-54602,OR-85156,2021-03-03 21:52:00,No,,Yes,280.0,PM-004
PAY-80191,OR-49987,2020-03-07 09:53:00,No,,Yes,218.0,PM-005
PAY-10215,OR-96351,2020-12-08 01:40:00,No,,No,,PM-002
PAY-31750,OR-17869,2023-07-27 17:33:00,No,,No,,PM-002
PAY-82194,OR-17039,2024-02-24 18:55:00,No,,Yes,194.0,PM-002
PAY-50647,OR-85133,2023-01-11 06:28:00,Yes,1257.0,No,,PM-001
PAY-48948,OR-31847,2011-09-01 02:28:00,No,,No,,PM-002
PAY-36389,OR-94806,2019-05-21 06:54:00,Yes,3876.0,No,,PM-001
PAY-84045,OR-62852,2024-05-13 22:30:00,No,,Yes,287.0,PM-001
PAY-25514,OR-33065,2017-02-05 16:24:00,Yes,2412.0,No,,PM-002
PAY-98732,OR-68226,2022-01-20 04:15:00,Yes,2066.0,No,,PM-002
