PaymentID,OrderID,PaymentDate,GiftCardUsage,GiftCardAmount,CouponUsage,CouponAmount,PaymentMethodID
PAY-99128,OR-86109,2022-08-21 03:36:00,Yes,4403.0,Yes,83.0,PM-005
PAY-40008,OR-58247,2016-09-28 02:45:00,No,,Yes,419.0,PM-002
PAY-18622,OR-88426,2024-02-17 21:22:00,Yes,870.0,Yes,312.0,PM-002
PAY-78249,OR-21933,2023-11-21 19:12:00,Yes,2436.0,No,,PM-002
PAY-36230,OR-34592,2023-02-13 22:36:00,No,,No,,PM-005
PAY-34556,OR-29674,2021-08-22 17:09:00,No,,Yes,165.0,PM-002
PAY-52247,OR-32848,2011-01-21 18:40:00,No,,Yes,416.0,PM-001
PAY-46644,OR-34315,2014-04-15 11:53:00,No,,No,,PM-002
PAY-53982,OR-35837,2021-11-10 14:37:00,Yes,4581.0,No,,PM-005
PAY-25273,OR-64499,2012-08-13 23:06:00,No,,Yes,121.0,PM-004
PAY-76773,OR-59922,2024-04-25 10:41:00,No,,Yes,396.0,PM-002
PAY-96932,OR-16666,2022-05-18 06:20:00,Yes,1615.0,No,,PM-002
PAY-51673,OR-85204,2024-06-12 20:26:00,No,,No,,PM-002
PAY-86055,OR-31602,2024-04-12 07:59:00,No,,No,,PM-002
PAY-91432,OR-20760,2024-03-18 01:35:00,No,,Yes,438.0,PM-002
PAY-75065,OR-97567,2024-06-24 07:35:00,No,,Yes,480.0,PM-002
PAY-61604,OR-58308,2020-10-04 05:55:00,No,,Yes,500.0,PM-005
PAY-16301,OR-61550,2023-01-19 23:39:00,No,,No,,PM-001
PAY-93400,OR-86904,2024-03-05 20:47:00,Yes,3575.0,No,,PM-002
PAY-70509,OR-57198,2021-12-17 07:18:00,No,,Yes,104.0,PM-004
PAY-79917,OR-40659,2024-06-11 02:59:00,No,,Yes,284.0,PM-002
PAY-78641,OR-62159,2024-05-17 08:58:00,Yes,309.0,Yes,168.0,PM-003
PAY-15993,OR-52552,2021-08-20 08:07:00,Yes,1377.0,Yes,209.0,PM-002
PAY-35186,OR-35015,2020-05-10 08:51:00,Yes,2624.0,No,,PM-002
PAY-32905,OR-55158,2023-01-21 19:16:00,Yes,2990.0,No,,PM-005
PAY-25775,OR-23441,2021-09-27 02:06:00,Yes,1579.0,No,,PM-003
PAY-65648,OR-44360,2023-12-06 14:41:00,Yes,4665.0,No,,PM-001
PAY-28773,OR-63707,2023-03-16 06:30:00,Yes,1845.0,No,,PM-005
PAY-46282,OR-97938,2020-03-29 14:10:00,Yes,4834.0,Yes,255.0,PM-002
PAY-24764,OR-17821,2017-04-20 19:34:00,No,,No,,PM-002
PAY-40828,OR-76546,2019-06-04 21:20:00,Yes,2021.0,No,,PM-002
PAY-89237,OR-34208,2022-09-18 15:33:00,Yes,2564.0,No,,PM-002
PAY-49444,OR-50802,2022-02-15 06:14:00,Yes,2682.0,No,,PM-002
PAY-35541,OR-79449,2024-02-12 02:03:00,No,,Yes,91.0,PM-001
PAY-11613,OR-62630,2021-07-19 14:42:00,No,,Yes,199.0,PM-002
PAY-55513,OR-44599,2024-01-08 03:23:00,No,,Yes,167.0,PM-002
PAY-18507,OR-82412,2023-08-06 16:03:00,No,,Yes,312.0,PM-002
PAY-64286,OR-79947,2023-11-09 15:14:00,No,,Yes,492.0,PM-005
PAY-93396,OR-39629,2022-01-26 23:33:00,Yes,1831.0,Yes,352.0,PM-002
PAY-19144,OR-89328,2023-11-21 12:33:00,No,,No,,PM-003
PAY-47199,OR-31049,2020-06-10 17:59:00,Yes,3180.0,No,,PM-002
PAY-36134,OR-19466,2023-11-06 17:52:00,No,,No,,PM-003
PAY-98733,OR-62359,2024-05-25 08:35:00,Yes,3311.0,Yes,195.0,PM-002
PAY-33599,OR-60910,2023-04-28 06:26:00,Yes,2210.0,Yes,71.0,PM-002
PAY-69821,OR-73103,2024-02-27 23:17:00,No,,No,,PM-002
PAY-18175,OR-72760,2016-12-31 15:21:00,No,,Yes,61.0,PM-002
PAY-41374,OR-52305,2015-03-17 18:53:00,Yes,4440.0,No,,PM-003
PAY-76871,OR-57825,2023-09-26 07:56:00,No,,No,,PM-002
PAY-93902,OR-34360,2012-05-21 14:12:00,Yes,3019.0,No,,PM-002
PAY-48328,OR-88701,2024-06-20 05:47:00,No,,Yes,67.0,PM-004
PAY-73894,OR-66323,2024-02-25 20:18:00,No,,Yes,489.0,PM-002
PAY-22396,OR-83042,2000-01-30 20:09:00,No,,No,,PM-002
PAY-98588,OR-51299,2021-06-27 10:07:00,Yes,668.0,No,,PM-002
PAY-77078,OR-75619,2024-02-07 12:49:00,Yes,3419.0,Yes,221.0,PM-001
PAY-37420,OR-93569,2022-12-01 06:21:00,No,,Yes,114.0,PM-002
PAY-32210,OR-92506,2024-05-01 14:43:00,No,,Yes,96.0,PM-004
PAY-75886,OR-56258,2022-02-12 08:38:00,No,,No,,PM-002
PAY-18513,OR-69236,2013-11-19 04:03:00,No,,No,,PM-001
PAY-70077,OR-94786,2023-01-31 07:01:00,No,,Yes,165.0,PM-002
PAY-61910,OR-77627,2021-07-24 22:06:00,No,,No,,PM-001
PAY-49011,OR-99251,2021-10-14 12:29:00,Yes,2293.0,No,,PM-002
PAY-63201,OR-87893,2020-12-12 00:12:00,Yes,2623.0,Yes,215.0,PM-002
PAY-67150,OR-24348,2018-05-10 15:23:00,Yes,2200.0,Yes,22.0,PM-005
PAY-51599,OR-62308,2021-11-22 11:24:00,No,,No,,PM-002
PAY-31294,OR-97494,2022-04-05 05:57:00,Yes,3604.0,No,,PM-003
PAY-66553,OR-16943,2006-02-07 04:19:00,No,,Yes,194.0,PM-001
PAY-91217,OR-72815,2016-04-18 19:03:00,No,,Yes,31.0,PM-005
PAY-25935,OR-47280,2009-07-10 23:30:00,Yes,1014.0,No,,PM-002
PAY-29322,OR-76009,2023-12-27 04:25:00,No,,No,,PM-002
PAY-21592,OR-62192,2021-12-11 17:40:00,No,,No,,PM-002
PAY-40765,OR-49541,2022-09-17 18:49:00,Yes,1943.0,No,,PM-002
PAY-87593,OR-84104,2024-06-22 10:55:00,Yes,3536.0,No,,PM-004
PAY-84040,OR-44396,2017-07-28 14:44:00,Yes,1678.0,Yes,408.0,PM-005
PAY-44943,OR-76292,2023-07-03 03:14:00,No,,No,,PM-002
PAY-12349,OR-23416,2024-02-18 01:48:00,No,,No,,PM-001
PAY-99913,OR-13904,2023-08-03 04:59:00,No,,Yes,60.0,PM-002
PAY-89859,OR-83707,2024-05-13 01:04:00,Yes,460.0,No,,PM-004
PAY-36067,OR-80979,2023-05-03 02:31:00,No,,No,,PM-002
PAY-20261,OR-26581,2024-04-07 05:31:00,Yes,2437.0,Yes,492.0,PM-002
PAY-94850,OR-29548,2023-11-12 07:37:00,No,,No,,PM-001
PAY-24386,OR-29005,2022-12-21 02:18:00,Yes,2779.0,Yes,481.0,PM-002
PAY-63972,OR-24414,2023-02-05 01:47:00,Yes,4964.0,Yes,109.0,PM-002
PAY-39094,OR-45618,2024-06-11 21:04:00,No,,Yes,239.0,PM-002
PAY-84471,OR-90118,2019-10-01 03:19:00,No,,No,,PM-001
PAY-41516,OR-82855,2003-08-14 10:57:00,Yes,3628.0,Yes,313.0,PM-002
PAY-96814,OR-50226,2023-11-19 20:10:00,No,,No,,PM-003
PAY-98175,OR-16272,2015-01-20 16:57:00,No,,No,,PM-004
PAY-71771,OR-53516,2012-04-07 20:35:00,No,,Yes,132.0,PM-004
PAY-14603,OR-75221,2023-02-20 10:13:00,No,,Yes,265.0,PM-005
PAY-82346,OR-18630,2024-06-23 22:47:00,No,,Yes,34.0,PM-002
PAY-73721,OR-87199,2023-07-19 20:04:00,Yes,1266.0,Yes,293.0,PM-002
PAY-99390,OR-46195,2022-09-06 20:59:00,Yes,3932.0,Yes,404.0,PM-003
PAY-11139,OR-21001,2023-07-01 14:15:00,No,,No,,PM-002
PAY-81513,OR-47923,2019-02-27 18:54:00,Yes,2315.0,Yes,22.0,PM-002
PAY-60443,OR-93157,2023-05-16 19:51:00,Yes,3096.0,No,,PM-004
PAY-30890,OR-98807,2024-06-25 23:07:00,Yes,2967.0,No,,PM-002
PAY-22726,OR-43173,2023-01-15 23:05:00,No,,Yes,421.0,PM-004
PAY-21092,OR-57267,2023-12-06 03:15:00,Yes,2702.0,No,,PM-002
PAY-70414,OR-25513,2024-01-19 05:44:00,No,,Yes,187.0,PM-004
PAY-16883,OR-49517,2018-07-20 10:41:00,No,,No,,PM-003
PAY-20635,OR-25406,2023-05-30 00:16:00,Yes,1512.0,Yes,278.0,PM-002
PAY-99410,OR-30551,2012-10-15 12:00:00,Yes,686.0,No,,PM-002
PAY-12547,OR-31930,2024-03-22 15:23:00,No,,No,,PM-002
PAY-40030,OR-59842,2024-05-05 11:18:00,No,,No,,PM-002
PAY-63934,OR-93658,2022-03-04 21:09:00,No,,Yes,24.0,PM-002
PAY-99895,OR-88916,2018-10-29 03:22:00,Yes,1586.0,No,,PM-002
PAY-12168,OR-11423,2024-06-23 15:06:00,No,,Yes,354.0,PM-004
PAY-58863,OR-66653,2020-04-23 01:24:00,Yes,1612.0,Yes,197.0,PM-004
PAY-47790,OR-11314,2016-05-31 07:19:00,No,,No,,PM-002
PAY-79716,OR-34332,2009-12-21 15:32:00,Yes,4348.0,Yes,197.0,PM-002
PAY-24149,OR-66055,2024-03-12 17:03:00,Yes,2248.0,Yes,11.0,PM-002
PAY-22814,OR-92581,2010-05-14 11:54:00,No,,No,,PM-001
PAY-50302,OR-66923,2023-02-05 22:10:00,Yes,628.0,No,,PM-005
PAY-13571,OR-45383,2018-05-30 08:08:00,Yes,1236.0,Yes,42.0,PM-001
PAY-96276,OR-55356,2023-05-20 12:04:00,Yes,4705.0,Yes,386.0,PM-002
PAY-45736,OR-24978,2015-10-01 07:26:00,Yes,1200.0,No,,PM-002
PAY-38279,OR-78361,2021-01-01 11:55:00,Yes,703.0,Yes,293.0,PM-002
PAY-26997,OR-29786,2018-02-21 22:20:00,No,,Yes,498.0,PM-001
PAY-13708,OR-56138,2011-09-07 07:17:00,No,,Yes,450.0,PM-002
PAY-77749,OR-82266,2023-01-22 22:01:00,No,,Yes,376.0,PM-002
PAY-66015,OR-89257,2022-07-23 17:41:00,Yes,4753.0,No,,PM-002
PAY-30808,OR-85896,2024-04-15 05:09:00,No,,No,,PM-002
PAY-59930,OR-10640,2021-04-19 12:38:00,No,,No,,PM-002
PAY-26096,OR-29258,2023-10-02 00:58:00,No,,No,,PM-002
PAY-22432,OR-81219,2021-10-29 10:15:00,Yes,2699.0,Yes,72.0,PM-002
PAY-38933,OR-48166,2024-03-07 01:37:00,Yes,805.0,No,,PM-001
PAY-10585,OR-47193,2011-09-05 07:34:00,No,,Yes,291.0,PM-002
PAY-94241,OR-88648,2000-05-23 12:52:00,Yes,3473.0,Yes,41.0,PM-002
PAY-47486,OR-54507,2022-12-26 03:41:00,No,,No,,PM-002
PAY-63289,OR-14502,2012-07-10 08:02:00,Yes,1096.0,Yes,165.0,PM-002
PAY-99667,OR-21040,2022-08-27 22:40:00,No,,No,,PM-002
PAY-11881,OR-17892,2006-03-19 15:48:00,Yes,2110.0,Yes,119.0,PM-002
PAY-40365,OR-53171,2014-11-30 21:14:00,No,,No,,PM-001
PAY-31579,OR-61861,2020-07-26 00:44:00,No,,Yes,105.0,PM-002
PAY-87939,OR-70222,2021-07-29 11:46:00,No,,Yes,260.0,PM-002
PAY-63694,OR-13636,2018-10-06 05:36:00,Yes,356.0,Yes,316.0,PM-002
PAY-42153,OR-42398,2024-06-04 16:50:00,No,,No,,PM-002
PAY-27261,OR-67650,2023-05-04 00:12:00,No,,No,,PM-001
PAY-24830,OR-50342,2015-11-25 02:32:00,Yes,3582.0,No,,PM-002
PAY-66218,OR-59477,2015-08-20 08:53:00,No,,No,,PM-003
PAY-10175,OR-22953,2010-03-20 01:39:00,No,,No,,PM-004
PAY-34538,OR-39315,1999-08-22 22:31:00,Yes,4834.0,No,,PM-003
PAY-42506,OR-17936,2024-02-26 16:20:00,No,,No,,PM-002
PAY-65202,OR-97266,2020-02-24 09:49:00,Yes,2575.0,Yes,351.0,PM-005
PAY-71241,OR-10312,2017-03-22 03:12:00,Yes,978.0,No,,PM-002
PAY-70460,OR-71562,2023-01-17 21:22:00,No,,No,,PM-002
PAY-50898,OR-89943,2020-10-17 19:58:00,Yes,1589.0,Yes,199.0,PM-002
PAY-58990,OR-81679,2007-03-09 00:39:00,Yes,2631.0,No,,PM-002
PAY-57089,OR-66136,2024-05-06 00:03:00,Yes,4050.0,No,,PM-002
PAY-90416,OR-13343,2024-06-09 23:21:00,Yes,3949.0,Yes,182.0,PM-002
PAY-22847,OR-56392,2022-02-02 12:11:00,Yes,1306.0,No,,PM-002
PAY-21134,OR-82475,2023-06-28 06:35:00,No,,No,,PM-005
PAY-57210,OR-38143,2023-05-09 13:27:00,Yes,3928.0,Yes,76.0,PM-002
PAY-86468,OR-75615,2011-10-14 00:43:00,No,,No,,PM-002
PAY-79122,OR-17568,2020-08-29 12:26:00,Yes,2773.0,Yes,290.0,PM-002
PAY-72616,OR-37352,2021-04-18 09:08:00,Yes,348.0,No,,PM-002
PAY-85568,OR-35136,2024-06-15 01:11:00,No,,No,,PM-004
PAY-41151,OR-93232,2024-06-04 05:33:00,Yes,961.0,No,,PM-002
PAY-86350,OR-57554,2019-12-10 15:41:00,No,,Yes,192.0,PM-005
PAY-68371,OR-22400,2018-05-15 22:16:00,No,,No,,PM-002
PAY-99221,OR-33514,2024-05-07 19:00:00,Yes,4731.0,Yes,239.0,PM-005
PAY-18555,OR-99271,2024-03-14 09:05:00,No,,No,,PM-005
PAY-62170,OR-59438,2023-06-04 11:25:00,No,,No,,PM-002
PAY-32688,OR-97204,2023-04-09 08:15:00,Yes,1092.0,Yes,385.0,PM-001
PAY-85666,OR-54094,2023-06-13 00:07:00,Yes,2309.0,No,,PM-002
PAY-93183,OR-92998,2022-07-04 07:53:00,Yes,4880.0,No,,PM-002
PAY-39897,OR-74169,2021-09-21 17:05:00,No,,No,,PM-003
PAY-57432,OR-59102,2018-07-25 05:47:00,No,,No,,PM-002
PAY-26289,OR-95253,2014-12-18 17:52:00,Yes,2330.0,Yes,441.0,PM-002
PAY-82193,OR-62761,2014-06-21 03:08:00,Yes,1345.0,Yes,179.0,PM-003
PAY-89266,OR-96425,2018-09-22 09:01:00,No,,Yes,83.0,PM-002
PAY-24908,OR-51229,2023-07-23 03:29:00,Yes,2617.0,No,,PM-002
PAY-94943,OR-24554,2018-07-04 03:39:00,Yes,2395.0,Yes,101.0,PM-002
PAY-60079,OR-10821,2024-06-20 19:17:00,No,,No,,PM-005
PAY-48792,OR-19586,2021-11-23 19:36:00,Yes,5000.0,Yes,438.0,PM-002
PAY-82929,OR-79395,2020-02-25 17:00:00,Yes,4073.0,Yes,498.0,PM-002
PAY-99422,OR-51397,2020-03-26 09:50:00,No,,No,,PM-002
PAY-12563,OR-95639,2018-03-27 08:51:00,Yes,1569.0,No,,PM-001
PAY-56338,OR-83671,1995-05-20 13:03:00,No,,Yes,84.0,PM-002
PAY-54058,OR-66709,2022-08-22 22:54:00,No,,Yes,414.0,PM-004
PAY-91560,OR-81388,2024-02-11 15:50:00,No,,Yes,456.0,PM-002
PAY-36803,OR-53175,2012-11-29 07:08:00,No,,Yes,480.0,PM-002
PAY-64657,OR-96800,2020-09-30 18:14:00,Yes,1161.0,No,,PM-002
PAY-54983,OR-85614,2022-11-21 17:33:00,Yes,4502.0,Yes,268.0,PM-004
PAY-51151,OR-73474,2020-05-14 00:14:00,Yes,3726.0,Yes,252.0,PM-002
PAY-15429,OR-28361,2020-03-25 03:54:00,Yes,3734.0,No,,PM-002
PAY-23252,OR-90967,2023-09-12 23:57:00,No,,No,,PM-002
PAY-54432,OR-98075,2024-07-01 22:56:00,No,,No,,PM-004
PAY-13276,OR-58400,2018-09-11 01:41:00,No,,Yes,394.0,PM-002
PAY-39731,OR-57892,2003-04-07 01:16:00,Yes,4137.0,Yes,341.0,PM-002
PAY-75020,OR-56833,2007-09-23 01:25:00,No,,Yes,298.0,PM-002
PAY-83285,OR-59863,2022-02-04 04:49:00,Yes,3350.0,No,,PM-001
PAY-24760,OR-90853,2024-06-12 18:14:00,No,,No,,PM-002
PAY-38226,OR-23418,2016-11-25 00:02:00,Yes,3288.0,Yes,134.0,PM-002
PAY-82523,OR-63354,2020-09-10 22:07:00,No,,No,,PM-002
PAY-41250,OR-86269,2023-12-11 20:10:00,Yes,4817.0,Yes,138.0,PM-005
PAY-37730,OR-80473,2022-08-13 17:54:00,No,,No,,PM-001
PAY-14290,OR-15204,2018-11-09 15:36:00,Yes,4426.0,Yes,85.0,PM-002
PAY-60909,OR-25392,2023-05-31 02:11:00,Yes,4300.0,No,,PM-003
PAY-17524,OR-62297,2011-06-17 18:07:00,Yes,2755.0,Yes,472.0,PM-002
PAY-38792,OR-53251,2020-06-25 01:05:00,Yes,4698.0,Yes,394.0,PM-002
PAY-30292,OR-20551,2021-02-23 09:57:00,No,,Yes,170.0,PM-002
PAY-82725,OR-40989,2023-03-16 18:05:00,Yes,149.0,No,,PM-002
PAY-35015,OR-80177,2022-12-28 18:06:00,Yes,4227.0,No,,PM-002
PAY-32975,OR-26386,2006-07-28 03:12:00,No,,Yes,84.0,PM-002
PAY-53635,OR-34843,2020-03-08 03:48:00,Yes,717.0,No,,PM-001
PAY-46042,OR-27887,2023-07-08 03:42:00,Yes,1433.0,No,,PM-002
PAY-42483,OR-44490,2018-07-23 22:59:00,Yes,3570.0,No,,PM-002
PAY-90386,OR-97617,2024-04-23 09:02:00,No,,No,,PM-002
PAY-96637,OR-17446,2023-09-17 01:11:00,No,,Yes,355.0,PM-002
PAY-59166,OR-78858,2024-01-27 19:47:00,Yes,3944.0,No,,PM-003
PAY-50863,OR-80799,2023-12-04 02:16:00,Yes,4731.0,Yes,187.0,PM-002
PAY-31951,OR-87325,2024-03-01 03:02:00,No,,Yes,109.0,PM-002
PAY-43873,OR-10824,2022-07-29 12:41:00,Yes,191.0,Yes,241.0,PM-004
PAY-37583,OR-87992,2014-12-16 12:21:00,No,,Yes,384.0,PM-002
PAY-13719,OR-20081,2020-04-11 16:57:00,No,,Yes,188.0,PM-002
PAY-48632,OR-77652,2023-12-16 23:40:00,Yes,2169.0,Yes,257.0,PM-002
PAY-55361,OR-29291,2022-08-28 02:43:00,Yes,4867.0,No,,PM-002
PAY-75387,OR-64625,2023-11-23 01:57:00,Yes,618.0,No,,PM-004
PAY-28062,OR-33325,2021-01-19 04:25:00,No,,Yes,344.0,PM-002
PAY-95019,OR-59605,2018-04-10 03:43:00,No,,No,,PM-001
PAY-84060,OR-57562,2024-02-14 01:59:00,No,,No,,PM-003
PAY-44306,OR-59036,2023-02-08 09:52:00,Yes,532.0,Yes,80.0,PM-002
PAY-37696,OR-19499,2023-10-11 18:26:00,Yes,4108.0,Yes,461.0,PM-002
PAY-49242,OR-28631,2024-02-03 08:26:00,Yes,3668.0,No,,PM-002
PAY-98374,OR-21719,2019-08-27 03:38:00,No,,Yes,165.0,PM-002
PAY-68810,OR-74804,2008-06-08 02:21:00,No,,No,,PM-002
PAY-16621,OR-92120,2023-01-10 21:04:00,No,,No,,PM-002
PAY-90666,OR-41536,2023-06-17 14:34:00,No,,No,,PM-001
PAY-46249,OR-62582,2017-02-11 06:41:00,No,,No,,PM-002
PAY-35799,OR-78995,2023-10-25 01:07:00,Yes,2248.0,Yes,384.0,PM-004
PAY-70075,OR-95544,2015-10-20 15:08:00,Yes,4045.0,Yes,81.0,PM-002
PAY-39198,OR-97870,2022-07-17 05:06:00,Yes,688.0,Yes,436.0,PM-002
PAY-79124,OR-61032,2024-03-03 03:45:00,Yes,2198.0,Yes,52.0,PM-002
PAY-27589,OR-40999,2023-10-08 01:03:00,No,,No,,PM-002
PAY-44068,OR-74548,2023-06-15 16:37:00,Yes,1814.0,No,,PM-002
PAY-89515,OR-75579,2018-07-01 22:07:00,Yes,2853.0,No,,PM-002
PAY-42894,OR-34012,2016-08-01 18:18:00,No,,Yes,226.0,PM-002
PAY-39039,OR-82443,2023-11-01 00:59:00,No,,Yes,190.0,PM-002
PAY-23541,OR-97169,2006-01-14 05:32:00,No,,No,,PM-002
PAY-65337,OR-52181,2024-03-31 19:02:00,No,,No,,PM-002
PAY-70914,OR-75868,2024-05-01 14:49:00,No,,No,,PM-002
PAY-80571,OR-15218,2024-05-21 01:16:00,No,,No,,PM-004
PAY-21318,OR-11063,2021-05-28 17:51:00,Yes,3876.0,Yes,192.0,PM-002
PAY-73631,OR-86212,2009-05-10 03:20:00,Yes,2687.0,No,,PM-004
PAY-27102,OR-49025,2020-12-22 13:39:00,Yes,2518.0,No,,PM-004
PAY-93162,OR-18133,2023-11-30 06:22:00,No,,Yes,276.0,PM-005
PAY-23263,OR-40111,2013-05-15 18:09:00,Yes,1105.0,Yes,41.0,PM-005
PAY-95865,OR-95274,2024-01-28 10:53:00,Yes,2492.0,No,,PM-002
PAY-98124,OR-25544,2022-04-30 07:36:00,Yes,4434.0,Yes,418.0,PM-001
PAY-30523,OR-89341,2018-09-14 13:58:00,Yes,1794.0,Yes,177.0,PM-001
PAY-70207,OR-15633,2021-06-05 14:35:00,Yes,2041.0,Yes,150.0,PM-002
PAY-21071,OR-55778,2024-05-19 16:21:00,No,,No,,PM-005
PAY-92472,OR-74093,2014-09-10 01:22:00,Yes,4550.0,Yes,353.0,PM-003
PAY-22522,OR-64054,2023-03-12 04:43:00,No,,No,,PM-004
PAY-79040,OR-35235,2023-05-20 19:13:00,No,,Yes,38.0,PM-002
PAY-31729,OR-10483,2024-06-03 01:42:00,No,,Yes,170.0,PM-003
PAY-16533,OR-23170,2024-02-03 23:22:00,No,,No,,PM-005
PAY-95664,OR-12775,2023-10-14 13:43:00,Yes,211.0,Yes,380.0,PM-002
PAY-41484,OR-35788,2019-06-18 06:59:00,No,,No,,PM-003
PAY-69925,OR-23512,2024-05-19 02:17:00,No,,Yes,374.0,PM-002
PAY-46351,OR-42198,2023-07-04 22:00:00,Yes,3833.0,Yes,314.0,PM-002
PAY-82926,OR-93512,2023-09-04 20:28:00,No,,Yes,256.0,PM-002
PAY-18216,OR-15951,2022-04-21 15:23:00,No,,No,,PM-001
PAY-27874,OR-28074,2022-02-14 22:56:00,No,,Yes,470.0,PM-002
PAY-85418,OR-66538,2023-10-02 16:55:00,No,,Yes,165.0,PM-002
PAY-80146,OR-21298,2019-09-02 22:25:00,No,,No,,PM-002
PAY-88168,OR-90464,2011-12-21 20:16:00,Yes,2682.0,No,,PM-002
PAY-94945,OR-86699,2024-06-21 04:32:00,No,,Yes,466.0,PM-002
PAY-71633,OR-20782,2007-03-19 05:34:00,Yes,3633.0,Yes,255.0,PM-005
PAY-39667,OR-26120,2024-03-31 04:45:00,No,,No,,PM-005
PAY-17731,OR-97374,2019-08-24 10:39:00,No,,Yes,414.0,PM-002
PAY-90299,OR-51326,2023-11-20 17:09:00,Yes,274.0,Yes,229.0,PM-002
PAY-62589,OR-30578,2020-03-02 03:45:00,Yes,3012.0,Yes,494.0,PM-002
PAY-57503,OR-76024,2012-11-24 21:58:00,Yes,1525.0,No,,PM-002
PAY-20637,OR-60507,2023-05-09 19:22:00,No,,No,,PM-001
PAY-17323,OR-74056,2018-06-26 22:44:00,Yes,3425.0,No,,PM-002
PAY-98896,OR-78882,2021-10-29 02:42:00,Yes,1926.0,No,,PM-005
PAY-24846,OR-77825,2021-01-09 18:48:00,Yes,3043.0,No,,PM-002
PAY-91961,OR-13661,2021-03-30 07:57:00,Yes,655.0,Yes,156.0,PM-002
PAY-31895,OR-94993,2010-12-10 06:47:00,Yes,3892.0,Yes,395.0,PM-002
PAY-49182,OR-51610,2024-04-15 11:16:00,No,,Yes,115.0,PM-002
PAY-31235,OR-27103,2020-11-10 16:54:00,No,,Yes,29.0,PM-002
PAY-64667,OR-12461,2022-03-30 20:12:00,No,,Yes,321.0,PM-002
PAY-84200,OR-55375,2011-01-06 14:03:00,Yes,301.0,Yes,489.0,PM-005
PAY-28040,OR-18538,2017-09-19 13:50:00,Yes,2680.0,No,,PM-002
PAY-79769,OR-32719,2021-05-14 14:48:00,No,,No,,PM-002
PAY-50288,OR-46829,2022-08-09 19:52:00,Yes,648.0,Yes,217.0,PM-005
PAY-35188,OR-90409,2013-05-06 20:14:00,No,,No,,PM-002
PAY-59428,OR-68274,2021-05-28 05:51:00,No,,No,,PM-002
PAY-98419,OR-43172,2019-11-20 10:58:00,No,,Yes,240.0,PM-003
PAY-14447,OR-16756,2023-08-18 19:09:00,Yes,462.0,No,,PM-003
PAY-70704,OR-61498,2023-12-28 05:27:00,Yes,2740.0,Yes,118.0,PM-002
PAY-89953,OR-10902,2024-01-24 21:24:00,No,,Yes,455.0,PM-002
PAY-59452,OR-46058,2017-11-11 00:41:00,Yes,2837.0,Yes,215.0,PM-001
PAY-46324,OR-43924,2024-06-23 08:08:00,No,,Yes,147.0,PM-004
PAY-35104,OR-73617,2024-05-24 18:00:00,No,,Yes,271.0,PM-002
PAY-24094,OR-14587,2013-01-19 22:59:00,No,,Yes,157.0,PM-002
PAY-98206,OR-52120,2023-03-19 17:37:00,Yes,1661.0,No,,PM-002
PAY-61781,OR-43305,2022-10-07 22:37:00,Yes,4963.0,No,,PM-002
PAY-27718,OR-70131,2020-10-20 13:33:00,Yes,1147.0,No,,PM-003
PAY-65954,OR-55513,2015-09-11 11:34:00,No,,Yes,132.0,PM-002
PAY-43329,OR-85552,2021-09-14 06:03:00,Yes,391.0,No,,PM-002
PAY-10459,OR-95967,2018-09-10 07:11:00,Yes,3448.0,No,,PM-002
PAY-27996,OR-68708,2019-05-14 16:32:00,Yes,860.0,Yes,453.0,PM-002
PAY-14068,OR-80710,2022-01-08 11:04:00,Yes,1678.0,No,,PM-001
PAY-49140,OR-40193,2021-03-15 18:25:00,Yes,2304.0,No,,PM-002
PAY-10745,OR-71804,2023-10-07 11:05:00,No,,Yes,198.0,PM-001
PAY-21647,OR-76089,2023-01-21 01:19:00,Yes,4586.0,Yes,320.0,PM-003
PAY-22379,OR-58741,2023-09-12 02:52:00,No,,Yes,258.0,PM-002
PAY-13085,OR-31075,2024-06-22 18:27:00,No,,No,,PM-005
PAY-73702,OR-44038,2024-05-22 15:49:00,Yes,1458.0,No,,PM-002
PAY-76763,OR-55815,2009-01-13 12:48:00,No,,Yes,414.0,PM-002
PAY-24112,OR-81117,2024-03-09 00:11:00,Yes,4790.0,No,,PM-003
PAY-61045,OR-59428,2019-06-08 10:20:00,Yes,1582.0,Yes,35.0,PM-001
PAY-57725,OR-26350,2009-01-13 09:48:00,Yes,1160.0,Yes,15.0,PM-002
PAY-65729,OR-22480,2024-06-24 02:25:00,No,,Yes,111.0,PM-002
PAY-89645,OR-35412,2021-12-02 19:50:00,Yes,2128.0,No,,PM-002
PAY-42708,OR-55393,2015-01-21 06:48:00,Yes,3539.0,No,,PM-001
PAY-72164,OR-65015,2021-08-16 14:53:00,No,,Yes,474.0,PM-004
PAY-84822,OR-22615,2022-12-20 21:32:00,No,,Yes,80.0,PM-002
PAY-76197,OR-30853,2023-11-30 01:39:00,No,,Yes,172.0,PM-005
PAY-72468,OR-47142,2016-02-12 16:29:00,Yes,2517.0,Yes,139.0,PM-002
PAY-22055,OR-67670,2020-12-23 00:43:00,No,,No,,PM-002
PAY-91785,OR-61536,2024-04-02 11:35:00,Yes,2668.0,Yes,319.0,PM-005
PAY-66583,OR-21627,2024-02-27 21:13:00,Yes,1295.0,Yes,479.0,PM-005
PAY-92153,OR-45567,2020-05-15 19:39:00,No,,No,,PM-002
PAY-31645,OR-41896,2023-10-05 21:17:00,No,,Yes,274.0,PM-002
