OrderID,CustomerID,OrderDate,ShippingDate,ExpectedDeliveryDate,ActualDeliveryDate,ShippingTierID,SupplierID,OrderChannel
OR-36787,CUST-17521,2012-09-03 22:51:00,2012-09-12 07:39:00,2012-09-28 21:51:00,2012-10-22 07:04:00,SHP-002,SUP-02,Online
OR-36789,CUST-05446,2022-06-13 01:59:00,2022-06-21 13:33:00,2022-06-22 11:28:00,2022-06-22 01:15:00,SHP-003,SUP-02,Online
OR-36793,CUST-17440,2012-07-04 20:44:00,2012-07-07 03:30:00,2012-07-26 00:34:00,2012-07-10 18:33:00,SHP-001,SUP-04,Online
OR-36795,CUST-12508,2024-01-09 00:50:00,2024-01-09 00:58:00,2024-01-09 01:10:00,2024-01-09 01:10:00,SHP-004,SUP-02,Retail PoS
OR-36803,CUST-13978,2021-07-18 19:39:00,2021-07-18 19:48:00,2021-07-18 20:09:00,2021-07-18 20:13:00,SHP-004,SUP-10,Retail PoS
OR-36805,CUST-03357,2024-06-14 14:40:00,2024-06-16 18:47:00,2024-07-02 21:06:00,2024-06-24 15:36:00,SHP-001,SUP-02,Online
OR-36812,CUST-09260,2023-06-29 04:22:00,2023-07-09 12:38:00,2023-07-18 16:59:00,2023-07-11 22:42:00,SHP-003,SUP-04,Online
OR-36813,CUST-08877,2020-09-13 10:47:00,2020-09-21 02:15:00,2020-09-24 18:48:00,2020-09-23 16:18:00,SHP-002,SUP-05,Online
OR-36820,CUST-08080,2021-07-23 21:32:00,2021-08-01 07:12:00,2021-08-15 03:43:00,2021-09-13 07:52:00,SHP-002,SUP-01,Online
OR-36822,CUST-14549,2019-07-15 23:58:00,2019-07-23 06:41:00,2019-08-13 04:44:00,2019-09-03 06:18:00,SHP-002,SUP-05,Online
OR-36823,CUST-15080,2024-03-21 00:31:00,2024-03-24 21:21:00,2024-03-30 10:25:00,2024-03-29 04:03:00,SHP-003,SUP-04,Online
OR-36826,CUST-14355,2024-03-18 08:48:00,2024-03-18 08:58:00,2024-03-18 09:12:00,2024-03-18 09:23:00,SHP-004,SUP-04,Retail PoS
OR-36839,CUST-17543,2024-01-14 05:47:00,2024-01-14 05:56:00,2024-01-14 06:15:00,2024-01-14 06:07:00,SHP-004,SUP-01,Retail PoS
OR-36872,CUST-13670,2021-02-15 04:52:00,2021-02-19 03:58:00,2021-02-28 13:26:00,2021-03-18 07:49:00,SHP-003,SUP-07,Online
OR-36879,CUST-02133,2023-02-12 21:45:00,2023-02-12 21:50:00,2023-02-12 22:11:00,2023-02-12 22:15:00,SHP-004,SUP-02,Retail PoS
OR-36881,CUST-16525,2024-02-19 09:03:00,2024-02-20 11:57:00,2024-02-23 00:46:00,2024-02-22 05:54:00,SHP-001,SUP-04,Online
OR-36891,CUST-17174,2024-06-04 14:35:00,2024-06-14 23:02:00,2024-06-22 01:40:00,2024-07-07 22:33:00,SHP-002,SUP-04,Online
OR-36893,CUST-03548,2014-08-24 06:24:00,2014-08-29 02:55:00,2014-09-07 15:43:00,2014-09-04 13:00:00,SHP-003,SUP-06,Online
OR-36894,CUST-17239,2022-04-01 02:54:00,2022-04-09 09:29:00,2022-04-20 03:33:00,2022-04-19 03:49:00,SHP-001,SUP-04,Online
OR-36896,CUST-04119,2014-04-16 20:33:00,2014-04-16 20:39:00,2014-04-16 20:54:00,2014-04-16 20:48:00,SHP-004,SUP-05,Retail PoS
OR-36898,CUST-16258,2019-07-16 20:22:00,2019-07-22 00:46:00,2019-07-24 12:00:00,2019-07-23 06:34:00,SHP-001,SUP-10,Online
OR-36912,CUST-14107,2022-06-16 11:43:00,2022-06-16 11:52:00,2022-06-16 12:12:00,2022-06-16 12:22:00,SHP-004,SUP-09,Retail PoS
OR-36913,CUST-19191,2024-01-10 17:45:00,2024-01-10 17:51:00,2024-01-10 18:13:00,2024-01-10 18:13:00,SHP-004,SUP-04,Retail PoS
OR-36939,CUST-16229,2005-06-10 12:20:00,2005-06-14 21:40:00,2005-07-04 12:03:00,2005-06-18 18:59:00,SHP-003,SUP-02,Online
OR-36949,CUST-17479,2015-12-19 00:39:00,2015-12-19 00:44:00,2015-12-19 01:00:00,2015-12-19 01:08:00,SHP-004,SUP-04,Retail PoS
OR-36950,CUST-13597,2020-08-05 17:25:00,2020-08-14 12:46:00,2020-08-31 07:57:00,2020-09-12 18:51:00,SHP-003,SUP-04,Online
OR-36960,CUST-13885,2023-05-10 08:51:00,2023-05-10 09:01:00,2023-05-10 09:11:00,2023-05-10 09:06:00,SHP-004,SUP-01,Retail PoS
OR-36964,CUST-06084,2023-06-14 01:20:00,2023-06-14 01:29:00,2023-06-14 01:42:00,2023-06-14 01:53:00,SHP-004,SUP-10,Retail PoS
OR-36970,CUST-02164,2024-05-20 08:50:00,2024-05-20 08:59:00,2024-05-20 09:19:00,2024-05-20 09:10:00,SHP-004,SUP-04,Retail PoS
OR-36979,CUST-08503,2021-01-09 08:51:00,2021-01-14 23:34:00,2021-01-25 22:36:00,2021-01-18 19:10:00,SHP-003,SUP-01,Online
OR-36985,CUST-02175,2018-06-25 18:34:00,2018-07-02 11:35:00,2018-07-05 13:13:00,2018-07-21 10:18:00,SHP-003,SUP-09,Online
OR-36986,CUST-17217,2018-01-26 12:02:00,2018-02-05 04:25:00,2018-02-19 12:01:00,2018-02-14 11:06:00,SHP-002,SUP-07,Online
OR-36988,CUST-10165,2004-08-17 20:21:00,2004-08-17 20:27:00,2004-08-17 20:44:00,2004-08-17 20:56:00,SHP-004,SUP-04,Retail PoS
OR-36989,CUST-15837,2019-03-12 16:14:00,2019-03-14 22:42:00,2019-03-16 13:03:00,2019-04-08 13:08:00,SHP-002,SUP-06,Online
OR-37004,CUST-17642,2005-09-09 20:47:00,2005-09-19 22:50:00,2005-09-30 06:12:00,2005-09-22 01:56:00,SHP-002,SUP-07,Online
OR-37005,CUST-15088,2022-04-04 00:50:00,2022-04-13 21:21:00,2022-04-29 07:17:00,2022-05-20 10:22:00,SHP-002,SUP-03,Online
OR-37006,CUST-07192,2009-04-21 17:34:00,2009-04-28 21:46:00,2009-04-30 03:16:00,2009-04-30 00:09:00,SHP-002,SUP-03,Online
OR-37008,CUST-16806,2020-01-21 18:09:00,2020-01-21 18:17:00,2020-01-21 18:32:00,2020-01-21 18:29:00,SHP-004,SUP-06,Retail PoS
OR-37012,CUST-11082,2021-06-13 09:13:00,2021-06-22 03:14:00,2021-07-02 21:32:00,2021-07-01 14:46:00,SHP-002,SUP-01,Online
OR-37018,CUST-04376,2021-12-12 10:05:00,2021-12-12 10:10:00,2021-12-12 10:30:00,2021-12-12 10:45:00,SHP-004,SUP-04,Retail PoS
OR-37024,CUST-11106,2014-09-10 18:16:00,2014-09-12 10:18:00,2014-09-27 16:43:00,2014-09-22 06:42:00,SHP-003,SUP-07,Online
OR-37031,CUST-16597,2023-02-26 22:12:00,2023-03-05 02:40:00,2023-03-11 16:21:00,2023-03-06 13:29:00,SHP-002,SUP-09,Online
OR-37033,CUST-08926,2024-02-12 12:19:00,2024-02-22 04:39:00,2024-03-10 00:41:00,2024-03-29 06:28:00,SHP-001,SUP-09,Online
OR-37036,CUST-13122,2017-08-12 09:06:00,2017-08-19 10:04:00,2017-09-04 20:39:00,2017-09-26 09:56:00,SHP-002,SUP-04,Online
OR-37041,CUST-15875,2024-04-09 16:49:00,2024-04-11 22:46:00,2024-04-28 11:04:00,2024-04-27 16:59:00,SHP-001,SUP-09,Online
OR-37042,CUST-08749,2024-02-06 19:40:00,2024-02-06 19:50:00,2024-02-06 20:05:00,2024-02-06 20:13:00,SHP-004,SUP-07,Retail PoS
OR-37043,CUST-16410,2021-01-25 13:59:00,2021-01-26 23:33:00,2021-02-12 09:38:00,2021-01-31 23:37:00,SHP-001,SUP-03,Online
OR-37053,CUST-06853,2020-10-13 01:40:00,2020-10-22 06:36:00,2020-10-26 23:26:00,2020-10-31 11:11:00,SHP-002,SUP-06,Online
OR-37060,CUST-08622,2014-09-10 06:36:00,2014-09-20 23:07:00,2014-10-05 17:33:00,2014-09-24 00:21:00,SHP-003,SUP-09,Online
OR-37065,CUST-03842,2023-07-31 08:10:00,2023-07-31 08:20:00,2023-07-31 08:34:00,2023-07-31 08:34:00,SHP-004,SUP-07,Retail PoS
OR-37067,CUST-17239,2023-04-13 09:11:00,2023-04-20 07:52:00,2023-04-23 11:21:00,2023-05-16 09:27:00,SHP-002,SUP-04,Online
OR-37076,CUST-16274,2018-12-20 10:18:00,2018-12-31 01:56:00,2019-01-15 15:51:00,2019-01-20 15:57:00,SHP-003,SUP-08,Online
OR-37087,CUST-16718,2023-11-13 01:19:00,2023-11-13 01:26:00,2023-11-13 01:40:00,2023-11-13 01:46:00,SHP-004,SUP-04,Retail PoS
OR-37100,CUST-00722,2021-12-07 21:46:00,2021-12-13 20:20:00,2021-12-23 17:34:00,2021-12-21 04:13:00,SHP-002,SUP-09,Online
OR-37113,CUST-07254,2020-08-09 19:54:00,2020-08-09 20:03:00,2020-08-09 20:14:00,2020-08-09 20:33:00,SHP-004,SUP-08,Retail PoS
OR-37115,CUST-14494,2022-12-02 10:15:00,2022-12-08 00:03:00,2022-12-28 09:33:00,2023-01-15 16:11:00,SHP-001,SUP-02,Online
OR-37125,CUST-16183,2022-09-30 03:02:00,2022-09-30 03:08:00,2022-09-30 03:22:00,2022-09-30 03:20:00,SHP-004,SUP-04,Retail PoS
OR-37126,CUST-00961,2023-12-05 06:49:00,2023-12-16 03:25:00,2023-12-31 15:33:00,2023-12-20 18:28:00,SHP-003,SUP-03,Online
OR-37134,CUST-05519,2019-06-12 11:33:00,2019-06-12 11:42:00,2019-06-12 11:59:00,2019-06-12 11:52:00,SHP-004,SUP-04,Retail PoS
OR-37145,CUST-01338,2023-07-30 13:57:00,2023-07-30 14:04:00,2023-07-30 14:24:00,2023-07-30 14:23:00,SHP-004,SUP-04,Retail PoS
OR-37148,CUST-15558,2024-01-02 15:00:00,2024-01-02 15:05:00,2024-01-02 15:23:00,2024-01-02 15:34:00,SHP-004,SUP-03,Retail PoS
OR-37165,CUST-13170,2020-11-11 22:53:00,2020-11-11 23:01:00,2020-11-11 23:14:00,2020-11-11 23:13:00,SHP-004,SUP-02,Retail PoS
OR-37184,CUST-02854,2023-03-20 09:51:00,2023-03-20 09:56:00,2023-03-20 10:20:00,2023-03-20 10:26:00,SHP-004,SUP-09,Retail PoS
OR-37193,CUST-17718,2020-10-10 14:50:00,2020-10-11 22:39:00,2020-10-14 11:45:00,2020-10-26 05:05:00,SHP-001,SUP-01,Online
OR-37217,CUST-09698,2020-03-19 05:19:00,2020-03-22 14:47:00,2020-04-11 21:50:00,2020-04-22 19:39:00,SHP-001,SUP-09,Online
OR-37225,CUST-06437,2017-04-11 05:01:00,2017-04-17 17:17:00,2017-04-20 20:08:00,2017-04-19 20:38:00,SHP-002,SUP-07,Online
OR-37233,CUST-17972,2013-10-08 02:31:00,2013-10-08 02:37:00,2013-10-08 02:52:00,2013-10-08 03:06:00,SHP-004,SUP-04,Retail PoS
OR-37237,CUST-15115,2019-09-02 02:16:00,2019-09-02 02:22:00,2019-09-02 02:39:00,2019-09-02 02:32:00,SHP-004,SUP-04,Retail PoS
OR-37252,CUST-10584,2020-03-13 16:36:00,2020-03-13 16:43:00,2020-03-13 17:00:00,2020-03-13 17:01:00,SHP-004,SUP-01,Retail PoS
OR-37265,CUST-01152,2019-06-09 04:46:00,2019-06-12 12:30:00,2019-06-21 08:11:00,2019-06-13 20:01:00,SHP-002,SUP-01,Online
OR-37268,CUST-18850,2024-04-27 00:33:00,2024-05-07 06:26:00,2024-05-18 17:22:00,2024-05-13 05:20:00,SHP-003,SUP-04,Online
OR-37270,CUST-02736,2019-09-15 02:48:00,2019-09-15 02:57:00,2019-09-15 03:14:00,2019-09-15 03:23:00,SHP-004,SUP-07,Retail PoS
OR-37280,CUST-14002,2024-02-07 19:49:00,2024-02-07 19:56:00,2024-02-07 20:14:00,2024-02-07 20:10:00,SHP-004,SUP-05,Retail PoS
OR-37281,CUST-05594,2018-01-29 16:23:00,2018-02-03 04:21:00,2018-02-18 14:13:00,2018-02-08 18:15:00,SHP-001,SUP-04,Online
OR-37284,CUST-04556,2021-11-10 09:43:00,2021-11-16 21:48:00,2021-11-22 12:59:00,2021-11-18 06:15:00,SHP-001,SUP-07,Online
OR-37286,CUST-00610,2021-08-05 17:36:00,2021-08-11 07:08:00,2021-08-30 00:33:00,2021-08-19 08:07:00,SHP-002,SUP-08,Online
OR-37287,CUST-03283,2024-06-30 02:12:00,2024-06-30 02:18:00,2024-06-30 02:41:00,2024-06-30 02:28:00,SHP-004,SUP-02,Retail PoS
OR-37289,CUST-00135,2016-03-03 00:27:00,2016-03-04 06:33:00,2016-03-24 06:09:00,2016-03-19 22:07:00,SHP-002,SUP-01,Online
OR-37306,CUST-08950,2022-10-22 14:35:00,2022-10-30 19:37:00,2022-11-12 03:06:00,2022-11-07 16:44:00,SHP-003,SUP-08,Online
OR-37319,CUST-09929,2022-07-19 09:50:00,2022-07-23 21:08:00,2022-08-04 23:47:00,2022-08-21 13:44:00,SHP-003,SUP-07,Online
OR-37322,CUST-06396,2021-04-01 17:27:00,2021-04-05 19:47:00,2021-04-14 22:30:00,2021-04-07 08:19:00,SHP-002,SUP-09,Online
OR-37326,CUST-09989,2009-10-11 07:08:00,2009-10-11 07:16:00,2009-10-11 07:34:00,2009-10-11 07:26:00,SHP-004,SUP-06,Retail PoS
OR-37335,CUST-00417,2024-01-06 00:12:00,2024-01-08 01:42:00,2024-01-27 23:00:00,2024-02-11 03:46:00,SHP-001,SUP-04,Online
OR-37336,CUST-04613,2022-03-13 12:33:00,2022-03-20 16:49:00,2022-04-04 09:26:00,2022-03-22 07:54:00,SHP-001,SUP-03,Online
OR-37356,CUST-03001,2024-03-02 20:45:00,2024-03-02 20:55:00,2024-03-02 21:07:00,2024-03-02 21:11:00,SHP-004,SUP-10,Retail PoS
OR-37358,CUST-11646,2022-02-21 16:08:00,2022-02-27 09:35:00,2022-03-17 06:49:00,2022-03-03 11:51:00,SHP-003,SUP-04,Online
OR-37363,CUST-19266,2022-04-27 13:17:00,2022-05-04 10:09:00,2022-05-10 02:22:00,2022-06-01 02:28:00,SHP-002,SUP-05,Online
OR-37368,CUST-05105,2020-01-24 16:28:00,2020-01-31 20:52:00,2020-02-01 15:35:00,2020-02-01 05:22:00,SHP-001,SUP-07,Online
OR-37371,CUST-16262,2015-08-19 10:40:00,2015-08-21 01:21:00,2015-08-26 23:11:00,2015-08-28 21:13:00,SHP-001,SUP-07,Online
OR-37373,CUST-03759,2024-02-12 16:02:00,2024-02-18 21:14:00,2024-03-09 19:00:00,2024-03-23 22:57:00,SHP-002,SUP-10,Online
OR-37374,CUST-18123,2024-05-13 03:18:00,2024-05-22 00:41:00,2024-06-07 04:57:00,2024-07-02 20:36:00,SHP-005,SUP-04,Retail PoS
OR-37375,CUST-14793,2024-03-11 13:10:00,2024-03-11 13:18:00,2024-03-11 13:30:00,2024-03-11 13:36:00,SHP-004,SUP-03,Retail PoS
OR-37376,CUST-16682,2022-11-08 14:22:00,2022-11-08 14:30:00,2022-11-08 14:48:00,2022-11-08 15:00:00,SHP-004,SUP-07,Retail PoS
OR-37377,CUST-16102,2024-01-08 05:12:00,2024-01-18 09:52:00,2024-01-21 11:47:00,2024-01-21 01:14:00,SHP-002,SUP-09,Online
OR-37387,CUST-12532,2019-09-24 05:18:00,2019-09-24 05:28:00,2019-09-24 05:41:00,2019-09-24 05:47:00,SHP-004,SUP-09,Retail PoS
OR-37388,CUST-12360,2021-04-01 17:33:00,2021-04-11 21:01:00,2021-04-22 18:35:00,2021-04-21 06:02:00,SHP-003,SUP-04,Online
OR-37391,CUST-16786,2022-12-04 01:10:00,2022-12-04 01:20:00,2022-12-04 01:36:00,2022-12-04 01:46:00,SHP-004,SUP-04,Retail PoS
OR-37393,CUST-18462,2017-08-28 11:58:00,2017-08-28 12:03:00,2017-08-28 12:23:00,2017-08-28 12:14:00,SHP-004,SUP-10,Retail PoS
OR-37399,CUST-07740,2022-11-14 05:54:00,2022-11-14 06:02:00,2022-11-14 06:14:00,2022-11-14 06:21:00,SHP-004,SUP-09,Retail PoS
OR-37403,CUST-06682,2015-07-19 19:49:00,2015-07-25 16:25:00,2015-08-03 13:26:00,2015-08-02 06:48:00,SHP-002,SUP-06,Online
OR-37413,CUST-10288,2018-06-18 11:51:00,2018-06-23 22:18:00,2018-06-28 01:55:00,2018-06-26 18:12:00,SHP-002,SUP-07,Online
OR-37414,CUST-16551,2024-04-23 14:27:00,2024-04-30 01:45:00,2024-05-14 17:18:00,2024-05-09 13:02:00,SHP-002,SUP-03,Online
OR-37418,CUST-09850,2023-09-04 01:42:00,2023-09-04 01:47:00,2023-09-04 02:06:00,2023-09-04 02:06:00,SHP-004,SUP-07,Retail PoS
OR-37419,CUST-15064,2023-03-27 14:25:00,2023-03-31 16:40:00,2023-04-17 10:12:00,2023-04-14 06:21:00,SHP-003,SUP-07,Online
OR-37427,CUST-09168,2022-05-02 15:25:00,2022-05-13 03:21:00,2022-05-14 03:04:00,2022-05-14 01:59:00,SHP-003,SUP-08,Online
OR-37429,CUST-09119,2012-10-23 15:11:00,2012-10-23 15:21:00,2012-10-23 15:40:00,2012-10-23 15:33:00,SHP-004,SUP-10,Retail PoS
OR-37444,CUST-11093,2023-10-01 12:57:00,2023-10-01 13:05:00,2023-10-01 13:21:00,2023-10-01 13:37:00,SHP-004,SUP-06,Retail PoS
OR-37452,CUST-00946,2024-06-01 12:15:00,2024-06-09 04:37:00,2024-06-28 16:10:00,2024-06-27 13:39:00,SHP-002,SUP-08,Online
OR-37466,CUST-12914,2024-05-05 13:53:00,2024-05-12 05:32:00,2024-05-30 06:40:00,2024-06-23 12:39:00,SHP-003,SUP-07,Online
OR-37470,CUST-12340,2021-12-29 10:52:00,2021-12-29 11:01:00,2021-12-29 11:16:00,2021-12-29 11:23:00,SHP-004,SUP-07,Retail PoS
OR-37474,CUST-10484,2022-07-13 02:20:00,2022-07-13 02:28:00,2022-07-13 02:42:00,2022-07-13 02:36:00,SHP-004,SUP-08,Retail PoS
OR-37481,CUST-10314,2022-12-18 22:30:00,2022-12-24 05:35:00,2023-01-08 01:37:00,2023-01-01 18:00:00,SHP-003,SUP-02,Online
OR-37491,CUST-17051,2024-04-11 13:10:00,2024-04-17 17:22:00,2024-04-22 08:25:00,2024-04-19 16:29:00,SHP-001,SUP-07,Online
OR-37494,CUST-09680,2024-04-01 13:42:00,2024-04-08 23:26:00,2024-04-29 16:23:00,2024-04-21 03:06:00,SHP-003,SUP-09,Online
OR-37497,CUST-18795,2017-11-15 09:45:00,2017-11-24 06:40:00,2017-12-11 04:22:00,2017-12-10 01:32:00,SHP-005,SUP-07,Retail PoS
OR-37501,CUST-08005,2022-04-28 20:25:00,2022-05-02 22:07:00,2022-05-15 19:53:00,2022-05-04 20:06:00,SHP-002,SUP-05,Online
OR-37503,CUST-00051,2018-04-30 15:12:00,2018-04-30 15:17:00,2018-04-30 15:40:00,2018-04-30 15:48:00,SHP-004,SUP-09,Retail PoS
OR-37511,CUST-09644,2024-06-02 02:16:00,2024-06-09 13:18:00,2024-06-09 14:39:00,2024-06-09 04:51:00,SHP-001,SUP-09,Online
OR-37519,CUST-00573,2024-01-29 14:04:00,2024-02-02 14:58:00,2024-02-21 22:39:00,2024-02-12 14:42:00,SHP-002,SUP-04,Online
OR-37522,CUST-09133,2012-09-19 20:37:00,2012-09-19 20:46:00,2012-09-19 21:02:00,2012-09-19 20:59:00,SHP-004,SUP-04,Retail PoS
OR-37524,CUST-12028,2018-04-02 19:47:00,2018-04-02 19:54:00,2018-04-02 20:14:00,2018-04-02 20:17:00,SHP-004,SUP-08,Retail PoS
OR-37528,CUST-15062,2014-07-29 03:19:00,2014-08-07 09:50:00,2014-08-27 18:17:00,2014-08-23 08:29:00,SHP-002,SUP-04,Online
OR-37530,CUST-06421,2016-02-19 20:54:00,2016-02-24 01:10:00,2016-03-02 15:38:00,2016-02-28 22:47:00,SHP-002,SUP-01,Online
OR-37534,CUST-13219,2023-08-25 02:14:00,2023-08-27 09:11:00,2023-09-09 00:10:00,2023-08-31 07:36:00,SHP-002,SUP-05,Online
OR-37535,CUST-09036,2024-02-23 06:11:00,2024-02-26 18:16:00,2024-03-16 12:33:00,2024-03-03 12:01:00,SHP-002,SUP-02,Online
OR-37539,CUST-08111,2019-09-29 06:58:00,2019-10-07 03:40:00,2019-10-18 10:39:00,2019-10-08 11:04:00,SHP-001,SUP-04,Online
OR-37543,CUST-01992,2005-02-07 11:22:00,2005-02-07 11:27:00,2005-02-07 11:44:00,2005-02-07 11:40:00,SHP-004,SUP-06,Retail PoS
OR-37555,CUST-14007,2024-04-09 22:21:00,2024-04-14 08:31:00,2024-05-03 01:50:00,2024-04-26 19:52:00,SHP-002,SUP-06,Online
OR-37562,CUST-00838,2023-12-31 22:10:00,2024-01-09 16:26:00,2024-01-27 07:32:00,2024-01-22 10:06:00,SHP-002,SUP-09,Online
OR-37563,CUST-01051,2015-08-25 13:37:00,2015-08-28 22:57:00,2015-09-11 15:30:00,2015-10-07 16:13:00,SHP-003,SUP-07,Online
OR-37565,CUST-14792,2022-10-08 22:16:00,2022-10-08 22:24:00,2022-10-08 22:42:00,2022-10-08 22:36:00,SHP-004,SUP-10,Retail PoS
OR-37575,CUST-09607,2022-03-25 19:00:00,2022-03-31 14:10:00,2022-04-05 10:17:00,2022-04-01 21:55:00,SHP-003,SUP-07,Online
OR-37579,CUST-04193,2004-12-11 23:36:00,2004-12-13 08:57:00,2005-01-02 07:08:00,2005-01-11 06:15:00,SHP-005,SUP-01,Retail PoS
OR-37588,CUST-14583,2024-02-04 23:54:00,2024-02-11 12:54:00,2024-02-12 08:45:00,2024-02-25 02:22:00,SHP-001,SUP-04,Online
OR-37589,CUST-06929,2023-09-14 15:50:00,2023-09-19 15:30:00,2023-10-02 12:44:00,2023-09-25 09:21:00,SHP-002,SUP-07,Online
OR-37597,CUST-13835,2023-11-25 19:12:00,2023-12-06 00:05:00,2023-12-13 02:25:00,2023-12-10 02:33:00,SHP-002,SUP-08,Online
OR-37598,CUST-04429,2024-03-06 03:03:00,2024-03-09 15:00:00,2024-03-23 22:57:00,2024-03-16 10:03:00,SHP-002,SUP-09,Online
OR-37611,CUST-14488,2024-04-14 20:48:00,2024-04-14 20:58:00,2024-04-14 21:11:00,2024-04-14 21:09:00,SHP-004,SUP-05,Retail PoS
OR-37622,CUST-05519,2023-11-01 06:58:00,2023-11-06 11:56:00,2023-11-26 14:33:00,2023-12-19 16:46:00,SHP-002,SUP-02,Online
OR-37628,CUST-05649,2022-07-21 15:20:00,2022-07-21 15:26:00,2022-07-21 15:50:00,2022-07-21 15:54:00,SHP-004,SUP-03,Retail PoS
OR-37634,CUST-11387,2024-06-24 20:22:00,2024-06-24 20:29:00,2024-06-24 20:44:00,2024-06-24 20:47:00,SHP-004,SUP-06,Retail PoS
OR-37636,CUST-10165,2011-07-27 03:29:00,2011-07-30 08:05:00,2011-08-17 16:37:00,2011-09-14 16:33:00,SHP-003,SUP-05,Online
OR-37639,CUST-11527,2020-07-24 00:28:00,2020-07-26 15:16:00,2020-07-31 14:02:00,2020-07-28 11:19:00,SHP-002,SUP-02,Online
OR-37641,CUST-19549,2022-10-11 19:40:00,2022-10-17 19:29:00,2022-10-29 10:45:00,2022-11-18 01:53:00,SHP-002,SUP-08,Online
OR-37643,CUST-01190,2019-07-24 15:28:00,2019-08-01 11:34:00,2019-08-21 17:08:00,2019-08-05 18:04:00,SHP-001,SUP-04,Online
OR-37654,CUST-16264,2020-03-04 15:59:00,2020-03-09 15:58:00,2020-03-16 22:28:00,2020-04-02 05:57:00,SHP-002,SUP-01,Online
OR-37659,CUST-12928,2023-07-15 05:34:00,2023-07-24 12:34:00,2023-08-02 05:03:00,2023-07-30 00:23:00,SHP-001,SUP-07,Online
OR-37669,CUST-03016,2021-11-15 00:55:00,2021-11-23 21:26:00,2021-12-03 15:08:00,2021-11-27 00:02:00,SHP-001,SUP-07,Online
OR-37676,CUST-08914,2012-10-05 01:08:00,2012-10-05 01:14:00,2012-10-05 01:30:00,2012-10-05 01:29:00,SHP-004,SUP-09,Retail PoS
OR-37681,CUST-19115,2022-03-16 17:42:00,2022-03-20 12:28:00,2022-04-10 11:39:00,2022-03-22 19:18:00,SHP-001,SUP-10,Online
OR-37682,CUST-15748,2024-02-10 01:20:00,2024-02-18 16:03:00,2024-02-26 06:17:00,2024-02-25 07:35:00,SHP-002,SUP-07,Online
OR-37687,CUST-11489,2024-05-21 04:00:00,2024-05-29 16:01:00,2024-06-01 13:41:00,2024-05-31 00:17:00,SHP-003,SUP-07,Online
OR-37693,CUST-19801,2024-01-08 04:52:00,2024-01-08 04:58:00,2024-01-08 05:18:00,2024-01-08 05:19:00,SHP-004,SUP-10,Retail PoS
OR-37694,CUST-06847,2022-02-17 10:07:00,2022-02-17 10:17:00,2022-02-17 10:28:00,2022-02-17 10:33:00,SHP-004,SUP-03,Retail PoS
OR-37698,CUST-04877,2016-01-11 05:12:00,2016-01-11 05:17:00,2016-01-11 05:41:00,2016-01-11 05:50:00,SHP-004,SUP-02,Retail PoS
OR-37701,CUST-15615,2022-05-30 12:08:00,2022-06-01 09:03:00,2022-06-06 00:31:00,2022-06-02 17:07:00,SHP-002,SUP-04,Online
OR-37707,CUST-03512,2024-01-07 10:52:00,2024-01-07 10:59:00,2024-01-07 11:22:00,2024-01-07 11:20:00,SHP-004,SUP-04,Retail PoS
OR-37709,CUST-17664,2021-04-02 13:55:00,2021-04-11 07:25:00,2021-04-15 00:16:00,2021-04-12 10:16:00,SHP-003,SUP-06,Online
OR-37727,CUST-09498,2008-10-24 03:02:00,2008-10-24 03:10:00,2008-10-24 03:30:00,2008-10-24 03:37:00,SHP-004,SUP-07,Retail PoS
OR-37743,CUST-11113,2013-09-13 04:02:00,2013-09-23 23:36:00,2013-09-29 14:19:00,2013-09-26 07:07:00,SHP-002,SUP-01,Online
OR-37757,CUST-15844,2024-02-16 08:14:00,2024-02-16 08:24:00,2024-02-16 08:44:00,2024-02-16 08:54:00,SHP-004,SUP-08,Retail PoS
OR-37759,CUST-07193,2023-03-20 23:16:00,2023-03-31 16:43:00,2023-04-01 09:56:00,2023-04-12 15:31:00,SHP-002,SUP-01,Online
OR-37760,CUST-05660,2024-01-10 08:57:00,2024-01-10 09:04:00,2024-01-10 09:22:00,2024-01-10 09:21:00,SHP-004,SUP-09,Retail PoS
OR-37763,CUST-04303,2022-02-13 02:05:00,2022-02-21 08:14:00,2022-03-08 03:13:00,2022-03-18 00:36:00,SHP-002,SUP-04,Online
OR-37781,CUST-16656,2023-08-18 11:15:00,2023-08-18 11:24:00,2023-08-18 11:37:00,2023-08-18 11:36:00,SHP-004,SUP-04,Retail PoS
OR-37786,CUST-19631,2021-04-15 17:20:00,2021-04-15 17:27:00,2021-04-15 17:50:00,2021-04-15 17:45:00,SHP-004,SUP-01,Retail PoS
OR-37788,CUST-05054,2024-05-29 22:33:00,2024-05-29 22:41:00,2024-05-29 22:54:00,2024-05-29 22:56:00,SHP-004,SUP-07,Retail PoS
OR-37790,CUST-19915,2020-01-07 06:44:00,2020-01-15 00:19:00,2020-01-29 13:47:00,2020-02-19 16:15:00,SHP-002,SUP-02,Online
OR-37793,CUST-14109,2017-10-18 03:03:00,2017-10-25 22:24:00,2017-11-11 14:49:00,2017-11-01 08:25:00,SHP-002,SUP-04,Online
OR-37814,CUST-07989,2023-12-23 13:24:00,2023-12-23 13:34:00,2023-12-23 13:47:00,2023-12-23 13:42:00,SHP-004,SUP-10,Retail PoS
