OrderItemID,OrderID,ProductID,Quantity
OR-S-359856,OR-120072,PRD-00136,2
OR-FSJ-359857,OR-120073,PRD-00075,1
OR-CS-359858,OR-120073,PRD-00004,1
OR-TP-359859,OR-120073,PRD-00031,3
OR-EW-359860,OR-120074,PRD-00001,4
OR-J-359861,OR-120074,PRD-00015,2
OR-WW-359862,OR-120074,PRD-00008,3
OR-S-359863,OR-120074,PRD-00003,5
OR-FS-359864,OR-120075,PRD-00002,4
OR-EW-359865,OR-120075,PRD-00006,3
OR-TDB-359866,OR-120075,PRD-00324,4
OR-WW-359867,OR-120076,PRD-00018,3
OR-EW-359868,OR-120076,PRD-00002,1
OR-C-359869,OR-120076,PRD-00164,3
OR-AA-359870,OR-120077,PRD-00003,3
OR-S-359871,OR-120078,PRD-00131,3
OR-MF-359872,OR-120078,PRD-00001,4
OR-AE-359873,OR-120078,PRD-00297,3
OR-TP-359874,OR-120078,PRD-00021,1
OR-SP-359875,OR-120078,PRD-00100,3
OR-HF-359876,OR-120079,PRD-00005,3
OR-AA-359877,OR-120079,PRD-00176,1
OR-FS-359878,OR-120079,PRD-00062,3
OR-J-359879,OR-120079,PRD-00001,1
OR-AE-359880,OR-120080,PRD-00001,5
OR-FSJ-359881,OR-120081,PRD-00007,1
OR-HES-359882,OR-120081,PRD-00001,2
OR-AA-359883,OR-120082,PRD-00001,1
OR-CS-359884,OR-120082,PRD-00007,2
OR-CA-359885,OR-120082,PRD-00003,5
OR-AE-359886,OR-120082,PRD-00006,5
OR-BL-359887,OR-120082,PRD-00009,4
OR-C-359888,OR-120083,PRD-00001,3
OR-AE-359889,OR-120084,PRD-00034,5
OR-EW-359890,OR-120084,PRD-00006,1
OR-CS-359891,OR-120084,PRD-00099,1
OR-J-359892,OR-120084,PRD-00472,3
OR-C-359893,OR-120085,PRD-00007,5
OR-SC-359894,OR-120086,PRD-00087,4
OR-TP-359895,OR-120086,PRD-00004,3
OR-EW-359896,OR-120087,PRD-00139,2
OR-WW-359897,OR-120088,PRD-00058,4
OR-I-359898,OR-120088,PRD-00003,2
OR-C-359899,OR-120088,PRD-00013,4
OR-C-359900,OR-120088,PRD-00134,5
OR-SS-359901,OR-120088,PRD-00070,2
OR-C-359902,OR-120089,PRD-00001,2
OR-CA-359903,OR-120089,PRD-00001,4
OR-HC-359904,OR-120089,PRD-00094,2
OR-J-359905,OR-120090,PRD-00012,4
OR-HC-359906,OR-120090,PRD-00018,4
OR-FSJ-359907,OR-120090,PRD-00394,3
OR-C-359908,OR-120090,PRD-00001,3
OR-MF-359909,OR-120090,PRD-00001,3
OR-J-359910,OR-120091,PRD-00002,4
OR-HS-359911,OR-120092,PRD-00071,1
OR-SS-359912,OR-120093,PRD-00002,3
OR-KF-359913,OR-120093,PRD-00020,4
OR-CS-359914,OR-120093,PRD-00188,4
OR-TA-359915,OR-120093,PRD-00169,1
OR-SS-359916,OR-120094,PRD-00002,2
OR-J-359917,OR-120094,PRD-00249,3
OR-FA-359918,OR-120095,PRD-00480,5
OR-C-359919,OR-120095,PRD-00420,5
OR-BG-359920,OR-120095,PRD-00239,4
OR-WW-359921,OR-120096,PRD-00001,4
OR-EW-359922,OR-120096,PRD-00040,1
OR-FSJ-359923,OR-120096,PRD-00011,1
OR-TP-359924,OR-120096,PRD-00004,2
OR-C-359925,OR-120096,PRD-00005,4
OR-WW-359926,OR-120097,PRD-00340,3
OR-FSJ-359927,OR-120097,PRD-00361,3
OR-TP-359928,OR-120097,PRD-00001,4
OR-SS-359929,OR-120097,PRD-00002,5
OR-J-359930,OR-120097,PRD-00287,5
OR-AA-359931,OR-120098,PRD-00036,3
OR-S-359932,OR-120098,PRD-00068,4
OR-GDJ-359933,OR-120098,PRD-00006,3
OR-WW-359934,OR-120098,PRD-00003,5
OR-C-359935,OR-120099,PRD-00012,2
OR-KHA-359936,OR-120099,PRD-00006,5
OR-S-359937,OR-120100,PRD-00343,1
OR-CA-359938,OR-120101,PRD-00002,4
OR-KW-359939,OR-120101,PRD-00473,5
OR-HD-359940,OR-120102,PRD-00265,5
OR-B-359941,OR-120102,PRD-00027,1
OR-CP-359942,OR-120102,PRD-00006,1
OR-SC-359943,OR-120102,PRD-00077,2
OR-FSJ-359944,OR-120103,PRD-00015,1
OR-BL-359945,OR-120103,PRD-00007,1
OR-S-359946,OR-120103,PRD-00005,2
OR-FA-359947,OR-120103,PRD-00001,2
OR-LN-359948,OR-120103,PRD-00011,2
OR-SS-359949,OR-120104,PRD-00003,4
OR-TP-359950,OR-120104,PRD-00001,3
OR-J-359951,OR-120105,PRD-00003,1
OR-B-359952,OR-120105,PRD-00003,2
OR-BBSG-359953,OR-120106,PRD-00004,5
OR-S-359954,OR-120106,PRD-00345,2
OR-EW-359955,OR-120106,PRD-00253,4
OR-HC-359956,OR-120107,PRD-00001,2
OR-FSJ-359957,OR-120107,PRD-00003,1
OR-AA-359958,OR-120107,PRD-00011,5
OR-TP-359959,OR-120107,PRD-00004,2
OR-WW-359960,OR-120107,PRD-00008,5
OR-MF-359961,OR-120108,PRD-00158,4
OR-CS-359962,OR-120108,PRD-00027,2
OR-AF-359963,OR-120108,PRD-00010,1
OR-SS-359964,OR-120108,PRD-00015,3
OR-C-359965,OR-120109,PRD-00004,2
OR-LN-359966,OR-120109,PRD-00002,1
OR-BL-359967,OR-120109,PRD-00002,5
OR-CA-359968,OR-120109,PRD-00127,2
OR-I-359969,OR-120109,PRD-00002,2
OR-FSJ-359970,OR-120110,PRD-00274,2
OR-FS-359971,OR-120110,PRD-00012,4
OR-BL-359972,OR-120111,PRD-00021,3
OR-BBSG-359973,OR-120111,PRD-00036,4
OR-C-359974,OR-120111,PRD-00004,4
OR-SC-359975,OR-120111,PRD-00246,2
OR-CS-359976,OR-120112,PRD-00035,2
OR-FSJ-359977,OR-120113,PRD-00253,4
OR-J-359978,OR-120114,PRD-00018,5
OR-CS-359979,OR-120115,PRD-00001,1
OR-HS-359980,OR-120115,PRD-00001,2
OR-FS-359981,OR-120115,PRD-00005,3
OR-MF-359982,OR-120115,PRD-00177,4
OR-C-359983,OR-120115,PRD-00003,1
OR-FSJ-359984,OR-120116,PRD-00015,2
OR-C-359985,OR-120117,PRD-00002,1
OR-FSJ-359986,OR-120117,PRD-00092,5
OR-PCA-359987,OR-120117,PRD-00053,3
OR-J-359988,OR-120117,PRD-00258,2
OR-AE-359989,OR-120118,PRD-00006,5
OR-SS-359990,OR-120118,PRD-00452,2
OR-J-359991,OR-120118,PRD-00218,5
OR-IL-359992,OR-120118,PRD-00012,1
OR-BL-359993,OR-120119,PRD-00194,4
OR-AEF-359994,OR-120120,PRD-00010,3
OR-J-359995,OR-120120,PRD-00118,2
OR-FS-359996,OR-120121,PRD-00006,5
OR-EW-359997,OR-120121,PRD-00003,4
OR-C-359998,OR-120121,PRD-00084,5
OR-KF-359999,OR-120122,PRD-00394,3
OR-EW-360000,OR-120122,PRD-00078,2
OR-LN-360001,OR-120122,PRD-00426,2
OR-AE-360002,OR-120122,PRD-00292,5
OR-KHA-360003,OR-120122,PRD-00010,5
OR-J-360004,OR-120123,PRD-00017,1
OR-CS-360005,OR-120123,PRD-00002,3
OR-FS-360006,OR-120124,PRD-00011,4
OR-FSJ-360007,OR-120124,PRD-00103,1
OR-W-360008,OR-120124,PRD-00020,1
OR-C-360009,OR-120124,PRD-00418,5
OR-CA-360010,OR-120124,PRD-00001,1
OR-S-360011,OR-120125,PRD-00018,3
OR-MF-360012,OR-120125,PRD-00021,4
OR-FSJ-360013,OR-120125,PRD-00002,2
OR-EW-360014,OR-120126,PRD-00126,2
OR-I-360015,OR-120126,PRD-00146,4
OR-J-360016,OR-120126,PRD-00249,5
OR-BF-360017,OR-120126,PRD-00326,1
OR-C-360018,OR-120126,PRD-00090,3
OR-W-360019,OR-120127,PRD-00171,2
OR-HC-360020,OR-120128,PRD-00001,5
OR-LN-360021,OR-120128,PRD-00008,1
OR-FSJ-360022,OR-120128,PRD-00004,1
OR-CS-360023,OR-120128,PRD-00123,1
OR-H-360024,OR-120129,PRD-00005,2
OR-WF-360025,OR-120129,PRD-00017,1
OR-B-360026,OR-120129,PRD-00010,4
OR-S-360027,OR-120129,PRD-00097,5
OR-S-360028,OR-120129,PRD-00028,3
OR-GDJ-360029,OR-120130,PRD-00008,2
OR-AA-360030,OR-120130,PRD-00001,3
OR-AE-360031,OR-120130,PRD-00002,3
OR-AEF-360032,OR-120130,PRD-00075,2
OR-FSJ-360033,OR-120131,PRD-00001,3
OR-CS-360034,OR-120132,PRD-00011,4
OR-C-360035,OR-120132,PRD-00080,1
OR-AA-360036,OR-120133,PRD-00007,2
OR-FSJ-360037,OR-120133,PRD-00047,2
OR-EW-360038,OR-120133,PRD-00104,5
OR-HAT-360039,OR-120133,PRD-00222,5
OR-S-360040,OR-120133,PRD-00003,1
OR-W-360041,OR-120134,PRD-00067,5
OR-C-360042,OR-120134,PRD-00025,5
OR-BL-360043,OR-120135,PRD-00013,4
OR-CS-360044,OR-120136,PRD-00010,5
OR-AE-360045,OR-120136,PRD-00211,3
OR-S-360046,OR-120136,PRD-00002,5
OR-EW-360047,OR-120136,PRD-00111,5
OR-FSJ-360048,OR-120137,PRD-00001,3
OR-GDJ-360049,OR-120137,PRD-00023,5
OR-D-360050,OR-120137,PRD-00002,4
OR-BL-360051,OR-120137,PRD-00013,2
OR-J-360052,OR-120137,PRD-00015,4
OR-S-360053,OR-120138,PRD-00081,3
OR-HCA-360054,OR-120138,PRD-00002,5
OR-D-360055,OR-120138,PRD-00004,2
OR-I-360056,OR-120138,PRD-00017,2
OR-ASFO-360057,OR-120139,PRD-00096,5
OR-KW-360058,OR-120139,PRD-00023,3
OR-MF-360059,OR-120139,PRD-00124,4
OR-CS-360060,OR-120139,PRD-00048,3
OR-GDJ-360061,OR-120140,PRD-00289,1
OR-CS-360062,OR-120141,PRD-00053,5
OR-FSJ-360063,OR-120142,PRD-00006,2
OR-AA-360064,OR-120142,PRD-00001,4
OR-AF-360065,OR-120142,PRD-00067,3
OR-C-360066,OR-120142,PRD-00445,4
OR-CA-360067,OR-120142,PRD-00015,5
OR-C-360068,OR-120143,PRD-00001,4
OR-CS-360069,OR-120143,PRD-00005,5
OR-HC-360070,OR-120143,PRD-00009,2
OR-LN-360071,OR-120144,PRD-00001,4
OR-CA-360072,OR-120144,PRD-00005,1
OR-C-360073,OR-120145,PRD-00128,3
OR-LN-360074,OR-120145,PRD-00005,3
OR-TP-360075,OR-120145,PRD-00496,5
OR-EW-360076,OR-120145,PRD-00004,5
OR-FSJ-360077,OR-120146,PRD-00001,5
OR-CA-360078,OR-120147,PRD-00119,5
OR-S-360079,OR-120147,PRD-00001,4
OR-WW-360080,OR-120147,PRD-00001,2
OR-SS-360081,OR-120148,PRD-00008,3
OR-H-360082,OR-120149,PRD-00257,4
OR-BG-360083,OR-120149,PRD-00027,4
OR-MF-360084,OR-120149,PRD-00286,5
OR-AE-360085,OR-120149,PRD-00212,3
OR-S-360086,OR-120149,PRD-00001,3
OR-J-360087,OR-120150,PRD-00001,3
OR-C-360088,OR-120150,PRD-00004,5
OR-GDJ-360089,OR-120150,PRD-00226,3
OR-TP-360090,OR-120151,PRD-00017,5
OR-R-360091,OR-120152,PRD-00376,3
OR-S-360092,OR-120153,PRD-00004,2
OR-CS-360093,OR-120153,PRD-00012,1
OR-C-360094,OR-120153,PRD-00001,3
OR-S-360095,OR-120153,PRD-00212,2
OR-FSJ-360096,OR-120154,PRD-00002,1
OR-AA-360097,OR-120154,PRD-00457,4
OR-J-360098,OR-120154,PRD-00004,3
OR-BL-360099,OR-120154,PRD-00345,3
OR-C-360100,OR-120154,PRD-00053,3
OR-HES-360101,OR-120155,PRD-00028,4
OR-J-360102,OR-120155,PRD-00001,5
OR-CS-360103,OR-120156,PRD-00001,4
OR-EW-360104,OR-120156,PRD-00003,4
OR-FS-360105,OR-120156,PRD-00006,5
OR-HES-360106,OR-120157,PRD-00037,5
OR-MF-360107,OR-120157,PRD-00002,3
OR-HC-360108,OR-120157,PRD-00062,4
OR-BL-360109,OR-120157,PRD-00001,2
OR-MF-360110,OR-120158,PRD-00200,2
OR-AA-360111,OR-120158,PRD-00217,4
OR-WW-360112,OR-120159,PRD-00247,2
OR-BF-360113,OR-120160,PRD-00010,4
OR-CS-360114,OR-120160,PRD-00001,1
OR-HCA-360115,OR-120160,PRD-00018,4
OR-S-360116,OR-120160,PRD-00097,1
OR-TD-360117,OR-120161,PRD-00003,1
OR-SC-360118,OR-120161,PRD-00052,1
OR-HC-360119,OR-120161,PRD-00001,4
OR-F-360120,OR-120161,PRD-00140,4
OR-AE-360121,OR-120162,PRD-00002,3
OR-C-360122,OR-120162,PRD-00276,3
OR-EW-360123,OR-120162,PRD-00022,2
OR-SS-360124,OR-120162,PRD-00007,1
OR-R-360125,OR-120162,PRD-00084,1
OR-AE-360126,OR-120163,PRD-00005,4
OR-CP-360127,OR-120163,PRD-00072,4
OR-DN-360128,OR-120164,PRD-00005,4
OR-J-360129,OR-120165,PRD-00177,1
OR-LN-360130,OR-120165,PRD-00440,1
OR-C-360131,OR-120165,PRD-00049,4
OR-W-360132,OR-120165,PRD-00022,2
OR-SS-360133,OR-120166,PRD-00013,1
OR-SB-360134,OR-120166,PRD-00309,1
OR-C-360135,OR-120166,PRD-00011,2
OR-ASFO-360136,OR-120166,PRD-00138,2
OR-C-360137,OR-120166,PRD-00001,1
OR-SC-360138,OR-120167,PRD-00241,4
OR-BL-360139,OR-120168,PRD-00008,4
OR-LN-360140,OR-120168,PRD-00004,2
OR-J-360141,OR-120169,PRD-00002,5
OR-WW-360142,OR-120169,PRD-00001,2
OR-S-360143,OR-120169,PRD-00225,3
OR-AA-360144,OR-120170,PRD-00005,1
OR-AA-360145,OR-120171,PRD-00415,5
OR-ACMP-360146,OR-120171,PRD-00010,2
OR-AF-360147,OR-120171,PRD-00351,4
OR-SC-360148,OR-120172,PRD-00049,2
OR-AEF-360149,OR-120173,PRD-00002,4
OR-C-360150,OR-120173,PRD-00004,2
OR-J-360151,OR-120173,PRD-00335,2
OR-AA-360152,OR-120174,PRD-00010,1
OR-J-360153,OR-120175,PRD-00001,5
OR-AA-360154,OR-120175,PRD-00006,1
OR-S-360155,OR-120175,PRD-00216,3
OR-FSJ-360156,OR-120175,PRD-00492,3
OR-BL-360157,OR-120175,PRD-00001,5
OR-TP-360158,OR-120176,PRD-00014,5
OR-HC-360159,OR-120176,PRD-00003,5
OR-C-360160,OR-120176,PRD-00442,5
OR-J-360161,OR-120177,PRD-00008,2
OR-J-360162,OR-120177,PRD-00319,5
OR-FSJ-360163,OR-120177,PRD-00036,3
OR-BL-360164,OR-120177,PRD-00240,4
OR-FSJ-360165,OR-120178,PRD-00354,4
OR-KC-360166,OR-120178,PRD-00001,2
OR-CA-360167,OR-120179,PRD-00002,3
OR-FSJ-360168,OR-120180,PRD-00003,4
OR-TDB-360169,OR-120180,PRD-00021,5
OR-FS-360170,OR-120181,PRD-00003,4
OR-FSJ-360171,OR-120181,PRD-00319,4
OR-AA-360172,OR-120182,PRD-00002,1
OR-SC-360173,OR-120182,PRD-00002,5
OR-FSJ-360174,OR-120183,PRD-00002,3
OR-R-360175,OR-120183,PRD-00011,4
OR-B-360176,OR-120183,PRD-00001,2
OR-EW-360177,OR-120183,PRD-00057,2
OR-TP-360178,OR-120183,PRD-00003,3
OR-C-360179,OR-120184,PRD-00319,2
OR-S-360180,OR-120184,PRD-00002,4
OR-FSJ-360181,OR-120184,PRD-00001,2
OR-CH-360182,OR-120184,PRD-00009,2
OR-AC-360183,OR-120185,PRD-00003,1
OR-FSJ-360184,OR-120186,PRD-00206,5
OR-WW-360185,OR-120186,PRD-00019,2
OR-KHA-360186,OR-120186,PRD-00014,1
OR-S-360187,OR-120186,PRD-00111,5
OR-AE-360188,OR-120187,PRD-00047,1
OR-HCA-360189,OR-120187,PRD-00001,1
OR-H-360190,OR-120187,PRD-00059,2
OR-C-360191,OR-120187,PRD-00071,5
OR-H-360192,OR-120188,PRD-00002,1
OR-C-360193,OR-120188,PRD-00070,1
OR-MF-360194,OR-120189,PRD-00480,4
OR-LN-360195,OR-120189,PRD-00004,4
OR-J-360196,OR-120190,PRD-00001,5
OR-FS-360197,OR-120190,PRD-00181,2
OR-EW-360198,OR-120190,PRD-00002,1
OR-WW-360199,OR-120190,PRD-00111,5
OR-I-360200,OR-120190,PRD-00009,4
OR-C-360201,OR-120191,PRD-00260,4
OR-C-360202,OR-120192,PRD-00337,3
OR-AA-360203,OR-120192,PRD-00008,4
OR-CA-360204,OR-120192,PRD-00440,5
OR-MF-360205,OR-120192,PRD-00001,4
OR-WW-360206,OR-120192,PRD-00027,2
OR-GDJ-360207,OR-120193,PRD-00085,5
OR-LN-360208,OR-120194,PRD-00010,1
OR-KHA-360209,OR-120194,PRD-00049,3
OR-CA-360210,OR-120194,PRD-00005,5
OR-BBSG-360211,OR-120195,PRD-00001,5
OR-MF-360212,OR-120196,PRD-00163,2
OR-BL-360213,OR-120196,PRD-00004,1
OR-AA-360214,OR-120196,PRD-00002,3
OR-CP-360215,OR-120197,PRD-00002,5
OR-C-360216,OR-120197,PRD-00150,5
OR-MF-360217,OR-120197,PRD-00001,2
OR-CS-360218,OR-120198,PRD-00017,5
OR-BL-360219,OR-120198,PRD-00002,3
OR-S-360220,OR-120198,PRD-00047,2
OR-C-360221,OR-120198,PRD-00128,5
OR-C-360222,OR-120199,PRD-00025,1
OR-C-360223,OR-120199,PRD-00037,1
OR-S-360224,OR-120199,PRD-00039,2
OR-J-360225,OR-120200,PRD-00028,4
OR-AA-360226,OR-120200,PRD-00002,4
OR-BBSG-360227,OR-120200,PRD-00048,2
OR-SB-360228,OR-120201,PRD-00108,1
OR-I-360229,OR-120202,PRD-00152,5
OR-EW-360230,OR-120202,PRD-00001,4
OR-LN-360231,OR-120203,PRD-00008,5
OR-C-360232,OR-120203,PRD-00007,1
OR-I-360233,OR-120203,PRD-00298,3
OR-EW-360234,OR-120203,PRD-00050,1
OR-CS-360235,OR-120203,PRD-00014,1
OR-WW-360236,OR-120204,PRD-00381,4
OR-FSJ-360237,OR-120204,PRD-00002,1
OR-W-360238,OR-120204,PRD-00007,3
OR-TP-360239,OR-120204,PRD-00040,5
OR-EW-360240,OR-120205,PRD-00018,1
OR-KHA-360241,OR-120205,PRD-00031,2
OR-GDJ-360242,OR-120205,PRD-00099,4
OR-LN-360243,OR-120205,PRD-00064,2
OR-SC-360244,OR-120206,PRD-00049,1
OR-S-360245,OR-120206,PRD-00072,4
OR-KF-360246,OR-120206,PRD-00113,5
OR-S-360247,OR-120207,PRD-00002,5
OR-I-360248,OR-120207,PRD-00060,5
OR-ASFO-360249,OR-120208,PRD-00051,2
OR-J-360250,OR-120209,PRD-00067,1
OR-CA-360251,OR-120209,PRD-00003,3
OR-LN-360252,OR-120209,PRD-00004,2
OR-AF-360253,OR-120209,PRD-00106,4
OR-H-360254,OR-120209,PRD-00007,5
OR-CA-360255,OR-120210,PRD-00297,1
OR-S-360256,OR-120211,PRD-00001,1
OR-EW-360257,OR-120211,PRD-00002,2
OR-FS-360258,OR-120211,PRD-00002,2
OR-S-360259,OR-120211,PRD-00004,4
OR-J-360260,OR-120211,PRD-00255,1
OR-BL-360261,OR-120212,PRD-00007,1
OR-S-360262,OR-120212,PRD-00013,4
OR-C-360263,OR-120212,PRD-00010,1
OR-W-360264,OR-120212,PRD-00135,2
OR-C-360265,OR-120213,PRD-00007,1
OR-J-360266,OR-120213,PRD-00160,2
OR-CS-360267,OR-120213,PRD-00015,3
OR-HCA-360268,OR-120213,PRD-00003,1
OR-CA-360269,OR-120213,PRD-00010,1
OR-AA-360270,OR-120214,PRD-00008,4
OR-BG-360271,OR-120214,PRD-00003,2
OR-EW-360272,OR-120214,PRD-00001,3
OR-HC-360273,OR-120214,PRD-00170,5
OR-HC-360274,OR-120215,PRD-00019,1
OR-J-360275,OR-120215,PRD-00003,4
OR-AE-360276,OR-120215,PRD-00010,3
OR-EW-360277,OR-120215,PRD-00034,3
OR-W-360278,OR-120216,PRD-00075,2
OR-HC-360279,OR-120216,PRD-00038,1
OR-H-360280,OR-120216,PRD-00003,4
OR-ACMP-360281,OR-120217,PRD-00001,5
OR-BL-360282,OR-120217,PRD-00001,3
OR-HC-360283,OR-120217,PRD-00001,5
OR-TA-360284,OR-120217,PRD-00006,1
OR-W-360285,OR-120217,PRD-00006,2
OR-AA-360286,OR-120218,PRD-00432,4
OR-FSJ-360287,OR-120218,PRD-00001,5
OR-TP-360288,OR-120218,PRD-00041,5
OR-HC-360289,OR-120218,PRD-00018,2
OR-FS-360290,OR-120218,PRD-00001,3
OR-AGGF-360291,OR-120219,PRD-00353,3
OR-J-360292,OR-120220,PRD-00139,1
OR-C-360293,OR-120220,PRD-00003,3
OR-GDJ-360294,OR-120220,PRD-00004,2
OR-FSJ-360295,OR-120220,PRD-00002,3
OR-KHA-360296,OR-120220,PRD-00005,5
OR-C-360297,OR-120221,PRD-00003,5
OR-C-360298,OR-120221,PRD-00003,4
OR-DN-360299,OR-120221,PRD-00019,2
OR-KS-360300,OR-120221,PRD-00006,1
OR-B-360301,OR-120221,PRD-00016,4
OR-J-360302,OR-120222,PRD-00001,5
OR-C-360303,OR-120222,PRD-00086,2
OR-HC-360304,OR-120223,PRD-00307,2
OR-CP-360305,OR-120223,PRD-00489,4
OR-CS-360306,OR-120223,PRD-00002,5
OR-C-360307,OR-120224,PRD-00008,2
OR-S-360308,OR-120224,PRD-00419,5
OR-CA-360309,OR-120225,PRD-00002,5
OR-CS-360310,OR-120225,PRD-00022,4
OR-FSJ-360311,OR-120225,PRD-00128,3
OR-AGGF-360312,OR-120225,PRD-00001,3
OR-HC-360313,OR-120226,PRD-00001,3
OR-BL-360314,OR-120226,PRD-00002,2
OR-KHA-360315,OR-120226,PRD-00012,3
OR-WW-360316,OR-120227,PRD-00001,3
OR-CS-360317,OR-120227,PRD-00011,2
OR-J-360318,OR-120227,PRD-00002,4
OR-SF-360319,OR-120228,PRD-00180,1
OR-C-360320,OR-120228,PRD-00015,3
OR-S-360321,OR-120228,PRD-00001,3
OR-TP-360322,OR-120228,PRD-00013,2
OR-C-360323,OR-120229,PRD-00015,3
OR-TA-360324,OR-120229,PRD-00004,3
OR-WW-360325,OR-120229,PRD-00007,2
OR-C-360326,OR-120229,PRD-00410,2
OR-LN-360327,OR-120230,PRD-00003,5
OR-CS-360328,OR-120230,PRD-00056,4
OR-J-360329,OR-120231,PRD-00050,3
OR-J-360330,OR-120231,PRD-00010,5
OR-BL-360331,OR-120231,PRD-00316,5
OR-AE-360332,OR-120231,PRD-00105,1
OR-KW-360333,OR-120232,PRD-00001,5
OR-HCA-360334,OR-120232,PRD-00015,2
OR-J-360335,OR-120232,PRD-00001,2
OR-AA-360336,OR-120232,PRD-00004,1
OR-AC-360337,OR-120232,PRD-00003,5
OR-WW-360338,OR-120233,PRD-00095,3
OR-J-360339,OR-120234,PRD-00003,4
OR-KW-360340,OR-120234,PRD-00477,5
OR-B-360341,OR-120234,PRD-00001,4
OR-HES-360342,OR-120235,PRD-00009,1
OR-GDJ-360343,OR-120236,PRD-00016,5
OR-SS-360344,OR-120236,PRD-00011,1
OR-W-360345,OR-120236,PRD-00001,2
OR-S-360346,OR-120236,PRD-00003,5
OR-CA-360347,OR-120237,PRD-00019,2
OR-S-360348,OR-120237,PRD-00128,2
OR-AE-360349,OR-120237,PRD-00060,2
OR-KD-360350,OR-120238,PRD-00023,3
OR-EW-360351,OR-120238,PRD-00430,1
OR-I-360352,OR-120238,PRD-00099,2
OR-S-360353,OR-120238,PRD-00202,2
OR-ACMP-360354,OR-120239,PRD-00001,2
OR-HCA-360355,OR-120240,PRD-00002,4
OR-CS-360356,OR-120240,PRD-00075,3
OR-R-360357,OR-120240,PRD-00004,3
OR-EW-360358,OR-120240,PRD-00006,5
OR-J-360359,OR-120241,PRD-00031,1
OR-FSJ-360360,OR-120241,PRD-00022,3
OR-STB-360361,OR-120241,PRD-00002,4
OR-SS-360362,OR-120241,PRD-00220,2
OR-ASFO-360363,OR-120242,PRD-00040,3
OR-MF-360364,OR-120242,PRD-00059,1
OR-EW-360365,OR-120243,PRD-00156,3
OR-CS-360366,OR-120243,PRD-00001,5
OR-C-360367,OR-120243,PRD-00014,1
OR-FS-360368,OR-120243,PRD-00001,5
OR-J-360369,OR-120243,PRD-00001,1
OR-EW-360370,OR-120244,PRD-00075,1
OR-BG-360371,OR-120244,PRD-00120,3
OR-HC-360372,OR-120245,PRD-00001,2
OR-FS-360373,OR-120245,PRD-00172,2
OR-MF-360374,OR-120245,PRD-00004,4
OR-CS-360375,OR-120245,PRD-00048,5
OR-C-360376,OR-120246,PRD-00059,2
OR-EW-360377,OR-120246,PRD-00064,3
OR-J-360378,OR-120247,PRD-00029,1
OR-FSJ-360379,OR-120247,PRD-00001,4
OR-KC-360380,OR-120247,PRD-00001,1
OR-CS-360381,OR-120247,PRD-00001,2
OR-CA-360382,OR-120248,PRD-00292,2
OR-WW-360383,OR-120248,PRD-00002,5
OR-AE-360384,OR-120248,PRD-00002,2
OR-C-360385,OR-120248,PRD-00463,4
OR-MF-360386,OR-120249,PRD-00001,2
OR-FSJ-360387,OR-120249,PRD-00110,5
OR-J-360388,OR-120249,PRD-00175,1
OR-C-360389,OR-120249,PRD-00050,5
OR-C-360390,OR-120249,PRD-00422,1
OR-HC-360391,OR-120250,PRD-00005,2
OR-GDJ-360392,OR-120250,PRD-00001,4
OR-FS-360393,OR-120250,PRD-00003,1
OR-WW-360394,OR-120250,PRD-00001,2
OR-S-360395,OR-120251,PRD-00015,5
OR-MAP-360396,OR-120251,PRD-00394,1
OR-AF-360397,OR-120251,PRD-00019,5
OR-MF-360398,OR-120251,PRD-00005,4
OR-GO-360399,OR-120252,PRD-00265,1
OR-LN-360400,OR-120252,PRD-00036,3
OR-I-360401,OR-120253,PRD-00311,2
OR-MF-360402,OR-120253,PRD-00395,3
OR-FS-360403,OR-120253,PRD-00325,4
OR-TP-360404,OR-120253,PRD-00062,2
OR-C-360405,OR-120254,PRD-00017,4
OR-FSJ-360406,OR-120254,PRD-00004,1
OR-MF-360407,OR-120254,PRD-00336,4
OR-EW-360408,OR-120254,PRD-00023,4
OR-SS-360409,OR-120255,PRD-00485,1
OR-WW-360410,OR-120256,PRD-00287,1
OR-J-360411,OR-120256,PRD-00007,3
OR-GDJ-360412,OR-120256,PRD-00215,2
OR-IL-360413,OR-120256,PRD-00021,4
OR-FSJ-360414,OR-120257,PRD-00087,5
OR-AE-360415,OR-120257,PRD-00015,5
OR-EW-360416,OR-120258,PRD-00466,1
OR-WM-360417,OR-120259,PRD-00008,5
OR-BL-360418,OR-120259,PRD-00001,3
OR-AE-360419,OR-120259,PRD-00191,4
OR-TP-360420,OR-120259,PRD-00095,3
OR-CTB-360421,OR-120259,PRD-00001,2
OR-TP-360422,OR-120260,PRD-00017,3
OR-J-360423,OR-120260,PRD-00056,1
OR-GDJ-360424,OR-120260,PRD-00009,5
OR-WF-360425,OR-120260,PRD-00269,5
OR-CS-360426,OR-120261,PRD-00340,4
OR-GDJ-360427,OR-120261,PRD-00205,4
OR-AE-360428,OR-120261,PRD-00021,1
OR-LN-360429,OR-120261,PRD-00012,2
OR-C-360430,OR-120262,PRD-00030,1
OR-WW-360431,OR-120262,PRD-00019,3
OR-AA-360432,OR-120262,PRD-00001,1
OR-CS-360433,OR-120263,PRD-00119,3
OR-GO-360434,OR-120263,PRD-00335,1
OR-CA-360435,OR-120263,PRD-00016,2
OR-SS-360436,OR-120264,PRD-00001,1
OR-C-360437,OR-120264,PRD-00005,3
OR-EW-360438,OR-120265,PRD-00001,4
