PaymentID,OrderID,PaymentDate,GiftCardUsage,GiftCardAmount,CouponUsage,CouponAmount,PaymentMethodID
PAY-031952,OR-031973,2017-12-05 10:01:00+00:00,No,,Yes,198.0,PM-002
PAY-031953,OR-031974,2024-01-15 13:44:00+00:00,Yes,2128.0,Yes,441.0,PM-002
PAY-031954,OR-031975,2024-06-05 06:09:00+00:00,Yes,1756.0,No,,PM-002
PAY-031955,OR-031976,2023-12-22 05:51:00+00:00,Yes,979.0,No,,PM-002
PAY-031956,OR-031977,2023-04-01 07:00:00+00:00,No,,Yes,123.0,PM-002
PAY-031957,OR-031978,2014-11-22 08:29:00+00:00,Yes,4439.0,No,,PM-002
PAY-031958,OR-031979,2020-02-07 14:22:00+00:00,Yes,1672.0,Yes,17.0,PM-002
PAY-031959,OR-031980,2024-06-10 16:37:00+00:00,Yes,2583.0,Yes,34.0,PM-002
PAY-031960,OR-031981,2021-11-09 21:50:00+00:00,Yes,2079.0,Yes,76.0,PM-002
PAY-031961,OR-031982,2023-08-10 03:05:00+00:00,No,,Yes,212.0,PM-003
PAY-031962,OR-031983,2010-12-30 20:26:00+00:00,Yes,4446.0,Yes,301.0,PM-002
PAY-031963,OR-031984,2011-09-16 06:38:00+00:00,Yes,4825.0,No,,PM-002
PAY-031964,OR-031985,2017-07-15 21:47:00+00:00,Yes,3341.0,No,,PM-002
PAY-031965,OR-031986,2020-10-28 17:10:00+00:00,No,,Yes,184.0,PM-001
PAY-031966,OR-031987,2018-11-20 14:20:00+00:00,Yes,3135.0,No,,PM-002
PAY-031967,OR-031988,2022-08-15 02:16:00+00:00,No,,No,,PM-004
PAY-031968,OR-031989,2023-04-24 01:37:00+00:00,No,,No,,PM-001
PAY-031969,OR-031990,2016-10-24 21:02:00+00:00,Yes,2902.0,Yes,465.0,PM-002
PAY-031970,OR-031991,2019-10-05 21:07:00+00:00,Yes,3394.0,No,,PM-001
PAY-031971,OR-031992,2023-01-15 03:05:00+00:00,Yes,2586.0,Yes,319.0,PM-002
PAY-031972,OR-031993,2024-04-18 04:00:00+00:00,Yes,2344.0,Yes,242.0,PM-004
PAY-031973,OR-031994,2024-04-01 10:33:00+00:00,Yes,2861.0,No,,PM-002
PAY-031974,OR-031995,2024-03-12 00:13:00+00:00,Yes,2182.0,Yes,92.0,PM-002
PAY-031975,OR-031996,2024-01-15 04:35:00+00:00,No,,No,,PM-001
PAY-031976,OR-031997,2023-06-13 12:01:00+00:00,No,,No,,PM-003
PAY-031977,OR-031998,2019-12-29 20:07:00+00:00,Yes,2816.0,No,,PM-003
PAY-031978,OR-031999,2024-05-01 22:53:00+00:00,No,,Yes,159.0,PM-005
PAY-031979,OR-032000,2023-10-02 14:03:00+00:00,Yes,309.0,No,,PM-001
PAY-031980,OR-032001,2020-09-03 06:20:00+00:00,Yes,4684.0,No,,PM-004
PAY-031981,OR-032002,2018-08-31 16:42:00+00:00,No,,No,,PM-002
PAY-031982,OR-032003,2024-01-27 15:05:00+00:00,Yes,2307.0,Yes,125.0,PM-002
PAY-031983,OR-032004,2023-04-20 18:35:00+00:00,Yes,4149.0,Yes,295.0,PM-004
PAY-031984,OR-032005,2024-04-29 23:02:00+00:00,No,,No,,PM-002
PAY-031985,OR-032006,2020-03-06 04:12:00+00:00,No,,Yes,183.0,PM-002
PAY-031986,OR-032007,2021-04-07 11:59:00+00:00,Yes,2888.0,Yes,178.0,PM-002
PAY-031987,OR-032008,2024-02-24 21:58:00+00:00,Yes,311.0,No,,PM-005
PAY-031988,OR-032009,2013-08-01 02:17:00+00:00,Yes,2325.0,No,,PM-002
PAY-031989,OR-032010,2021-10-09 13:46:00+00:00,Yes,718.0,No,,PM-002
PAY-031990,OR-032011,2022-04-22 06:36:00+00:00,No,,No,,PM-002
PAY-031991,OR-032012,2021-03-27 08:59:00+00:00,No,,No,,PM-002
PAY-031992,OR-032013,2022-11-17 10:29:00+00:00,No,,Yes,381.0,PM-002
PAY-031993,OR-032014,2018-08-08 02:40:00+00:00,Yes,4986.0,No,,PM-002
PAY-031994,OR-032015,2009-09-03 15:22:00+00:00,Yes,3229.0,No,,PM-002
PAY-031995,OR-032016,2022-01-08 11:48:00+00:00,No,,Yes,171.0,PM-002
PAY-031996,OR-032017,2024-01-03 15:44:00+00:00,Yes,1970.0,No,,PM-005
PAY-031997,OR-032018,2003-09-23 06:47:00+00:00,Yes,1192.0,No,,PM-002
PAY-031998,OR-032019,2016-01-28 06:56:00+00:00,Yes,2843.0,Yes,380.0,PM-003
PAY-031999,OR-032020,2023-08-10 20:47:00+00:00,No,,No,,PM-002
PAY-032000,OR-032021,2023-10-14 14:01:00+00:00,No,,Yes,184.0,PM-005
PAY-032001,OR-032022,2024-05-09 18:16:00+00:00,Yes,1655.0,Yes,470.0,PM-002
PAY-032002,OR-032023,2024-03-12 15:53:00+00:00,No,,Yes,286.0,PM-002
PAY-032003,OR-032024,2018-10-25 00:44:00+00:00,Yes,1651.0,Yes,460.0,PM-002
PAY-032004,OR-032025,2023-10-23 07:56:00+00:00,No,,No,,PM-002
PAY-032005,OR-032026,2022-03-03 08:06:00+00:00,No,,No,,PM-004
PAY-032006,OR-032027,2022-08-02 01:59:00+00:00,Yes,4952.0,No,,PM-004
PAY-032007,OR-032028,2016-01-15 19:59:00+00:00,No,,Yes,414.0,PM-002
PAY-032008,OR-032029,2023-04-09 22:10:00+00:00,Yes,1504.0,No,,PM-004
PAY-032009,OR-032030,2014-01-29 21:29:00+00:00,No,,No,,PM-002
PAY-032010,OR-032031,2009-05-16 19:29:00+00:00,No,,No,,PM-002
PAY-032011,OR-032032,2024-04-15 21:34:00+00:00,No,,No,,PM-002
PAY-032012,OR-032033,2016-07-18 00:04:00+00:00,No,,No,,PM-002
PAY-032013,OR-032034,2024-01-28 17:52:00+00:00,Yes,2781.0,No,,PM-001
PAY-032014,OR-032035,2019-02-12 06:54:00+00:00,Yes,3897.0,Yes,61.0,PM-004
PAY-032015,OR-032036,2024-01-04 06:00:00+00:00,Yes,2476.0,No,,PM-002
PAY-032016,OR-032037,2017-03-25 23:46:00+00:00,Yes,1291.0,No,,PM-003
PAY-032017,OR-032038,2016-07-07 17:48:00+00:00,Yes,3466.0,Yes,34.0,PM-003
PAY-032018,OR-032039,2019-07-01 19:36:00+00:00,Yes,1393.0,Yes,151.0,PM-002
PAY-032019,OR-032040,2023-12-15 00:18:00+00:00,Yes,3632.0,No,,PM-004
PAY-032020,OR-032041,2012-11-01 12:32:00+00:00,No,,Yes,150.0,PM-004
PAY-032021,OR-032042,2021-07-28 16:11:00+00:00,No,,Yes,265.0,PM-002
PAY-032022,OR-032043,2014-11-26 21:33:00+00:00,No,,No,,PM-002
PAY-032023,OR-032044,2024-02-10 02:09:00+00:00,No,,No,,PM-002
PAY-032024,OR-032045,2022-06-12 15:29:00+00:00,No,,No,,PM-001
PAY-032025,OR-032046,2024-05-05 16:01:00+00:00,No,,Yes,344.0,PM-002
PAY-032026,OR-032047,2017-08-20 20:54:00+00:00,No,,No,,PM-004
PAY-032027,OR-032048,2023-05-17 18:52:00+00:00,No,,No,,PM-002
PAY-032028,OR-032049,2021-10-31 15:54:00+00:00,No,,Yes,378.0,PM-002
PAY-032029,OR-032050,2024-02-28 16:11:00+00:00,Yes,568.0,Yes,463.0,PM-004
PAY-032030,OR-032051,2023-10-24 02:52:00+00:00,Yes,722.0,Yes,424.0,PM-002
PAY-032031,OR-032052,2021-06-25 15:23:00+00:00,Yes,3015.0,Yes,30.0,PM-002
PAY-032032,OR-032053,2019-04-19 22:24:00+00:00,No,,Yes,414.0,PM-002
PAY-032033,OR-032054,2003-05-29 13:37:00+00:00,Yes,4542.0,Yes,462.0,PM-002
PAY-032034,OR-032055,2017-09-01 11:14:00+00:00,Yes,2915.0,Yes,178.0,PM-002
PAY-032035,OR-032056,2024-03-06 20:48:00+00:00,No,,No,,PM-002
PAY-032036,OR-032057,2006-07-20 01:36:00+00:00,Yes,2164.0,No,,PM-002
PAY-032037,OR-032058,2023-08-18 05:24:00+00:00,No,,Yes,448.0,PM-002
PAY-032038,OR-032059,2024-05-01 01:32:00+00:00,No,,Yes,213.0,PM-002
PAY-032039,OR-032060,2024-05-05 15:08:00+00:00,Yes,579.0,Yes,38.0,PM-003
PAY-032040,OR-032061,2009-09-16 17:50:00+00:00,Yes,752.0,No,,PM-002
PAY-032041,OR-032062,2017-02-04 06:00:00+00:00,Yes,946.0,No,,PM-001
PAY-032042,OR-032063,2018-05-16 07:31:00+00:00,Yes,1779.0,Yes,398.0,PM-003
PAY-032043,OR-032064,2017-01-11 10:21:00+00:00,Yes,2174.0,Yes,471.0,PM-003
PAY-032044,OR-032065,2024-03-08 17:15:00+00:00,Yes,1421.0,Yes,279.0,PM-002
PAY-032045,OR-032066,2024-02-15 23:58:00+00:00,No,,Yes,174.0,PM-002
PAY-032046,OR-032067,2022-06-11 19:10:00+00:00,No,,No,,PM-005
PAY-032047,OR-032068,2023-01-29 13:09:00+00:00,No,,No,,PM-002
PAY-032048,OR-032069,2014-04-17 11:22:00+00:00,No,,Yes,486.0,PM-002
PAY-032049,OR-032070,2024-04-26 00:43:00+00:00,Yes,3647.0,No,,PM-004
PAY-032050,OR-032071,2023-04-11 05:06:00+00:00,No,,No,,PM-002
PAY-032051,OR-032072,2024-06-01 09:13:00+00:00,Yes,3907.0,No,,PM-005
PAY-032052,OR-032073,2020-08-20 18:59:00+00:00,No,,No,,PM-002
PAY-032053,OR-032074,2024-04-16 10:02:00+00:00,Yes,1036.0,Yes,189.0,PM-002
PAY-032054,OR-032075,2011-08-23 20:52:00+00:00,Yes,688.0,Yes,77.0,PM-003
PAY-032055,OR-032076,2023-05-06 15:30:00+00:00,No,,No,,PM-002
PAY-032056,OR-032077,2023-09-07 14:14:00+00:00,Yes,2016.0,Yes,345.0,PM-002
PAY-032057,OR-032078,2023-05-21 00:08:00+00:00,No,,Yes,419.0,PM-002
PAY-032058,OR-032079,2004-12-01 10:34:00+00:00,No,,No,,PM-005
PAY-032059,OR-032080,2024-05-05 12:57:00+00:00,Yes,3250.0,No,,PM-002
PAY-032060,OR-032081,2022-03-19 22:07:00+00:00,No,,Yes,340.0,PM-002
PAY-032061,OR-032082,2023-08-25 07:47:00+00:00,No,,No,,PM-002
PAY-032062,OR-032083,2023-05-21 05:53:00+00:00,Yes,1573.0,Yes,46.0,PM-001
PAY-032063,OR-032084,2024-05-22 05:17:00+00:00,Yes,4030.0,No,,PM-002
PAY-032064,OR-032085,2024-05-28 13:58:00+00:00,Yes,741.0,No,,PM-002
PAY-032065,OR-032086,2011-02-07 06:44:00+00:00,Yes,4971.0,Yes,175.0,PM-004
PAY-032066,OR-032087,2023-04-14 04:42:00+00:00,No,,No,,PM-004
PAY-032067,OR-032088,2010-08-10 18:36:00+00:00,No,,Yes,130.0,PM-001
PAY-032068,OR-032089,2023-11-12 13:50:00+00:00,No,,Yes,444.0,PM-002
PAY-032069,OR-032090,2023-04-03 03:45:00+00:00,No,,Yes,487.0,PM-003
PAY-032070,OR-032091,2024-03-09 10:56:00+00:00,No,,Yes,38.0,PM-005
PAY-032071,OR-032092,2022-08-02 08:31:00+00:00,No,,Yes,87.0,PM-002
PAY-032072,OR-032093,2024-06-06 20:11:00+00:00,No,,Yes,97.0,PM-002
PAY-032073,OR-032094,2021-11-16 19:48:00+00:00,No,,No,,PM-004
PAY-032074,OR-032095,2018-06-07 20:11:00+00:00,Yes,1257.0,Yes,412.0,PM-002
PAY-032075,OR-032096,2023-03-01 11:26:00+00:00,Yes,3105.0,Yes,270.0,PM-005
PAY-032076,OR-032097,2022-04-27 21:52:00+00:00,No,,Yes,404.0,PM-002
PAY-032077,OR-032098,2023-11-10 05:40:00+00:00,Yes,4659.0,No,,PM-002
PAY-032078,OR-032099,2024-02-28 13:57:00+00:00,No,,No,,PM-004
PAY-032079,OR-032100,2018-11-24 18:00:00+00:00,Yes,2168.0,No,,PM-002
PAY-032080,OR-032101,2024-01-26 12:06:00+00:00,No,,Yes,238.0,PM-002
PAY-032081,OR-032102,2022-02-02 08:07:00+00:00,Yes,4114.0,No,,PM-002
PAY-032082,OR-032103,2019-03-27 08:05:00+00:00,Yes,2484.0,Yes,376.0,PM-002
PAY-032083,OR-032104,2020-05-22 00:54:00+00:00,Yes,3238.0,Yes,185.0,PM-003
PAY-032084,OR-032105,2023-12-26 07:25:00+00:00,No,,Yes,462.0,PM-002
PAY-032085,OR-032106,2014-05-23 10:50:00+00:00,No,,Yes,143.0,PM-001
PAY-032086,OR-032107,2024-01-02 03:11:00+00:00,Yes,4840.0,No,,PM-002
PAY-032087,OR-032108,2013-08-07 06:59:00+00:00,Yes,1512.0,Yes,421.0,PM-002
PAY-032088,OR-032109,2018-12-09 06:18:00+00:00,Yes,4271.0,Yes,448.0,PM-002
PAY-032089,OR-032110,2018-08-27 22:43:00+00:00,No,,Yes,149.0,PM-002
PAY-032090,OR-032111,2024-06-04 15:35:00+00:00,No,,No,,PM-002
PAY-032091,OR-032112,2023-11-20 21:32:00+00:00,Yes,4666.0,No,,PM-004
PAY-032092,OR-032113,2023-10-29 09:28:00+00:00,Yes,1355.0,Yes,283.0,PM-002
PAY-032093,OR-032114,2024-05-10 01:59:00+00:00,No,,Yes,192.0,PM-002
PAY-032094,OR-032115,2022-06-19 07:13:00+00:00,No,,Yes,434.0,PM-002
PAY-032095,OR-032116,2020-03-30 01:04:00+00:00,Yes,1931.0,No,,PM-003
PAY-032096,OR-032117,2020-05-22 10:02:00+00:00,Yes,720.0,No,,PM-002
PAY-032097,OR-032118,2021-10-22 03:25:00+00:00,Yes,1647.0,Yes,39.0,PM-002
PAY-032098,OR-032119,2024-03-24 04:45:00+00:00,No,,No,,PM-002
PAY-032099,OR-032120,2014-08-17 07:37:00+00:00,No,,No,,PM-002
PAY-032100,OR-032121,2021-08-15 09:40:00+00:00,No,,Yes,88.0,PM-005
PAY-032101,OR-032122,2024-03-06 09:15:00+00:00,Yes,825.0,Yes,257.0,PM-002
PAY-032102,OR-032123,2024-01-24 18:41:00+00:00,No,,Yes,381.0,PM-002
PAY-032103,OR-032124,2023-06-12 19:44:00+00:00,Yes,3353.0,No,,PM-002
PAY-032104,OR-032125,2014-03-03 14:52:00+00:00,No,,No,,PM-003
PAY-032105,OR-032126,2015-05-09 21:44:00+00:00,No,,No,,PM-002
PAY-032106,OR-032127,2022-11-26 17:53:00+00:00,No,,No,,PM-002
PAY-032107,OR-032128,2022-08-15 16:21:00+00:00,No,,No,,PM-002
PAY-032108,OR-032129,2024-05-25 10:39:00+00:00,No,,No,,PM-002
PAY-032109,OR-032130,2021-06-17 21:38:00+00:00,No,,Yes,480.0,PM-003
PAY-032110,OR-032131,2022-07-31 20:09:00+00:00,Yes,1924.0,Yes,416.0,PM-002
PAY-032111,OR-032132,2024-03-12 09:53:00+00:00,No,,No,,PM-002
PAY-032112,OR-032133,2018-02-03 23:45:00+00:00,No,,No,,PM-002
PAY-032113,OR-032134,2023-10-11 08:28:00+00:00,No,,No,,PM-002
PAY-032114,OR-032135,2022-12-22 14:16:00+00:00,Yes,4665.0,No,,PM-001
PAY-032115,OR-032136,2022-04-26 19:01:00+00:00,Yes,2586.0,No,,PM-005
PAY-032116,OR-032137,2014-06-15 17:54:00+00:00,No,,Yes,384.0,PM-002
PAY-032117,OR-032138,2018-09-21 03:27:00+00:00,Yes,3559.0,Yes,197.0,PM-005
PAY-032118,OR-032139,2016-12-14 04:51:00+00:00,No,,No,,PM-002
PAY-032119,OR-032140,2021-04-06 15:11:00+00:00,No,,No,,PM-002
PAY-032120,OR-032141,2023-11-16 00:27:00+00:00,Yes,1812.0,No,,PM-004
PAY-032121,OR-032142,2013-11-30 01:42:00+00:00,Yes,2788.0,No,,PM-005
PAY-032122,OR-032143,2024-04-15 18:13:00+00:00,No,,Yes,495.0,PM-002
PAY-032123,OR-032145,2024-02-25 01:10:00+00:00,Yes,2629.0,Yes,374.0,PM-002
PAY-032124,OR-032146,2017-04-16 00:58:00+00:00,No,,Yes,482.0,PM-002
PAY-032125,OR-032147,2023-10-25 02:57:00+00:00,No,,Yes,286.0,PM-003
PAY-032126,OR-032148,2003-08-05 04:19:00+00:00,Yes,4141.0,Yes,70.0,PM-002
PAY-032127,OR-032149,2020-02-29 14:43:00+00:00,Yes,1055.0,No,,PM-002
PAY-032128,OR-032150,2022-09-22 08:35:00+00:00,Yes,2518.0,No,,PM-005
PAY-032129,OR-032151,2021-07-13 04:23:00+00:00,No,,No,,PM-002
PAY-032130,OR-032152,2023-01-05 12:36:00+00:00,No,,No,,PM-004
PAY-032131,OR-032153,2018-04-29 11:18:00+00:00,No,,No,,PM-001
PAY-032132,OR-032154,2022-09-13 01:23:00+00:00,No,,Yes,305.0,PM-002
PAY-032133,OR-032155,2024-05-22 08:45:00+00:00,Yes,2637.0,No,,PM-002
PAY-032134,OR-032156,2024-04-22 06:03:00+00:00,No,,No,,PM-002
PAY-032135,OR-032157,2012-04-09 01:18:00+00:00,Yes,1452.0,No,,PM-002
PAY-032136,OR-032158,2023-07-23 18:32:00+00:00,Yes,545.0,No,,PM-002
PAY-032137,OR-032159,2011-03-25 15:58:00+00:00,No,,Yes,369.0,PM-002
PAY-032138,OR-032160,2014-10-11 12:10:00+00:00,No,,Yes,25.0,PM-001
PAY-032139,OR-032161,2023-05-25 08:50:00+00:00,Yes,2671.0,Yes,159.0,PM-002
PAY-032140,OR-032162,2022-09-25 00:46:00+00:00,No,,Yes,153.0,PM-002
PAY-032141,OR-032163,2022-07-13 22:27:00+00:00,No,,No,,PM-002
PAY-032142,OR-032164,2017-05-23 16:28:00+00:00,No,,Yes,433.0,PM-002
PAY-032143,OR-032165,2024-03-02 14:37:00+00:00,Yes,380.0,Yes,269.0,PM-002
PAY-032144,OR-032166,2008-11-01 08:20:00+00:00,Yes,608.0,No,,PM-001
PAY-032145,OR-032167,2019-05-05 14:29:00+00:00,Yes,3599.0,Yes,196.0,PM-002
PAY-032146,OR-032168,2022-07-13 23:35:00+00:00,Yes,1890.0,Yes,334.0,PM-002
PAY-032147,OR-032169,2024-06-01 22:12:00+00:00,Yes,1350.0,No,,PM-002
PAY-032148,OR-032170,2024-04-19 18:44:00+00:00,Yes,820.0,Yes,437.0,PM-002
PAY-032149,OR-032171,2014-02-22 06:21:00+00:00,No,,Yes,230.0,PM-002
PAY-032150,OR-032172,2010-10-19 11:51:00+00:00,No,,No,,PM-003
PAY-032151,OR-032173,2024-02-24 09:54:00+00:00,Yes,2846.0,No,,PM-002
PAY-032152,OR-032174,2022-04-21 11:42:00+00:00,No,,No,,PM-002
PAY-032153,OR-032175,2014-07-27 02:44:00+00:00,No,,No,,PM-002
PAY-032154,OR-032176,2023-08-30 00:10:00+00:00,No,,No,,PM-005
PAY-032155,OR-032177,2018-01-20 06:19:00+00:00,No,,No,,PM-002
PAY-032156,OR-032178,2022-04-22 00:30:00+00:00,Yes,4536.0,No,,PM-002
PAY-032157,OR-032179,2024-01-04 06:34:00+00:00,Yes,3999.0,Yes,274.0,PM-002
PAY-032158,OR-032180,2024-04-04 11:56:00+00:00,Yes,2089.0,Yes,439.0,PM-003
PAY-032159,OR-032181,2020-11-08 19:52:00+00:00,Yes,772.0,Yes,88.0,PM-002
PAY-032160,OR-032182,2022-08-24 19:35:00+00:00,No,,No,,PM-002
PAY-032161,OR-032183,2015-10-07 21:27:00+00:00,Yes,2079.0,Yes,219.0,PM-002
PAY-032162,OR-032184,2024-03-21 19:43:00+00:00,Yes,4126.0,No,,PM-004
PAY-032163,OR-032185,2024-01-21 10:31:00+00:00,Yes,4942.0,Yes,46.0,PM-004
PAY-032164,OR-032186,2023-11-12 23:17:00+00:00,Yes,2751.0,No,,PM-004
PAY-032165,OR-032187,2021-12-04 21:47:00+00:00,No,,No,,PM-002
PAY-032166,OR-032188,2023-12-19 00:38:00+00:00,Yes,4365.0,No,,PM-002
PAY-032167,OR-032189,2022-12-06 21:38:00+00:00,Yes,3913.0,Yes,308.0,PM-002
PAY-032168,OR-032190,2023-07-08 13:12:00+00:00,No,,No,,PM-002
PAY-032169,OR-032191,2023-02-09 15:15:00+00:00,Yes,1977.0,Yes,300.0,PM-004
PAY-032170,OR-032192,2023-08-21 02:00:00+00:00,Yes,3315.0,No,,PM-004
PAY-032171,OR-032193,2020-09-19 12:16:00+00:00,No,,Yes,490.0,PM-001
PAY-032172,OR-032194,2023-04-11 09:43:00+00:00,Yes,658.0,Yes,153.0,PM-002
PAY-032173,OR-032195,2011-08-11 15:17:00+00:00,No,,Yes,38.0,PM-002
PAY-032174,OR-032196,2023-03-27 08:11:00+00:00,No,,No,,PM-002
PAY-032175,OR-032197,2023-09-01 14:53:00+00:00,No,,Yes,242.0,PM-003
PAY-032176,OR-032198,2015-04-20 15:42:00+00:00,Yes,3473.0,No,,PM-002
PAY-032177,OR-032199,2024-06-09 23:34:00+00:00,Yes,4005.0,No,,PM-004
PAY-032178,OR-032200,2020-04-03 13:44:00+00:00,Yes,2050.0,No,,PM-001
PAY-032179,OR-032201,2022-01-16 22:07:00+00:00,No,,No,,PM-002
PAY-032180,OR-032202,2023-10-25 02:51:00+00:00,Yes,3111.0,No,,PM-003
PAY-032181,OR-032203,2022-12-11 08:14:00+00:00,No,,Yes,39.0,PM-001
PAY-032182,OR-032204,2017-09-22 21:27:00+00:00,Yes,3377.0,Yes,135.0,PM-003
PAY-032183,OR-032205,2023-12-21 01:07:00+00:00,Yes,2345.0,No,,PM-002
PAY-032184,OR-032206,2021-12-24 22:06:00+00:00,Yes,120.0,Yes,367.0,PM-002
PAY-032185,OR-032207,2024-05-05 21:46:00+00:00,No,,No,,PM-002
PAY-032186,OR-032208,2024-03-11 00:14:00+00:00,No,,No,,PM-003
PAY-032187,OR-032209,2014-09-29 09:23:00+00:00,No,,Yes,197.0,PM-003
PAY-032188,OR-032210,2024-04-06 04:24:00+00:00,No,,Yes,484.0,PM-004
PAY-032189,OR-032211,2008-08-14 11:44:00+00:00,No,,Yes,265.0,PM-002
PAY-032190,OR-032212,2024-06-08 02:21:00+00:00,No,,No,,PM-001
PAY-032191,OR-032213,2014-04-18 21:47:00+00:00,Yes,4311.0,No,,PM-002
PAY-032192,OR-032214,2015-08-24 06:20:00+00:00,No,,Yes,157.0,PM-004
PAY-032193,OR-032215,2020-06-24 00:54:00+00:00,Yes,2452.0,No,,PM-002
PAY-032194,OR-032216,2023-05-21 15:02:00+00:00,No,,Yes,59.0,PM-002
PAY-032195,OR-032217,2019-02-10 13:46:00+00:00,Yes,2315.0,Yes,58.0,PM-002
PAY-032196,OR-032218,2023-02-16 19:37:00+00:00,No,,Yes,29.0,PM-004
PAY-032197,OR-032219,2022-07-11 13:21:00+00:00,Yes,4789.0,Yes,351.0,PM-002
PAY-032198,OR-032220,2014-08-22 19:53:00+00:00,No,,Yes,188.0,PM-004
PAY-032199,OR-032221,2022-10-27 15:26:00+00:00,No,,No,,PM-005
PAY-032200,OR-032222,2014-08-29 12:49:00+00:00,No,,Yes,322.0,PM-002
PAY-032201,OR-032223,2020-04-12 05:17:00+00:00,Yes,4341.0,No,,PM-002
PAY-032202,OR-032224,2022-04-15 05:18:00+00:00,No,,Yes,476.0,PM-002
PAY-032203,OR-032225,2019-08-18 01:04:00+00:00,Yes,2599.0,Yes,17.0,PM-004
PAY-032204,OR-032226,2021-10-09 01:05:00+00:00,No,,No,,PM-001
PAY-032205,OR-032227,2024-02-25 19:28:00+00:00,No,,Yes,491.0,PM-002
PAY-032206,OR-032228,2013-01-15 01:23:00+00:00,No,,Yes,360.0,PM-005
PAY-032207,OR-032229,2023-04-28 22:47:00+00:00,Yes,3476.0,No,,PM-002
PAY-032208,OR-032230,2023-12-03 23:11:00+00:00,No,,Yes,356.0,PM-001
PAY-032209,OR-032231,2018-05-29 08:15:00+00:00,No,,Yes,412.0,PM-002
PAY-032210,OR-032232,2022-10-02 19:28:00+00:00,Yes,2697.0,No,,PM-005
PAY-032211,OR-032233,2024-03-03 14:16:00+00:00,No,,Yes,423.0,PM-002
PAY-032212,OR-032234,2023-07-16 16:21:00+00:00,Yes,1480.0,No,,PM-002
PAY-032213,OR-032235,2023-06-01 16:55:00+00:00,Yes,3463.0,No,,PM-002
PAY-032214,OR-032236,2012-08-31 04:03:00+00:00,No,,No,,PM-003
PAY-032215,OR-032237,2023-08-22 08:17:00+00:00,No,,No,,PM-002
PAY-032216,OR-032238,2019-10-03 13:14:00+00:00,No,,No,,PM-002
PAY-032217,OR-032239,2019-10-17 12:35:00+00:00,No,,Yes,59.0,PM-002
PAY-032218,OR-032240,2018-07-25 08:42:00+00:00,No,,No,,PM-002
PAY-032219,OR-032241,2024-03-09 14:10:00+00:00,Yes,1061.0,No,,PM-002
PAY-032220,OR-032242,2022-06-20 20:43:00+00:00,No,,No,,PM-002
PAY-032221,OR-032243,2019-09-21 14:24:00+00:00,No,,Yes,238.0,PM-002
PAY-032222,OR-032244,2022-01-18 15:40:00+00:00,Yes,491.0,Yes,439.0,PM-002
PAY-032223,OR-032245,2023-05-11 13:25:00+00:00,No,,No,,PM-002
PAY-032224,OR-032246,2020-10-01 15:58:00+00:00,No,,Yes,446.0,PM-004
PAY-032225,OR-032247,2024-06-10 02:50:00+00:00,Yes,4072.0,Yes,309.0,PM-002
PAY-032226,OR-032248,2024-03-18 02:51:00+00:00,Yes,755.0,Yes,162.0,PM-005
PAY-032227,OR-032249,2022-09-26 15:47:00+00:00,Yes,4279.0,No,,PM-005
PAY-032228,OR-032250,2011-04-24 07:10:00+00:00,No,,Yes,413.0,PM-002
PAY-032229,OR-032251,2023-09-17 17:07:00+00:00,No,,Yes,386.0,PM-002
PAY-032230,OR-032252,2017-07-06 04:46:00+00:00,Yes,1317.0,Yes,218.0,PM-002
PAY-032231,OR-032253,2024-06-15 10:18:00+00:00,No,,Yes,231.0,PM-002
PAY-032232,OR-032254,2020-07-09 10:51:00+00:00,No,,Yes,15.0,PM-002
PAY-032233,OR-032255,2015-09-13 12:41:00+00:00,Yes,865.0,Yes,434.0,PM-002
PAY-032234,OR-032256,2024-05-28 10:39:00+00:00,Yes,963.0,Yes,321.0,PM-002
PAY-032235,OR-032257,2024-04-04 21:39:00+00:00,Yes,2860.0,Yes,404.0,PM-002
PAY-032236,OR-032258,2019-07-15 19:23:00+00:00,No,,Yes,406.0,PM-002
PAY-032237,OR-032259,2016-12-25 14:13:00+00:00,Yes,4509.0,Yes,123.0,PM-002
PAY-032238,OR-032260,2023-06-16 21:00:00+00:00,Yes,3561.0,No,,PM-005
PAY-032239,OR-032261,2024-05-13 12:43:00+00:00,Yes,292.0,No,,PM-002
PAY-032240,OR-032262,2024-06-15 09:05:00+00:00,Yes,2971.0,Yes,93.0,PM-002
PAY-032241,OR-032263,2021-07-21 20:36:00+00:00,Yes,4242.0,No,,PM-005
PAY-032242,OR-032264,2019-05-24 04:43:00+00:00,No,,No,,PM-004
PAY-032243,OR-032265,2014-01-11 23:24:00+00:00,No,,No,,PM-001
PAY-032244,OR-032266,2019-10-27 14:57:00+00:00,Yes,999.0,Yes,123.0,PM-002
PAY-032245,OR-032267,2022-07-11 08:38:00+00:00,No,,No,,PM-002
PAY-032246,OR-032268,2016-08-24 08:28:00+00:00,No,,Yes,237.0,PM-003
PAY-032247,OR-032269,2024-06-06 17:55:00+00:00,Yes,3550.0,Yes,50.0,PM-004
PAY-032248,OR-032270,2008-04-17 15:24:00+00:00,Yes,4044.0,No,,PM-002
PAY-032249,OR-032271,2024-02-01 21:25:00+00:00,Yes,3591.0,Yes,140.0,PM-002
PAY-032250,OR-032272,2024-01-23 10:15:00+00:00,Yes,2926.0,Yes,480.0,PM-002
PAY-032251,OR-032273,2012-01-26 10:08:00+00:00,No,,No,,PM-002
