PaymentID,OrderID,PaymentDate,GiftCardUsage,GiftCardAmount,CouponUsage,CouponAmount,PaymentMethodID
PAY-092746,OR-092802,2023-11-05 10:11:00+00:00,No,,No,,PM-002
PAY-092747,OR-092803,2022-05-28 05:11:00+00:00,No,,Yes,312.0,PM-002
PAY-092748,OR-092804,2017-03-12 07:01:00+00:00,Yes,602.0,Yes,159.0,PM-002
PAY-092749,OR-092805,2018-06-05 01:58:00+00:00,No,,Yes,337.0,PM-002
PAY-092750,OR-092806,2019-02-18 00:14:00+00:00,Yes,2337.0,No,,PM-002
PAY-092751,OR-092807,2024-03-11 11:54:00+00:00,No,,No,,PM-002
PAY-092752,OR-092808,2024-06-06 09:19:00+00:00,Yes,2347.0,Yes,54.0,PM-002
PAY-092753,OR-092809,2024-03-22 22:22:00+00:00,No,,Yes,175.0,PM-001
PAY-092754,OR-092810,2023-11-27 13:24:00+00:00,No,,Yes,345.0,PM-003
PAY-092755,OR-092811,2022-11-22 10:26:00+00:00,No,,No,,PM-002
PAY-092756,OR-092812,2024-01-13 09:23:00+00:00,Yes,4426.0,Yes,297.0,PM-003
PAY-092757,OR-092813,2018-09-18 14:50:00+00:00,No,,Yes,54.0,PM-002
PAY-092758,OR-092814,2024-04-30 02:41:00+00:00,No,,Yes,152.0,PM-002
PAY-092759,OR-092815,2009-02-01 07:20:00+00:00,No,,No,,PM-002
PAY-092760,OR-092816,2021-09-05 17:09:00+00:00,No,,Yes,427.0,PM-003
PAY-092761,OR-092817,2023-02-06 13:06:00+00:00,Yes,558.0,No,,PM-004
PAY-092762,OR-092818,2023-11-08 07:36:00+00:00,No,,Yes,486.0,PM-002
PAY-092763,OR-092819,2024-05-14 02:35:00+00:00,Yes,532.0,No,,PM-002
PAY-092764,OR-092820,2024-05-29 17:53:00+00:00,Yes,1679.0,No,,PM-003
PAY-092765,OR-092821,2014-04-09 05:04:00+00:00,Yes,585.0,Yes,371.0,PM-002
PAY-092766,OR-092822,2023-11-29 03:33:00+00:00,No,,Yes,474.0,PM-002
PAY-092767,OR-092823,2021-03-13 06:05:00+00:00,Yes,3374.0,Yes,236.0,PM-002
PAY-092768,OR-092824,2024-04-29 14:02:00+00:00,No,,No,,PM-003
PAY-092769,OR-092825,2021-05-08 16:45:00+00:00,No,,No,,PM-002
PAY-092770,OR-092826,2024-03-28 19:51:00+00:00,Yes,3044.0,No,,PM-003
PAY-092771,OR-092827,2018-08-05 09:56:00+00:00,No,,Yes,153.0,PM-005
PAY-092772,OR-092828,2021-10-09 03:21:00+00:00,No,,Yes,474.0,PM-002
PAY-092773,OR-092829,2024-04-15 03:46:00+00:00,Yes,3581.0,No,,PM-002
PAY-092774,OR-092830,2019-12-29 02:24:00+00:00,Yes,4965.0,No,,PM-002
PAY-092775,OR-092831,2024-01-01 03:13:00+00:00,No,,Yes,17.0,PM-002
PAY-092776,OR-092832,2023-11-15 15:02:00+00:00,No,,No,,PM-002
PAY-092777,OR-092833,2011-03-30 16:41:00+00:00,No,,No,,PM-002
PAY-092778,OR-092834,2023-06-20 18:39:00+00:00,No,,Yes,133.0,PM-002
PAY-092779,OR-092835,2021-07-27 02:39:00+00:00,Yes,4034.0,No,,PM-001
PAY-092780,OR-092836,2023-06-15 09:51:00+00:00,Yes,3280.0,No,,PM-002
PAY-092781,OR-092837,2023-11-30 23:47:00+00:00,No,,No,,PM-001
PAY-092782,OR-092838,2017-08-08 06:27:00+00:00,No,,Yes,365.0,PM-001
PAY-092783,OR-092839,2023-11-27 20:13:00+00:00,No,,Yes,174.0,PM-003
PAY-092784,OR-092840,2021-12-31 23:14:00+00:00,Yes,4062.0,No,,PM-002
PAY-092785,OR-092841,2023-01-29 04:51:00+00:00,No,,Yes,272.0,PM-002
PAY-092786,OR-092842,1999-12-19 15:17:00+00:00,No,,No,,PM-002
PAY-092787,OR-092843,2019-04-18 23:05:00+00:00,Yes,769.0,Yes,361.0,PM-002
PAY-092788,OR-092844,2021-08-11 03:14:00+00:00,No,,Yes,158.0,PM-002
PAY-092789,OR-092845,2020-09-16 08:09:00+00:00,No,,No,,PM-001
PAY-092790,OR-092846,2015-10-23 10:12:00+00:00,No,,No,,PM-002
PAY-092791,OR-092847,2019-02-19 22:32:00+00:00,No,,No,,PM-002
PAY-092792,OR-092848,2022-12-15 20:40:00+00:00,Yes,2723.0,No,,PM-002
PAY-092793,OR-092849,2018-03-03 04:13:00+00:00,No,,No,,PM-002
PAY-092794,OR-092850,2022-07-12 08:22:00+00:00,Yes,3273.0,Yes,14.0,PM-001
PAY-092795,OR-092851,2023-07-08 16:33:00+00:00,Yes,173.0,Yes,466.0,PM-002
PAY-092796,OR-092852,2019-05-05 14:54:00+00:00,Yes,2280.0,No,,PM-002
PAY-092797,OR-092853,2020-08-20 15:12:00+00:00,No,,Yes,422.0,PM-002
PAY-092798,OR-092854,2024-05-19 14:20:00+00:00,No,,Yes,61.0,PM-002
PAY-092799,OR-092855,2018-05-09 00:36:00+00:00,Yes,802.0,Yes,381.0,PM-002
PAY-092800,OR-092856,2018-12-09 04:38:00+00:00,Yes,2747.0,Yes,170.0,PM-001
PAY-092801,OR-092857,2021-05-21 07:01:00+00:00,Yes,1054.0,No,,PM-002
PAY-092802,OR-092858,2020-04-03 07:26:00+00:00,Yes,4640.0,No,,PM-002
PAY-092803,OR-092859,2020-08-18 12:06:00+00:00,Yes,4409.0,Yes,101.0,PM-002
PAY-092804,OR-092860,2019-02-07 06:29:00+00:00,Yes,3820.0,Yes,454.0,PM-001
PAY-092805,OR-092861,2022-07-04 00:47:00+00:00,No,,Yes,268.0,PM-002
PAY-092806,OR-092862,2023-11-07 22:43:00+00:00,Yes,101.0,No,,PM-002
PAY-092807,OR-092863,2020-01-10 08:01:00+00:00,Yes,1012.0,Yes,80.0,PM-002
PAY-092808,OR-092864,2024-02-25 05:41:00+00:00,No,,Yes,293.0,PM-002
PAY-092809,OR-092865,2024-05-18 05:48:00+00:00,No,,Yes,423.0,PM-001
PAY-092810,OR-092866,2006-09-30 12:37:00+00:00,Yes,2278.0,Yes,466.0,PM-002
PAY-092811,OR-092867,2023-10-21 03:27:00+00:00,No,,Yes,300.0,PM-002
PAY-092812,OR-092868,2015-01-05 00:32:00+00:00,No,,No,,PM-001
PAY-092813,OR-092869,2022-09-08 02:14:00+00:00,Yes,2797.0,No,,PM-003
PAY-092814,OR-092870,2018-03-02 10:21:00+00:00,Yes,3676.0,Yes,250.0,PM-002
PAY-092815,OR-092871,2023-04-08 11:49:00+00:00,Yes,1467.0,Yes,266.0,PM-002
PAY-092816,OR-092872,2024-04-17 10:30:00+00:00,No,,No,,PM-002
PAY-092817,OR-092873,2023-01-13 07:38:00+00:00,Yes,3201.0,Yes,175.0,PM-002
PAY-092818,OR-092874,2023-09-14 13:55:00+00:00,No,,Yes,87.0,PM-003
PAY-092819,OR-092875,2020-06-21 21:56:00+00:00,Yes,2199.0,Yes,469.0,PM-001
PAY-092820,OR-092876,2023-07-18 00:42:00+00:00,No,,No,,PM-003
PAY-092821,OR-092877,2018-07-12 04:28:00+00:00,Yes,2738.0,No,,PM-001
PAY-092822,OR-092878,2022-05-28 10:52:00+00:00,Yes,3815.0,Yes,332.0,PM-001
PAY-092823,OR-092879,2023-05-14 07:23:00+00:00,No,,No,,PM-002
PAY-092824,OR-092880,2023-05-20 04:06:00+00:00,No,,Yes,257.0,PM-003
PAY-092825,OR-092881,2023-01-02 00:57:00+00:00,No,,Yes,108.0,PM-001
PAY-092826,OR-092882,2024-02-21 19:50:00+00:00,Yes,4901.0,Yes,209.0,PM-001
PAY-092827,OR-092883,2021-04-28 13:44:00+00:00,No,,Yes,286.0,PM-002
PAY-092828,OR-092884,2023-11-28 21:16:00+00:00,Yes,1297.0,Yes,283.0,PM-001
PAY-092829,OR-092885,2015-12-25 08:05:00+00:00,No,,No,,PM-001
PAY-092830,OR-092886,2015-07-29 15:40:00+00:00,Yes,2123.0,No,,PM-004
PAY-092831,OR-092887,2023-04-03 20:16:00+00:00,Yes,3882.0,No,,PM-002
PAY-092832,OR-092888,2018-09-21 21:25:00+00:00,Yes,3680.0,Yes,363.0,PM-005
PAY-092833,OR-092889,2023-06-04 11:00:00+00:00,Yes,3648.0,No,,PM-002
PAY-092834,OR-092890,1996-12-13 12:35:00+00:00,Yes,452.0,No,,PM-002
PAY-092835,OR-092891,2021-08-03 12:22:00+00:00,Yes,4618.0,Yes,73.0,PM-002
PAY-092836,OR-092892,2023-06-23 18:04:00+00:00,No,,No,,PM-003
PAY-092837,OR-092893,2022-08-11 04:29:00+00:00,No,,No,,PM-002
PAY-092838,OR-092894,2023-01-10 18:55:00+00:00,Yes,1608.0,Yes,376.0,PM-002
PAY-092839,OR-092895,2022-12-20 10:15:00+00:00,Yes,3779.0,No,,PM-002
PAY-092840,OR-092896,2019-11-04 00:20:00+00:00,No,,No,,PM-001
PAY-092841,OR-092897,2021-09-15 04:57:00+00:00,No,,No,,PM-002
PAY-092842,OR-092898,2024-04-29 10:05:00+00:00,No,,No,,PM-003
PAY-092843,OR-092899,2023-04-07 23:26:00+00:00,Yes,3980.0,No,,PM-002
PAY-092844,OR-092900,2016-07-08 13:21:00+00:00,Yes,794.0,Yes,212.0,PM-002
PAY-092845,OR-092901,2022-06-23 04:31:00+00:00,Yes,287.0,No,,PM-004
PAY-092846,OR-092902,2023-01-26 23:38:00+00:00,No,,No,,PM-001
PAY-092847,OR-092903,2018-05-07 00:54:00+00:00,No,,Yes,406.0,PM-002
PAY-092848,OR-092904,2024-05-31 16:04:00+00:00,Yes,3594.0,Yes,194.0,PM-002
PAY-092849,OR-092905,2023-07-16 15:11:00+00:00,Yes,1414.0,No,,PM-002
PAY-092850,OR-092906,2023-03-05 14:26:00+00:00,Yes,4399.0,Yes,289.0,PM-002
PAY-092851,OR-092907,2022-10-09 11:03:00+00:00,Yes,1308.0,Yes,29.0,PM-002
PAY-092852,OR-092908,2019-09-04 17:05:00+00:00,No,,No,,PM-002
PAY-092853,OR-092909,2022-04-30 17:00:00+00:00,Yes,2926.0,No,,PM-003
PAY-092854,OR-092910,2024-05-20 23:53:00+00:00,Yes,454.0,No,,PM-002
PAY-092855,OR-092911,2015-11-03 13:06:00+00:00,Yes,4364.0,Yes,398.0,PM-002
PAY-092856,OR-092912,2022-08-20 21:52:00+00:00,No,,No,,PM-002
PAY-092857,OR-092913,2021-10-21 16:04:00+00:00,No,,Yes,27.0,PM-005
PAY-092858,OR-092914,2020-12-05 15:44:00+00:00,Yes,897.0,No,,PM-002
PAY-092859,OR-092915,2021-09-30 01:14:00+00:00,No,,Yes,218.0,PM-001
PAY-092860,OR-092916,2019-08-16 10:37:00+00:00,No,,No,,PM-002
PAY-092861,OR-092917,2019-04-19 06:46:00+00:00,No,,Yes,438.0,PM-001
PAY-092862,OR-092918,2014-07-20 07:35:00+00:00,Yes,3478.0,Yes,405.0,PM-003
PAY-092863,OR-092919,2024-01-11 15:15:00+00:00,Yes,453.0,Yes,198.0,PM-005
PAY-092864,OR-092920,2016-09-20 20:29:00+00:00,Yes,4843.0,Yes,281.0,PM-002
PAY-092865,OR-092921,2012-12-05 10:49:00+00:00,Yes,3336.0,No,,PM-005
PAY-092866,OR-092922,2024-05-26 19:21:00+00:00,No,,Yes,494.0,PM-002
PAY-092867,OR-092923,2023-09-09 04:53:00+00:00,Yes,663.0,Yes,302.0,PM-002
PAY-092868,OR-092924,2023-08-11 15:59:00+00:00,Yes,3755.0,No,,PM-002
PAY-092869,OR-092925,2017-06-04 05:36:00+00:00,Yes,4901.0,Yes,95.0,PM-002
PAY-092870,OR-092926,2023-08-11 05:24:00+00:00,No,,No,,PM-004
PAY-092871,OR-092927,2017-11-23 19:59:00+00:00,Yes,1229.0,Yes,455.0,PM-001
PAY-092872,OR-092928,2024-01-08 00:56:00+00:00,No,,No,,PM-002
PAY-092873,OR-092929,2022-11-23 15:52:00+00:00,Yes,4073.0,Yes,76.0,PM-002
PAY-092874,OR-092930,2024-02-20 06:57:00+00:00,No,,Yes,110.0,PM-002
PAY-092875,OR-092931,2023-08-29 14:37:00+00:00,Yes,1717.0,Yes,28.0,PM-002
PAY-092876,OR-092932,2022-11-24 21:46:00+00:00,Yes,4614.0,No,,PM-002
PAY-092877,OR-092933,2005-05-26 06:15:00+00:00,Yes,2651.0,No,,PM-002
PAY-092878,OR-092934,2019-08-22 20:59:00+00:00,No,,No,,PM-002
PAY-092879,OR-092935,2022-05-08 16:54:00+00:00,No,,No,,PM-002
PAY-092880,OR-092936,2017-11-18 23:48:00+00:00,Yes,2336.0,No,,PM-002
PAY-092881,OR-092937,2021-08-09 08:19:00+00:00,Yes,461.0,Yes,257.0,PM-002
PAY-092882,OR-092938,2024-05-18 06:25:00+00:00,Yes,3028.0,No,,PM-002
PAY-092883,OR-092939,2021-05-08 00:32:00+00:00,Yes,2714.0,Yes,300.0,PM-002
PAY-092884,OR-092940,2021-11-24 01:48:00+00:00,No,,Yes,395.0,PM-002
PAY-092885,OR-092941,2011-05-05 04:59:00+00:00,Yes,4832.0,Yes,245.0,PM-005
PAY-092886,OR-092942,2020-06-15 22:10:00+00:00,Yes,1281.0,Yes,24.0,PM-002
PAY-092887,OR-092943,2023-06-20 01:33:00+00:00,No,,No,,PM-002
PAY-092888,OR-092944,2022-04-21 05:19:00+00:00,No,,No,,PM-002
PAY-092889,OR-092945,2021-01-03 03:51:00+00:00,No,,No,,PM-004
PAY-092890,OR-092946,2017-11-23 18:17:00+00:00,No,,Yes,34.0,PM-003
PAY-092891,OR-092947,2024-03-20 13:12:00+00:00,No,,No,,PM-003
PAY-092892,OR-092948,2024-04-29 19:10:00+00:00,Yes,3563.0,No,,PM-001
PAY-092893,OR-092949,2017-07-08 16:17:00+00:00,No,,No,,PM-002
PAY-092894,OR-092950,2022-12-02 15:40:00+00:00,No,,No,,PM-002
PAY-092895,OR-092951,2022-04-09 08:28:00+00:00,Yes,4174.0,Yes,44.0,PM-005
PAY-092896,OR-092952,2016-01-12 01:25:00+00:00,Yes,2564.0,Yes,209.0,PM-004
PAY-092897,OR-092953,2022-12-09 00:53:00+00:00,No,,Yes,356.0,PM-004
PAY-092898,OR-092954,2023-02-22 22:08:00+00:00,Yes,757.0,No,,PM-002
PAY-092899,OR-092955,2024-02-14 03:32:00+00:00,No,,Yes,182.0,PM-002
PAY-092900,OR-092956,2024-03-21 12:49:00+00:00,No,,Yes,30.0,PM-002
PAY-092901,OR-092957,2023-12-26 08:22:00+00:00,Yes,4953.0,No,,PM-002
PAY-092902,OR-092958,2020-04-07 12:18:00+00:00,Yes,1233.0,No,,PM-002
PAY-092903,OR-092959,2022-04-01 19:55:00+00:00,No,,No,,PM-002
PAY-092904,OR-092960,2023-11-15 14:45:00+00:00,No,,No,,PM-002
PAY-092905,OR-092961,2015-12-14 03:35:00+00:00,Yes,425.0,Yes,94.0,PM-002
PAY-092906,OR-092962,2009-02-05 10:37:00+00:00,Yes,4427.0,No,,PM-004
PAY-092907,OR-092963,2022-10-15 02:07:00+00:00,Yes,4321.0,Yes,390.0,PM-002
PAY-092908,OR-092964,2022-11-04 06:44:00+00:00,Yes,4736.0,No,,PM-002
PAY-092909,OR-092965,2017-07-16 16:41:00+00:00,No,,Yes,312.0,PM-002
PAY-092910,OR-092966,2024-03-13 02:44:00+00:00,Yes,1150.0,Yes,59.0,PM-002
PAY-092911,OR-092967,2018-06-23 18:56:00+00:00,Yes,1195.0,No,,PM-001
PAY-092912,OR-092968,2021-01-07 22:43:00+00:00,Yes,3817.0,No,,PM-002
PAY-092913,OR-092969,2021-02-01 02:18:00+00:00,Yes,1409.0,No,,PM-002
PAY-092914,OR-092970,2003-06-19 12:03:00+00:00,No,,No,,PM-001
PAY-092915,OR-092971,2015-01-05 07:26:00+00:00,No,,Yes,143.0,PM-002
PAY-092916,OR-092972,2023-10-02 22:40:00+00:00,No,,Yes,342.0,PM-003
PAY-092917,OR-092973,2016-08-20 08:10:00+00:00,Yes,4050.0,Yes,317.0,PM-002
PAY-092918,OR-092974,2021-11-29 06:27:00+00:00,Yes,926.0,Yes,207.0,PM-002
PAY-092919,OR-092975,2021-06-17 20:48:00+00:00,No,,Yes,374.0,PM-004
PAY-092920,OR-092976,2022-11-02 14:22:00+00:00,Yes,750.0,Yes,30.0,PM-003
PAY-092921,OR-092977,2023-08-31 16:12:00+00:00,Yes,4711.0,No,,PM-002
PAY-092922,OR-092978,2021-08-29 08:46:00+00:00,No,,No,,PM-004
PAY-092923,OR-092979,2018-09-09 23:58:00+00:00,Yes,1288.0,No,,PM-002
PAY-092924,OR-092980,2012-03-11 09:29:00+00:00,Yes,3343.0,No,,PM-004
PAY-092925,OR-092981,2023-12-05 22:41:00+00:00,No,,Yes,144.0,PM-002
PAY-092926,OR-092982,2024-04-09 04:04:00+00:00,No,,Yes,35.0,PM-002
PAY-092927,OR-092983,2023-09-18 04:31:00+00:00,Yes,250.0,No,,PM-002
PAY-092928,OR-092984,2020-09-13 13:44:00+00:00,Yes,657.0,Yes,53.0,PM-002
PAY-092929,OR-092985,2011-07-24 06:14:00+00:00,Yes,4593.0,Yes,49.0,PM-002
PAY-092930,OR-092986,2022-02-12 21:07:00+00:00,Yes,1172.0,Yes,50.0,PM-002
PAY-092931,OR-092987,2011-07-05 06:37:00+00:00,No,,Yes,108.0,PM-004
PAY-092932,OR-092988,2023-06-17 20:52:00+00:00,No,,No,,PM-002
PAY-092933,OR-092989,2024-06-02 22:04:00+00:00,No,,Yes,26.0,PM-002
PAY-092934,OR-092990,2024-01-29 10:22:00+00:00,Yes,2410.0,No,,PM-005
PAY-092935,OR-092991,2021-02-02 15:30:00+00:00,No,,No,,PM-002
PAY-092936,OR-092992,2023-03-01 11:37:00+00:00,Yes,2427.0,Yes,383.0,PM-002
PAY-092937,OR-092993,2012-05-01 14:02:00+00:00,Yes,4289.0,No,,PM-002
PAY-092938,OR-092994,2024-05-11 11:25:00+00:00,Yes,1718.0,Yes,298.0,PM-002
PAY-092939,OR-092995,2023-09-14 18:44:00+00:00,Yes,1851.0,Yes,99.0,PM-001
PAY-092940,OR-092996,2021-11-19 09:19:00+00:00,Yes,3156.0,No,,PM-004
PAY-092941,OR-092997,2019-09-21 19:27:00+00:00,No,,Yes,168.0,PM-002
PAY-092942,OR-092998,2024-06-01 17:18:00+00:00,Yes,3791.0,Yes,366.0,PM-002
PAY-092943,OR-092999,2022-09-09 21:41:00+00:00,No,,No,,PM-002
PAY-092944,OR-093000,2010-04-26 06:27:00+00:00,No,,No,,PM-002
PAY-092945,OR-093001,2020-12-04 05:52:00+00:00,Yes,4100.0,No,,PM-002
PAY-092946,OR-093002,2020-10-28 23:40:00+00:00,No,,No,,PM-001
PAY-092947,OR-093003,2022-08-04 01:45:00+00:00,No,,Yes,12.0,PM-002
PAY-092948,OR-093004,2023-01-11 23:32:00+00:00,No,,No,,PM-003
PAY-092949,OR-093005,2022-05-11 15:54:00+00:00,Yes,1517.0,Yes,295.0,PM-002
PAY-092950,OR-093006,2021-08-06 20:56:00+00:00,No,,No,,PM-002
PAY-092951,OR-093007,2024-03-01 13:49:00+00:00,Yes,1770.0,Yes,58.0,PM-002
PAY-092952,OR-093008,2021-02-11 09:54:00+00:00,No,,No,,PM-002
PAY-092953,OR-093009,2023-09-17 10:47:00+00:00,Yes,4805.0,Yes,180.0,PM-003
PAY-092954,OR-093010,2021-06-28 16:10:00+00:00,No,,Yes,229.0,PM-001
PAY-092955,OR-093011,2017-08-24 17:56:00+00:00,Yes,1044.0,Yes,61.0,PM-002
PAY-092956,OR-093012,2015-08-20 02:13:00+00:00,Yes,2932.0,Yes,111.0,PM-002
PAY-092957,OR-093013,2022-07-06 01:58:00+00:00,No,,Yes,292.0,PM-001
PAY-092958,OR-093014,2011-06-27 21:31:00+00:00,No,,Yes,344.0,PM-002
PAY-092959,OR-093015,2024-06-11 19:26:00+00:00,Yes,787.0,Yes,433.0,PM-003
PAY-092960,OR-093016,2020-04-10 14:53:00+00:00,Yes,4805.0,No,,PM-002
PAY-092961,OR-093017,2018-02-13 09:17:00+00:00,Yes,691.0,No,,PM-005
PAY-092962,OR-093018,2013-11-05 17:41:00+00:00,No,,No,,PM-002
PAY-092963,OR-093019,2024-03-10 14:52:00+00:00,Yes,646.0,No,,PM-002
PAY-092964,OR-093020,2015-04-08 21:00:00+00:00,Yes,2498.0,No,,PM-002
PAY-092965,OR-093021,2024-04-26 11:52:00+00:00,No,,No,,PM-002
PAY-092966,OR-093022,2016-10-24 13:09:00+00:00,No,,No,,PM-002
PAY-092967,OR-093023,2024-01-29 05:29:00+00:00,Yes,3911.0,No,,PM-002
PAY-092968,OR-093024,2024-02-09 05:05:00+00:00,No,,No,,PM-004
PAY-092969,OR-093025,2023-09-28 20:56:00+00:00,Yes,3351.0,Yes,188.0,PM-004
PAY-092970,OR-093026,2012-08-04 20:56:00+00:00,Yes,1354.0,No,,PM-003
PAY-092971,OR-093027,2009-12-06 14:45:00+00:00,No,,No,,PM-004
PAY-092972,OR-093028,2023-09-19 05:42:00+00:00,No,,No,,PM-002
PAY-092973,OR-093029,2023-05-18 18:40:00+00:00,Yes,4503.0,Yes,35.0,PM-001
PAY-092974,OR-093030,2023-07-11 14:20:00+00:00,Yes,314.0,Yes,85.0,PM-002
PAY-092975,OR-093031,2024-02-22 21:22:00+00:00,No,,Yes,313.0,PM-002
PAY-092976,OR-093032,2006-08-03 16:08:00+00:00,No,,No,,PM-002
PAY-092977,OR-093033,2007-05-30 20:50:00+00:00,Yes,4139.0,No,,PM-002
PAY-092978,OR-093034,2024-02-09 00:49:00+00:00,Yes,4806.0,No,,PM-003
PAY-092979,OR-093035,2020-01-17 09:05:00+00:00,Yes,4249.0,Yes,277.0,PM-002
PAY-092980,OR-093036,2024-05-05 06:37:00+00:00,Yes,622.0,No,,PM-004
PAY-092981,OR-093037,2021-10-17 00:39:00+00:00,Yes,4417.0,No,,PM-004
PAY-092982,OR-093038,2019-12-29 14:48:00+00:00,Yes,2686.0,Yes,225.0,PM-003
PAY-092983,OR-093039,2019-06-14 05:26:00+00:00,No,,No,,PM-002
PAY-092984,OR-093040,2023-03-26 16:10:00+00:00,No,,No,,PM-002
PAY-092985,OR-093041,2023-09-30 12:44:00+00:00,Yes,3077.0,No,,PM-001
PAY-092986,OR-093042,2023-08-02 22:55:00+00:00,Yes,3094.0,No,,PM-001
PAY-092987,OR-093043,2022-11-17 04:52:00+00:00,No,,Yes,168.0,PM-001
PAY-092988,OR-093044,2021-08-10 12:03:00+00:00,Yes,1599.0,No,,PM-002
PAY-092989,OR-093045,2015-06-03 00:25:00+00:00,Yes,1024.0,Yes,104.0,PM-004
PAY-092990,OR-093046,2024-05-26 15:55:00+00:00,No,,No,,PM-002
PAY-092991,OR-093047,2021-01-16 20:09:00+00:00,No,,Yes,308.0,PM-002
PAY-092992,OR-093048,2021-01-26 16:56:00+00:00,No,,Yes,198.0,PM-002
PAY-092993,OR-093049,2023-08-09 01:11:00+00:00,Yes,1022.0,No,,PM-002
PAY-092994,OR-093050,2013-03-23 21:13:00+00:00,Yes,3755.0,Yes,86.0,PM-004
PAY-092995,OR-093051,2021-10-20 09:17:00+00:00,No,,Yes,379.0,PM-001
PAY-092996,OR-093052,2024-04-21 13:38:00+00:00,No,,Yes,290.0,PM-002
PAY-092997,OR-093053,2020-06-16 00:07:00+00:00,Yes,2886.0,Yes,370.0,PM-002
PAY-092998,OR-093054,2023-10-18 20:09:00+00:00,Yes,1976.0,Yes,375.0,PM-002
PAY-092999,OR-093055,2022-02-01 21:43:00+00:00,No,,No,,PM-002
PAY-093000,OR-093056,2021-12-18 21:24:00+00:00,Yes,732.0,No,,PM-001
PAY-093001,OR-093057,2024-04-11 05:56:00+00:00,No,,No,,PM-002
PAY-093002,OR-093058,2023-06-07 23:06:00+00:00,Yes,2516.0,Yes,376.0,PM-002
PAY-093003,OR-093059,2016-11-09 20:02:00+00:00,No,,No,,PM-005
PAY-093004,OR-093060,2012-02-21 00:08:00+00:00,No,,Yes,348.0,PM-002
PAY-093005,OR-093061,2020-04-28 08:41:00+00:00,No,,Yes,245.0,PM-002
PAY-093006,OR-093062,2021-11-30 10:06:00+00:00,No,,No,,PM-004
PAY-093007,OR-093063,2018-06-13 14:41:00+00:00,Yes,2486.0,No,,PM-004
PAY-093008,OR-093064,2023-05-16 15:52:00+00:00,Yes,2870.0,Yes,224.0,PM-002
PAY-093009,OR-093065,2023-10-07 11:20:00+00:00,Yes,4806.0,No,,PM-004
PAY-093010,OR-093066,2002-03-27 01:32:00+00:00,Yes,3636.0,Yes,466.0,PM-001
PAY-093011,OR-093067,2024-04-18 23:12:00+00:00,Yes,3269.0,Yes,92.0,PM-002
PAY-093012,OR-093068,2022-03-01 03:59:00+00:00,No,,No,,PM-002
PAY-093013,OR-093069,2015-08-16 14:20:00+00:00,Yes,3731.0,No,,PM-002
PAY-093014,OR-093070,2021-01-06 18:43:00+00:00,No,,Yes,348.0,PM-004
PAY-093015,OR-093071,2023-12-15 07:08:00+00:00,No,,Yes,366.0,PM-004
PAY-093016,OR-093072,2006-07-31 15:29:00+00:00,Yes,3713.0,Yes,496.0,PM-001
PAY-093017,OR-093073,2024-04-03 12:44:00+00:00,Yes,3225.0,Yes,292.0,PM-005
PAY-093018,OR-093074,2022-03-03 14:51:00+00:00,Yes,3429.0,Yes,317.0,PM-001
PAY-093019,OR-093075,2019-12-29 03:39:00+00:00,No,,Yes,153.0,PM-004
PAY-093020,OR-093076,2022-05-11 13:34:00+00:00,Yes,1918.0,Yes,224.0,PM-002
PAY-093021,OR-093077,2019-01-05 07:29:00+00:00,No,,Yes,283.0,PM-004
PAY-093022,OR-093078,2024-05-10 08:04:00+00:00,Yes,426.0,No,,PM-002
PAY-093023,OR-093079,2020-05-30 11:45:00+00:00,Yes,188.0,Yes,459.0,PM-003
PAY-093024,OR-093080,2015-07-03 19:41:00+00:00,Yes,2802.0,Yes,102.0,PM-002
PAY-093025,OR-093081,2024-05-23 06:03:00+00:00,No,,No,,PM-002
PAY-093026,OR-093082,2022-05-09 01:36:00+00:00,Yes,1863.0,Yes,173.0,PM-003
PAY-093027,OR-093083,2017-02-08 13:15:00+00:00,No,,No,,PM-003
PAY-093028,OR-093084,2022-05-18 07:08:00+00:00,No,,Yes,259.0,PM-002
PAY-093029,OR-093085,2022-05-03 09:01:00+00:00,Yes,4642.0,Yes,108.0,PM-002
PAY-093030,OR-093086,2020-07-01 13:16:00+00:00,No,,Yes,63.0,PM-002
PAY-093031,OR-093087,2022-05-31 03:51:00+00:00,No,,Yes,320.0,PM-002
PAY-093032,OR-093088,2021-06-15 23:03:00+00:00,Yes,910.0,Yes,137.0,PM-002
PAY-093033,OR-093089,2023-08-07 04:29:00+00:00,Yes,4764.0,No,,PM-002
PAY-093034,OR-093090,2022-11-10 12:00:00+00:00,Yes,2747.0,No,,PM-002
PAY-093035,OR-093091,2021-11-01 14:08:00+00:00,No,,Yes,485.0,PM-002
PAY-093036,OR-093092,2023-08-12 18:49:00+00:00,Yes,4945.0,No,,PM-002
PAY-093037,OR-093093,2021-06-03 21:19:00+00:00,Yes,2093.0,Yes,194.0,PM-002
PAY-093038,OR-093094,2023-11-28 18:27:00+00:00,No,,No,,PM-002
PAY-093039,OR-093095,2024-01-04 21:07:00+00:00,No,,No,,PM-001
PAY-093040,OR-093096,2023-12-11 13:47:00+00:00,Yes,2454.0,Yes,108.0,PM-004
PAY-093041,OR-093097,2022-10-18 12:18:00+00:00,Yes,183.0,Yes,467.0,PM-002
PAY-093042,OR-093098,2024-05-19 23:13:00+00:00,No,,Yes,270.0,PM-002
PAY-093043,OR-093099,2020-09-26 12:09:00+00:00,Yes,1517.0,Yes,350.0,PM-002
